seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,K_multiplier,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
2,30,300,5,0.2,1.0,153.05032275712222,oracle,0.0,0.0,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.1975927352905273
2,30,300,5,0.2,1.0,153.05032275712222,oracle,1.5305032275712223,0.01,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,3.0808730125427246
2,30,300,5,0.2,1.0,153.05032275712222,oracle,2.326228818080737,0.01519911082952934,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,3.0896289348602295
2,30,300,5,0.2,1.0,153.05032275712222,oracle,3.5356609620854167,0.023101297000831605,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,3.1029789447784424
2,30,300,5,0.2,1.0,153.05032275712222,oracle,5.373890281837654,0.03511191734215131,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,3.029797077178955
2,30,300,5,0.2,1.0,153.05032275712222,oracle,8.167835397938118,0.0533669923120631,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,2.9254589080810547
2,30,300,5,0.2,1.0,153.05032275712222,oracle,12.414383545061431,0.08111308307896872,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,2.8556301593780518
2,30,300,5,0.2,1.0,153.05032275712222,oracle,18.868759138167395,0.12328467394420659,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,2.893707036972046
2,30,300,5,0.2,1.0,153.05032275712222,oracle,28.678836135670075,0.1873817422860384,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,2.949802875518799
2,30,300,5,0.2,1.0,153.05032275712222,oracle,43.58928088879604,0.2848035868435802,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,3.053696870803833
2,30,300,5,0.2,1.0,153.05032275712222,oracle,66.2518311208296,0.43287612810830595,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,3.0555009841918945
2,30,300,5,0.2,1.0,153.05032275712222,oracle,100.69689238647501,0.6579332246575682,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,2.9656498432159424
2,30,300,5,0.2,1.0,153.05032275712222,oracle,153.05032275712222,1.0,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,2.8530831336975098
2,30,300,5,0.2,1.0,153.05032275712222,oracle,329.7369246685204,2.154434690031884,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,2.9106640815734863
2,30,300,5,0.2,1.0,153.05032275712222,oracle,710.3966690902902,4.641588833612778,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,2.8550381660461426
2,30,300,5,0.2,1.0,153.05032275712222,oracle,1530.5032275712222,10.0,5,1.0,"[0, 2, 10, 14, 29]",5,0.8,0.8,0.2,0.8,0.2,2.858520984649658
2,30,300,5,0.2,1.0,153.05032275712222,uniform,0.0,0.0,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.0619189739227295
2,30,300,5,0.2,1.0,153.05032275712222,uniform,1.5305032275712223,0.01,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.0938661098480225
2,30,300,5,0.2,1.0,153.05032275712222,uniform,2.326228818080737,0.01519911082952934,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.1754250526428223
2,30,300,5,0.2,1.0,153.05032275712222,uniform,3.5356609620854167,0.023101297000831605,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.188416004180908
2,30,300,5,0.2,1.0,153.05032275712222,uniform,5.373890281837654,0.03511191734215131,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.154114007949829
2,30,300,5,0.2,1.0,153.05032275712222,uniform,8.167835397938118,0.0533669923120631,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.1460044384002686
2,30,300,5,0.2,1.0,153.05032275712222,uniform,12.414383545061431,0.08111308307896872,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.0838000774383545
2,30,300,5,0.2,1.0,153.05032275712222,uniform,18.868759138167395,0.12328467394420659,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.0924689769744873
2,30,300,5,0.2,1.0,153.05032275712222,uniform,28.678836135670075,0.1873817422860384,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.256181001663208
2,30,300,5,0.2,1.0,153.05032275712222,uniform,43.58928088879604,0.2848035868435802,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.0628600120544434
2,30,300,5,0.2,1.0,153.05032275712222,uniform,66.2518311208296,0.43287612810830595,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.0880777835845947
2,30,300,5,0.2,1.0,153.05032275712222,uniform,100.69689238647501,0.6579332246575682,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.1761789321899414
2,30,300,5,0.2,1.0,153.05032275712222,uniform,153.05032275712222,1.0,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.176464080810547
2,30,300,5,0.2,1.0,153.05032275712222,uniform,329.7369246685204,2.154434690031884,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.154438018798828
2,30,300,5,0.2,1.0,153.05032275712222,uniform,710.3966690902902,4.641588833612778,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.202194929122925
2,30,300,5,0.2,1.0,153.05032275712222,uniform,1530.5032275712222,10.0,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.1291189193725586
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,0.0,0.0,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.0839641094207764
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,1.5305032275712223,0.01,5,1.0,"[10, 14, 19, 25]",4,0.4,0.5,0.5,1.0,0.0,3.8159661293029785
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,2.326228818080737,0.01519911082952934,5,1.0,"[10, 14, 19, 25]",4,0.4,0.5,0.5,1.0,0.0,3.717764139175415
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,3.5356609620854167,0.023101297000831605,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.902425765991211
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,5.373890281837654,0.03511191734215131,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.8363242149353027
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,8.167835397938118,0.0533669923120631,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.729360818862915
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,12.414383545061431,0.08111308307896872,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.888273000717163
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,18.868759138167395,0.12328467394420659,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.857697010040283
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,28.678836135670075,0.1873817422860384,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.8913509845733643
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,43.58928088879604,0.2848035868435802,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.821852922439575
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,66.2518311208296,0.43287612810830595,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.9410548210144043
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,100.69689238647501,0.6579332246575682,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.862765073776245
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,153.05032275712222,1.0,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.9393699169158936
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,329.7369246685204,2.154434690031884,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.861429214477539
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,710.3966690902902,4.641588833612778,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.774547815322876
2,30,300,5,0.2,1.0,153.05032275712222,adversarial,1530.5032275712222,10.0,5,1.0,"[12, 17, 19, 22]",4,0.0,0.0,1.0,1.0,0.0,2.816007137298584
2,30,300,5,0.2,1.0,153.05032275712222,pc,0.0,0.0,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.1413700580596924
2,30,300,5,0.2,1.0,153.05032275712222,pc,1.5305032275712223,0.01,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.1171469688415527
2,30,300,5,0.2,1.0,153.05032275712222,pc,2.326228818080737,0.01519911082952934,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.048173189163208
2,30,300,5,0.2,1.0,153.05032275712222,pc,3.5356609620854167,0.023101297000831605,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.1326959133148193
2,30,300,5,0.2,1.0,153.05032275712222,pc,5.373890281837654,0.03511191734215131,5,1.0,"[2, 10, 14, 19]",4,0.6,0.75,0.25,1.0,0.0,3.083486795425415
2,30,300,5,0.2,1.0,153.05032275712222,pc,8.167835397938118,0.0533669923120631,5,1.0,"[2, 10, 14, 19, 29]",5,0.8,0.8,0.2,1.0,0.0,3.735599994659424
2,30,300,5,0.2,1.0,153.05032275712222,pc,12.414383545061431,0.08111308307896872,5,1.0,"[2, 10, 14, 19, 29]",5,0.8,0.8,0.2,1.0,0.0,3.6688270568847656
