seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,K_multiplier,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
14,30,300,5,0.2,1.0,370.2134502222028,oracle,0.0,0.0,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.7331788539886475
14,30,300,5,0.2,1.0,370.2134502222028,oracle,3.7021345022220284,0.01,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.6619589328765869
14,30,300,5,0.2,1.0,370.2134502222028,oracle,5.626915260509704,0.01519911082952934,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.687628984451294
14,30,300,5,0.2,1.0,370.2134502222028,oracle,8.552410867285696,0.023101297000831605,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.659430980682373
14,30,300,5,0.2,1.0,370.2134502222028,oracle,12.998904063154633,0.03511191734215131,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.6592020988464355
14,30,300,5,0.2,1.0,370.2134502222028,oracle,19.757178351830653,0.0533669923120631,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.6924228668212891
14,30,300,5,0.2,1.0,370.2134502222028,oracle,30.02915434482519,0.08111308307896872,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.6449191570281982
14,30,300,5,0.2,1.0,370.2134502222028,oracle,45.64164450040403,0.12328467394420659,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.688452959060669
14,30,300,5,0.2,1.0,370.2134502222028,oracle,69.37124132036192,0.1873817422860384,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.6349349021911621
14,30,300,5,0.2,1.0,370.2134502222028,oracle,105.4381185210206,0.2848035868435802,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.7076816558837891
14,30,300,5,0.2,1.0,370.2134502222028,oracle,160.25656490580423,0.43287612810830595,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.7399120330810547
14,30,300,5,0.2,1.0,370.2134502222028,oracle,243.57572911629802,0.6579332246575682,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.6154239177703857
14,30,300,5,0.2,1.0,370.2134502222028,oracle,370.2134502222028,1.0,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.7574870586395264
14,30,300,5,0.2,1.0,370.2134502222028,oracle,797.6006998751058,2.154434690031884,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.7112829685211182
14,30,300,5,0.2,1.0,370.2134502222028,oracle,1718.3786166046368,4.641588833612778,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.6868691444396973
14,30,300,5,0.2,1.0,370.2134502222028,oracle,3702.1345022220285,10.0,5,1.0,"[3, 4, 12, 17, 29]",5,0.8,0.8,0.2,1.0,0.0,0.5801289081573486
14,30,300,5,0.2,1.0,370.2134502222028,uniform,0.0,0.0,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.8479039669036865
14,30,300,5,0.2,1.0,370.2134502222028,uniform,3.7021345022220284,0.01,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.8839492797851562
14,30,300,5,0.2,1.0,370.2134502222028,uniform,5.626915260509704,0.01519911082952934,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.883091926574707
14,30,300,5,0.2,1.0,370.2134502222028,uniform,8.552410867285696,0.023101297000831605,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.8880660533905029
14,30,300,5,0.2,1.0,370.2134502222028,uniform,12.998904063154633,0.03511191734215131,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.9120650291442871
14,30,300,5,0.2,1.0,370.2134502222028,uniform,19.757178351830653,0.0533669923120631,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.9059832096099854
14,30,300,5,0.2,1.0,370.2134502222028,uniform,30.02915434482519,0.08111308307896872,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.9184901714324951
14,30,300,5,0.2,1.0,370.2134502222028,uniform,45.64164450040403,0.12328467394420659,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.8924939632415771
14,30,300,5,0.2,1.0,370.2134502222028,uniform,69.37124132036192,0.1873817422860384,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.9254357814788818
14,30,300,5,0.2,1.0,370.2134502222028,uniform,105.4381185210206,0.2848035868435802,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.9114742279052734
14,30,300,5,0.2,1.0,370.2134502222028,uniform,160.25656490580423,0.43287612810830595,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.9156641960144043
14,30,300,5,0.2,1.0,370.2134502222028,uniform,243.57572911629802,0.6579332246575682,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.9708590507507324
14,30,300,5,0.2,1.0,370.2134502222028,uniform,370.2134502222028,1.0,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.9214878082275391
14,30,300,5,0.2,1.0,370.2134502222028,uniform,797.6006998751058,2.154434690031884,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.9357318878173828
14,30,300,5,0.2,1.0,370.2134502222028,uniform,1718.3786166046368,4.641588833612778,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.9677250385284424
14,30,300,5,0.2,1.0,370.2134502222028,uniform,3702.1345022220285,10.0,5,1.0,"[2, 3, 4, 17, 28]",5,0.6,0.6,0.4,0.6,0.4,0.9305710792541504
