seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,K_multiplier,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
5,30,300,5,0.2,1.0,128.0199694119309,oracle,0.0,0.0,5,1.0,"[2, 4, 7, 22, 25]",5,0.6,0.6,0.4,0.8,0.2,3.165862798690796
5,30,300,5,0.2,1.0,128.0199694119309,oracle,1.280199694119309,0.01,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.965806245803833
5,30,300,5,0.2,1.0,128.0199694119309,oracle,1.9457897034848937,0.01519911082952934,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.9499728679656982
5,30,300,5,0.2,1.0,128.0199694119309,oracle,2.957427335422393,0.023101297000831605,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.907991886138916
5,30,300,5,0.2,1.0,128.0199694119309,oracle,4.495026584136457,0.03511191734215131,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.9160420894622803
5,30,300,5,0.2,1.0,128.0199694119309,oracle,6.8320407233970695,0.0533669923120631,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.860736846923828
5,30,300,5,0.2,1.0,128.0199694119309,oracle,10.384094414676985,0.08111308307896872,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.972356081008911
5,30,300,5,0.2,1.0,128.0199694119309,oracle,15.782900187297201,0.12328467394420659,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.9844000339508057
5,30,300,5,0.2,1.0,128.0199694119309,oracle,23.988604915812957,0.1873817422860384,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.9400880336761475
5,30,300,5,0.2,1.0,128.0199694119309,oracle,36.46054647612334,0.2848035868435802,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.978930950164795
5,30,300,5,0.2,1.0,128.0199694119309,oracle,55.41678867958041,0.43287612810830595,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.908294916152954
5,30,300,5,0.2,1.0,128.0199694119309,oracle,84.22859129575494,0.6579332246575682,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.9539482593536377
5,30,300,5,0.2,1.0,128.0199694119309,oracle,128.0199694119309,1.0,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.9916772842407227
5,30,300,5,0.2,1.0,128.0199694119309,oracle,275.8106631178846,2.154434690031884,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.8150341510772705
5,30,300,5,0.2,1.0,128.0199694119309,oracle,594.2160605018679,4.641588833612778,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.8135650157928467
5,30,300,5,0.2,1.0,128.0199694119309,oracle,1280.199694119309,10.0,5,1.0,"[2, 4, 20, 22, 27]",5,1.0,1.0,0.0,1.0,0.0,2.8165950775146484
5,30,300,5,0.2,1.0,128.0199694119309,uniform,0.0,0.0,5,1.0,"[2, 4, 7, 22, 25]",5,0.6,0.6,0.4,0.8,0.2,3.1218698024749756
5,30,300,5,0.2,1.0,128.0199694119309,uniform,1.280199694119309,0.01,5,1.0,"[2, 4, 7, 22, 25]",5,0.6,0.6,0.4,0.8,0.2,3.098734140396118
5,30,300,5,0.2,1.0,128.0199694119309,uniform,1.9457897034848937,0.01519911082952934,5,1.0,"[2, 4, 7, 22, 25]",5,0.6,0.6,0.4,0.8,0.2,3.182368040084839
5,30,300,5,0.2,1.0,128.0199694119309,uniform,2.957427335422393,0.023101297000831605,5,1.0,"[2, 4, 7, 22, 25]",5,0.6,0.6,0.4,0.8,0.2,3.1669270992279053
5,30,300,5,0.2,1.0,128.0199694119309,uniform,4.495026584136457,0.03511191734215131,5,1.0,"[2, 4, 7, 22, 25]",5,0.6,0.6,0.4,0.8,0.2,3.0775070190429688
