seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,K_multiplier,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
12,30,300,5,0.2,1.0,519.8702548673039,oracle,0.0,0.0,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7905819416046143
12,30,300,5,0.2,1.0,519.8702548673039,oracle,5.1987025486730385,0.01,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.716015100479126
12,30,300,5,0.2,1.0,519.8702548673039,oracle,7.901565620703816,0.01519911082952934,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7504949569702148
12,30,300,5,0.2,1.0,519.8702548673039,oracle,12.009677159587609,0.023101297000831605,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.6962740421295166
12,30,300,5,0.2,1.0,519.8702548673039,oracle,18.253641417543907,0.03511191734215131,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7155649662017822
12,30,300,5,0.2,1.0,519.8702548673039,oracle,27.74391189477369,0.0533669923120631,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7457320690155029
12,30,300,5,0.2,1.0,519.8702548673039,oracle,42.16827917333626,0.08111308307896872,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7323589324951172
12,30,300,5,0.2,1.0,519.8702548673039,oracle,64.09203486460713,0.12328467394420659,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7606542110443115
12,30,300,5,0.2,1.0,519.8702548673039,oracle,97.41419411972224,0.1873817422860384,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7544090747833252
12,30,300,5,0.2,1.0,519.8702548673039,oracle,148.06091327949434,0.2848035868435802,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7746508121490479
12,30,300,5,0.2,1.0,519.8702548673039,oracle,225.03942304563668,0.43287612810830595,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7037858963012695
12,30,300,5,0.2,1.0,519.8702548673039,oracle,342.03991318839707,0.6579332246575682,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7531940937042236
12,30,300,5,0.2,1.0,519.8702548673039,oracle,519.8702548673039,1.0,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7669119834899902
12,30,300,5,0.2,1.0,519.8702548673039,oracle,1120.0265114018362,2.154434690031884,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.7845597267150879
12,30,300,5,0.2,1.0,519.8702548673039,oracle,2413.0239699195067,4.641588833612778,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.8110990524291992
12,30,300,5,0.2,1.0,519.8702548673039,oracle,5198.702548673038,10.0,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.8360118865966797
12,30,300,5,0.2,1.0,519.8702548673039,uniform,0.0,0.0,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.9633619785308838
12,30,300,5,0.2,1.0,519.8702548673039,uniform,5.1987025486730385,0.01,5,1.0,"[0, 5, 8, 9, 29]",5,0.8,0.8,0.2,0.8,0.2,0.9360191822052002
