seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,K_multiplier,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
3,30,300,5,0.2,1.0,89.05840694065654,oracle,0.0,0.0,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.391470193862915
3,30,300,5,0.2,1.0,89.05840694065654,oracle,0.8905840694065654,0.01,5,1.0,"[1, 5, 7, 15, 16]",5,0.8,0.8,0.2,0.8,0.2,3.1122372150421143
3,30,300,5,0.2,1.0,89.05840694065654,oracle,1.3536085973923637,0.01519911082952934,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,2.9914000034332275
3,30,300,5,0.2,1.0,89.05840694065654,oracle,2.0573647091570297,0.023101297000831605,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,3.0277931690216064
3,30,300,5,0.2,1.0,89.05840694065654,oracle,3.1270114231240065,0.03511191734215131,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,3.043182134628296
3,30,300,5,0.2,1.0,89.05840694065654,oracle,4.7527793185266045,0.0533669923120631,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,3.0679190158843994
3,30,300,5,0.2,1.0,89.05840694065654,oracle,7.223801961058078,0.08111308307896872,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,3.034213066101074
3,30,300,5,0.2,1.0,89.05840694065654,oracle,10.979536661669306,0.12328467394420659,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,2.9387660026550293
3,30,300,5,0.2,1.0,89.05840694065654,oracle,16.68791945775924,0.1873817422860384,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,3.1014761924743652
3,30,300,5,0.2,1.0,89.05840694065654,oracle,25.36415373527418,0.2848035868435802,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,3.196654796600342
3,30,300,5,0.2,1.0,89.05840694065654,oracle,38.55125837196528,0.43287612810830595,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,3.147758960723877
3,30,300,5,0.2,1.0,89.05840694065654,oracle,58.59448486133211,0.6579332246575682,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,2.984504222869873
3,30,300,5,0.2,1.0,89.05840694065654,oracle,89.05840694065654,1.0,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,3.020897150039673
3,30,300,5,0.2,1.0,89.05840694065654,oracle,191.87052135192675,2.154434690031884,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,2.9752349853515625
3,30,300,5,0.2,1.0,89.05840694065654,oracle,413.37250719509416,4.641588833612778,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,3.0069191455841064
3,30,300,5,0.2,1.0,89.05840694065654,oracle,890.5840694065654,10.0,5,1.0,"[1, 3, 7, 15, 16]",5,1.0,1.0,0.0,1.0,0.0,2.9688758850097656
3,30,300,5,0.2,1.0,89.05840694065654,uniform,0.0,0.0,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.2153661251068115
3,30,300,5,0.2,1.0,89.05840694065654,uniform,0.8905840694065654,0.01,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.3187808990478516
3,30,300,5,0.2,1.0,89.05840694065654,uniform,1.3536085973923637,0.01519911082952934,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.367601156234741
3,30,300,5,0.2,1.0,89.05840694065654,uniform,2.0573647091570297,0.023101297000831605,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.331979990005493
3,30,300,5,0.2,1.0,89.05840694065654,uniform,3.1270114231240065,0.03511191734215131,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.366624116897583
3,30,300,5,0.2,1.0,89.05840694065654,uniform,4.7527793185266045,0.0533669923120631,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.331681728363037
3,30,300,5,0.2,1.0,89.05840694065654,uniform,7.223801961058078,0.08111308307896872,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.330979108810425
3,30,300,5,0.2,1.0,89.05840694065654,uniform,10.979536661669306,0.12328467394420659,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.3763511180877686
3,30,300,5,0.2,1.0,89.05840694065654,uniform,16.68791945775924,0.1873817422860384,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.3274900913238525
3,30,300,5,0.2,1.0,89.05840694065654,uniform,25.36415373527418,0.2848035868435802,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.3470609188079834
3,30,300,5,0.2,1.0,89.05840694065654,uniform,38.55125837196528,0.43287612810830595,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.3256711959838867
3,30,300,5,0.2,1.0,89.05840694065654,uniform,58.59448486133211,0.6579332246575682,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.3784680366516113
3,30,300,5,0.2,1.0,89.05840694065654,uniform,89.05840694065654,1.0,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.3697831630706787
3,30,300,5,0.2,1.0,89.05840694065654,uniform,191.87052135192675,2.154434690031884,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.2350409030914307
3,30,300,5,0.2,1.0,89.05840694065654,uniform,413.37250719509416,4.641588833612778,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.286897897720337
3,30,300,5,0.2,1.0,89.05840694065654,uniform,890.5840694065654,10.0,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.263333797454834
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,0.0,0.0,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.3081021308898926
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,0.8905840694065654,0.01,5,1.0,"[6, 7, 15, 17, 24]",5,0.4,0.4,0.6,1.0,0.0,3.209304094314575
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,1.3536085973923637,0.01519911082952934,5,1.0,"[6, 7, 15, 17, 24]",5,0.4,0.4,0.6,1.0,0.0,3.2077369689941406
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,2.0573647091570297,0.023101297000831605,5,1.0,"[5, 6, 14, 15, 27]",5,0.2,0.2,0.8,0.6,0.4,3.4063360691070557
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,3.1270114231240065,0.03511191734215131,5,1.0,"[5, 6, 14, 15, 27]",5,0.2,0.2,0.8,0.6,0.4,3.5223169326782227
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,4.7527793185266045,0.0533669923120631,5,1.0,"[4, 19, 20, 28]",4,0.0,0.0,1.0,1.0,0.0,3.3287320137023926
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,7.223801961058078,0.08111308307896872,5,1.0,"[4, 19, 20, 28]",4,0.0,0.0,1.0,1.0,0.0,3.2651350498199463
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,10.979536661669306,0.12328467394420659,5,1.0,"[4, 19, 20, 28]",4,0.0,0.0,1.0,1.0,0.0,3.3277668952941895
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,16.68791945775924,0.1873817422860384,5,1.0,"[4, 19, 20, 28]",4,0.0,0.0,1.0,1.0,0.0,3.361462116241455
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,25.36415373527418,0.2848035868435802,5,1.0,"[4, 19, 20, 28]",4,0.0,0.0,1.0,1.0,0.0,3.360525131225586
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,38.55125837196528,0.43287612810830595,5,1.0,"[4, 19, 20, 28]",4,0.0,0.0,1.0,1.0,0.0,3.337663173675537
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,58.59448486133211,0.6579332246575682,5,1.0,"[4, 19, 20, 28]",4,0.0,0.0,1.0,1.0,0.0,3.296597957611084
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,89.05840694065654,1.0,5,1.0,"[4, 19, 20, 28]",4,0.0,0.0,1.0,1.0,0.0,3.3234939575195312
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,191.87052135192675,2.154434690031884,5,1.0,"[4, 19, 20, 28]",4,0.0,0.0,1.0,1.0,0.0,3.378365993499756
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,413.37250719509416,4.641588833612778,5,1.0,"[4, 19, 20, 28]",4,0.0,0.0,1.0,1.0,0.0,3.3569700717926025
3,30,300,5,0.2,1.0,89.05840694065654,adversarial,890.5840694065654,10.0,5,1.0,"[4, 19, 20, 28]",4,0.0,0.0,1.0,1.0,0.0,3.304769992828369
3,30,300,5,0.2,1.0,89.05840694065654,pc,0.0,0.0,5,1.0,"[0, 5, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.2560558319091797
3,30,300,5,0.2,1.0,89.05840694065654,pc,0.8905840694065654,0.01,5,1.0,"[5, 10, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.4923171997070312
3,30,300,5,0.2,1.0,89.05840694065654,pc,1.3536085973923637,0.01519911082952934,5,1.0,"[5, 15, 16, 20, 24]",5,0.4,0.4,0.6,0.8,0.2,3.6810057163238525
3,30,300,5,0.2,1.0,89.05840694065654,pc,2.0573647091570297,0.023101297000831605,5,1.0,"[5, 15, 16, 20, 24]",5,0.4,0.4,0.6,0.8,0.2,3.661794900894165
3,30,300,5,0.2,1.0,89.05840694065654,pc,3.1270114231240065,0.03511191734215131,5,1.0,"[7, 15, 16, 17, 24]",5,0.6,0.6,0.4,1.0,0.0,3.3206708431243896
3,30,300,5,0.2,1.0,89.05840694065654,pc,4.7527793185266045,0.0533669923120631,5,1.0,"[5, 6, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.318614959716797
3,30,300,5,0.2,1.0,89.05840694065654,pc,7.223801961058078,0.08111308307896872,5,1.0,"[5, 6, 15, 16, 23]",5,0.4,0.4,0.6,0.6,0.4,3.266278028488159
3,30,300,5,0.2,1.0,89.05840694065654,pc,10.979536661669306,0.12328467394420659,5,1.0,"[5, 15, 16, 23]",4,0.4,0.5,0.5,0.5,0.5,3.533823013305664
3,30,300,5,0.2,1.0,89.05840694065654,pc,16.68791945775924,0.1873817422860384,5,1.0,"[5, 15, 16, 24]",4,0.4,0.5,0.5,0.75,0.25,3.359567165374756
3,30,300,5,0.2,1.0,89.05840694065654,pc,25.36415373527418,0.2848035868435802,5,1.0,"[5, 15, 16, 24]",4,0.4,0.5,0.5,0.75,0.25,3.071923017501831
3,30,300,5,0.2,1.0,89.05840694065654,pc,38.55125837196528,0.43287612810830595,5,1.0,"[5, 15, 16, 24]",4,0.4,0.5,0.5,0.75,0.25,3.0406978130340576
3,30,300,5,0.2,1.0,89.05840694065654,pc,58.59448486133211,0.6579332246575682,5,1.0,"[5, 15, 16, 24]",4,0.4,0.5,0.5,0.75,0.25,2.906190872192383
