seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,K_multiplier,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
18,30,300,5,0.2,1.0,186.8229379556082,oracle,0.0,0.0,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.6653401851654053
18,30,300,5,0.2,1.0,186.8229379556082,oracle,1.868229379556082,0.01,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.6880619525909424
18,30,300,5,0.2,1.0,186.8229379556082,oracle,2.8395425394855724,0.01519911082952934,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.660707950592041
18,30,300,5,0.2,1.0,186.8229379556082,oracle,4.315852176280441,0.023101297000831605,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.6571049690246582
18,30,300,5,0.2,1.0,186.8229379556082,oracle,6.559711555115178,0.03511191734215131,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.6826517581939697
18,30,300,5,0.2,1.0,186.8229379556082,oracle,9.970178293593985,0.0533669923120631,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.6960701942443848
18,30,300,5,0.2,1.0,186.8229379556082,oracle,15.153784487450269,0.08111308307896872,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.770806074142456
18,30,300,5,0.2,1.0,186.8229379556082,oracle,23.032404991155897,0.12328467394420659,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.6955592632293701
18,30,300,5,0.2,1.0,186.8229379556082,oracle,35.00720761311832,0.1873817422860384,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.7573001384735107
18,30,300,5,0.2,1.0,186.8229379556082,oracle,53.20784283441286,0.2848035868435802,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.7183988094329834
18,30,300,5,0.2,1.0,186.8229379556082,oracle,80.87119002404195,0.43287612810830595,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.7177910804748535
18,30,300,5,0.2,1.0,186.8229379556082,oracle,122.9170180091341,0.6579332246575682,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.6935129165649414
18,30,300,5,0.2,1.0,186.8229379556082,oracle,186.8229379556082,1.0,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.62198805809021
18,30,300,5,0.2,1.0,186.8229379556082,oracle,402.49781842523663,2.154434690031884,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.6958808898925781
18,30,300,5,0.2,1.0,186.8229379556082,oracle,867.155262677484,4.641588833612778,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.666010856628418
18,30,300,5,0.2,1.0,186.8229379556082,oracle,1868.2293795560822,10.0,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.7021713256835938
18,30,300,5,0.2,1.0,186.8229379556082,uniform,0.0,0.0,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.7235538959503174
18,30,300,5,0.2,1.0,186.8229379556082,uniform,1.868229379556082,0.01,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8245189189910889
18,30,300,5,0.2,1.0,186.8229379556082,uniform,2.8395425394855724,0.01519911082952934,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8113811016082764
18,30,300,5,0.2,1.0,186.8229379556082,uniform,4.315852176280441,0.023101297000831605,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.7612166404724121
18,30,300,5,0.2,1.0,186.8229379556082,uniform,6.559711555115178,0.03511191734215131,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8121950626373291
18,30,300,5,0.2,1.0,186.8229379556082,uniform,9.970178293593985,0.0533669923120631,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.782433032989502
18,30,300,5,0.2,1.0,186.8229379556082,uniform,15.153784487450269,0.08111308307896872,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.7855417728424072
18,30,300,5,0.2,1.0,186.8229379556082,uniform,23.032404991155897,0.12328467394420659,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8240268230438232
18,30,300,5,0.2,1.0,186.8229379556082,uniform,35.00720761311832,0.1873817422860384,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8069849014282227
18,30,300,5,0.2,1.0,186.8229379556082,uniform,53.20784283441286,0.2848035868435802,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.798591136932373
18,30,300,5,0.2,1.0,186.8229379556082,uniform,80.87119002404195,0.43287612810830595,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.810899019241333
18,30,300,5,0.2,1.0,186.8229379556082,uniform,122.9170180091341,0.6579332246575682,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.7915959358215332
18,30,300,5,0.2,1.0,186.8229379556082,uniform,186.8229379556082,1.0,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8167767524719238
18,30,300,5,0.2,1.0,186.8229379556082,uniform,402.49781842523663,2.154434690031884,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8125660419464111
18,30,300,5,0.2,1.0,186.8229379556082,uniform,867.155262677484,4.641588833612778,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.837831974029541
18,30,300,5,0.2,1.0,186.8229379556082,uniform,1868.2293795560822,10.0,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8436300754547119
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,0.0,0.0,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8056149482727051
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,1.868229379556082,0.01,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.9220948219299316
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,2.8395425394855724,0.01519911082952934,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.9471678733825684
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,4.315852176280441,0.023101297000831605,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.8922860622406006
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,6.559711555115178,0.03511191734215131,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.9108450412750244
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,9.970178293593985,0.0533669923120631,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.9311008453369141
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,15.153784487450269,0.08111308307896872,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.8984367847442627
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,23.032404991155897,0.12328467394420659,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.9552803039550781
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,35.00720761311832,0.1873817422860384,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.9249477386474609
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,53.20784283441286,0.2848035868435802,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.9183897972106934
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,80.87119002404195,0.43287612810830595,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.915320873260498
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,122.9170180091341,0.6579332246575682,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.9440131187438965
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,186.8229379556082,1.0,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.9274888038635254
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,402.49781842523663,2.154434690031884,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.9107682704925537
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,867.155262677484,4.641588833612778,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.923616886138916
18,30,300,5,0.2,1.0,186.8229379556082,adversarial,1868.2293795560822,10.0,5,1.0,"[7, 17, 19]",3,0.0,0.0,1.0,1.0,0.0,0.9237971305847168
18,30,300,5,0.2,1.0,186.8229379556082,pc,0.0,0.0,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8584191799163818
18,30,300,5,0.2,1.0,186.8229379556082,pc,1.868229379556082,0.01,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8125438690185547
18,30,300,5,0.2,1.0,186.8229379556082,pc,2.8395425394855724,0.01519911082952934,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8259408473968506
18,30,300,5,0.2,1.0,186.8229379556082,pc,4.315852176280441,0.023101297000831605,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,0.8481090068817139
18,30,300,5,0.2,1.0,186.8229379556082,pc,6.559711555115178,0.03511191734215131,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,1.17405104637146
18,30,300,5,0.2,1.0,186.8229379556082,pc,9.970178293593985,0.0533669923120631,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,1.1379740238189697
18,30,300,5,0.2,1.0,186.8229379556082,pc,15.153784487450269,0.08111308307896872,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,1.154716968536377
18,30,300,5,0.2,1.0,186.8229379556082,pc,23.032404991155897,0.12328467394420659,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,1.3134260177612305
18,30,300,5,0.2,1.0,186.8229379556082,pc,35.00720761311832,0.1873817422860384,5,1.0,"[4, 10, 11, 13]",4,0.8,1.0,0.0,1.0,0.0,1.2730660438537598
