seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,K_multiplier,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
19,30,300,5,0.2,1.0,262.26171855866664,oracle,0.0,0.0,5,1.0,"[5, 7, 19, 23, 28]",5,0.4,0.4,0.6,0.8,0.2,3.5295796394348145
19,30,300,5,0.2,1.0,262.26171855866664,oracle,2.6226171855866665,0.01,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.260771036148071
19,30,300,5,0.2,1.0,262.26171855866664,oracle,3.986144926716006,0.01519911082952934,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.166505813598633
19,30,300,5,0.2,1.0,262.26171855866664,oracle,6.058585852372269,0.023101297000831605,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.1081461906433105
19,30,300,5,0.2,1.0,262.26171855866664,oracle,9.208511784042452,0.03511191734215131,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.065038204193115
19,30,300,5,0.2,1.0,262.26171855866664,oracle,13.996119118068819,0.0533669923120631,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.175252914428711
19,30,300,5,0.2,1.0,262.26171855866664,oracle,21.27285656588224,0.08111308307896872,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.191280841827393
19,30,300,5,0.2,1.0,262.26171855866664,oracle,32.33285046055249,0.12328467394420659,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.133941173553467
19,30,300,5,0.2,1.0,262.26171855866664,oracle,49.14305775845361,0.1873817422860384,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.099355936050415
19,30,300,5,0.2,1.0,262.26171855866664,oracle,74.69307813726981,0.2848035868435802,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.085989952087402
19,30,300,5,0.2,1.0,262.26171855866664,oracle,113.52683728070586,0.43287612810830595,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.093681812286377
19,30,300,5,0.2,1.0,262.26171855866664,oracle,172.55069819553916,0.6579332246575682,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.106594800949097
19,30,300,5,0.2,1.0,262.26171855866664,oracle,262.26171855866664,1.0,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.096611022949219
19,30,300,5,0.2,1.0,262.26171855866664,oracle,565.0257443301701,2.154434690031884,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.079103946685791
19,30,300,5,0.2,1.0,262.26171855866664,oracle,1217.3110643460043,4.641588833612778,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,3.9614908695220947
19,30,300,5,0.2,1.0,262.26171855866664,oracle,2622.6171855866664,10.0,5,1.0,"[3, 7, 10, 23, 29]",5,0.8,0.8,0.2,1.0,0.0,4.2080419063568115
