seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,K_multiplier,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
10,30,300,5,0.2,1.0,134.40001758643473,oracle,0.0,0.0,5,1.0,"[3, 12, 26, 27]",4,0.4,0.5,0.5,1.0,0.0,0.7159538269042969
10,30,300,5,0.2,1.0,134.40001758643473,oracle,1.3440001758643474,0.01,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6435370445251465
10,30,300,5,0.2,1.0,134.40001758643473,oracle,2.0427607627869135,0.01519911082952934,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.5929439067840576
10,30,300,5,0.2,1.0,134.40001758643473,oracle,3.1048147231812195,0.023101297000831605,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6357572078704834
10,30,300,5,0.2,1.0,134.40001758643473,oracle,4.719042308278578,0.03511191734215131,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6095781326293945
10,30,300,5,0.2,1.0,134.40001758643473,oracle,7.172524705276407,0.0533669923120631,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6239941120147705
10,30,300,5,0.2,1.0,134.40001758643473,oracle,10.901599792303337,0.08111308307896872,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.7438428401947021
10,30,300,5,0.2,1.0,134.40001758643473,oracle,16.569462346239238,0.12328467394420659,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6418378353118896
10,30,300,5,0.2,1.0,134.40001758643473,oracle,25.18410945862034,0.1873817422860384,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6356010437011719
10,30,300,5,0.2,1.0,134.40001758643473,oracle,38.27760708045687,0.2848035868435802,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6647281646728516
10,30,300,5,0.2,1.0,134.40001758643473,oracle,58.17855923050409,0.43287612810830595,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.7139997482299805
10,30,300,5,0.2,1.0,134.40001758643473,oracle,88.42623696467687,0.6579332246575682,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6498932838439941
10,30,300,5,0.2,1.0,134.40001758643473,oracle,134.40001758643473,1.0,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6341719627380371
10,30,300,5,0.2,1.0,134.40001758643473,oracle,289.55606022911024,2.154434690031884,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.644744873046875
10,30,300,5,0.2,1.0,134.40001758643473,oracle,623.8296208665565,4.641588833612778,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6346251964569092
10,30,300,5,0.2,1.0,134.40001758643473,oracle,1344.0001758643473,10.0,5,1.0,"[3, 10, 12, 14, 28]",5,1.0,1.0,0.0,1.0,0.0,0.5993900299072266
10,30,300,5,0.2,1.0,134.40001758643473,uniform,0.0,0.0,5,1.0,"[3, 12, 26, 27]",4,0.4,0.5,0.5,1.0,0.0,0.7994260787963867
10,30,300,5,0.2,1.0,134.40001758643473,uniform,1.3440001758643474,0.01,5,1.0,"[3, 12, 26, 27]",4,0.4,0.5,0.5,1.0,0.0,0.8603599071502686
10,30,300,5,0.2,1.0,134.40001758643473,uniform,2.0427607627869135,0.01519911082952934,5,1.0,"[3, 12, 26, 27]",4,0.4,0.5,0.5,1.0,0.0,1.0164539813995361
10,30,300,5,0.2,1.0,134.40001758643473,uniform,3.1048147231812195,0.023101297000831605,5,1.0,"[3, 12, 26, 27]",4,0.4,0.5,0.5,1.0,0.0,1.0057470798492432
10,30,300,5,0.2,1.0,134.40001758643473,uniform,4.719042308278578,0.03511191734215131,5,1.0,"[3, 12, 26, 27]",4,0.4,0.5,0.5,1.0,0.0,0.8972771167755127
10,30,300,5,0.2,1.0,134.40001758643473,uniform,7.172524705276407,0.0533669923120631,5,1.0,"[3, 12, 26, 27]",4,0.4,0.5,0.5,1.0,0.0,0.886760950088501
