seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,K_multiplier,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
15,30,300,5,0.2,1.0,204.52164432961715,oracle,0.0,0.0,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.7087719440460205
15,30,300,5,0.2,1.0,204.52164432961715,oracle,2.0452164432961717,0.01,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.7013840675354004
15,30,300,5,0.2,1.0,204.52164432961715,oracle,3.1085471392034316,0.01519911082952934,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6896512508392334
15,30,300,5,0.2,1.0,204.52164432961715,oracle,4.724715248756933,0.023101297000831605,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6262438297271729
15,30,300,5,0.2,1.0,204.52164432961715,oracle,7.181147070382385,0.03511191734215131,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6883950233459473
15,30,300,5,0.2,1.0,204.52164432961715,oracle,10.914705020589182,0.0533669923120631,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.678631067276001
15,30,300,5,0.2,1.0,204.52164432961715,oracle,16.589381127955527,0.08111308307896872,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.7058780193328857
15,30,300,5,0.2,1.0,204.52164432961715,oracle,25.214384235709836,0.12328467394420659,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6955640316009521
15,30,300,5,0.2,1.0,204.52164432961715,oracle,38.32362204968913,0.1873817422860384,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.7330989837646484
15,30,300,5,0.2,1.0,204.52164432961715,oracle,58.24849789222194,0.2848035868435802,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.6723451614379883
15,30,300,5,0.2,1.0,204.52164432961715,oracle,88.53253751174874,0.43287612810830595,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.66178297996521
15,30,300,5,0.2,1.0,204.52164432961715,oracle,134.56158496605326,0.6579332246575682,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.7439498901367188
15,30,300,5,0.2,1.0,204.52164432961715,oracle,204.52164432961715,1.0,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.7363440990447998
15,30,300,5,0.2,1.0,204.52164432961715,oracle,440.6285254060899,2.154434690031884,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.7163600921630859
15,30,300,5,0.2,1.0,204.52164432961715,oracle,949.3053805524752,4.641588833612778,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.7726788520812988
15,30,300,5,0.2,1.0,204.52164432961715,oracle,2045.2164432961715,10.0,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.7690145969390869
15,30,300,5,0.2,1.0,204.52164432961715,uniform,0.0,0.0,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.8242599964141846
15,30,300,5,0.2,1.0,204.52164432961715,uniform,2.0452164432961717,0.01,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.8469970226287842
15,30,300,5,0.2,1.0,204.52164432961715,uniform,3.1085471392034316,0.01519911082952934,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.8544251918792725
15,30,300,5,0.2,1.0,204.52164432961715,uniform,4.724715248756933,0.023101297000831605,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.8818769454956055
15,30,300,5,0.2,1.0,204.52164432961715,uniform,7.181147070382385,0.03511191734215131,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.9356648921966553
15,30,300,5,0.2,1.0,204.52164432961715,uniform,10.914705020589182,0.0533669923120631,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.8901717662811279
15,30,300,5,0.2,1.0,204.52164432961715,uniform,16.589381127955527,0.08111308307896872,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.8738930225372314
15,30,300,5,0.2,1.0,204.52164432961715,uniform,25.214384235709836,0.12328467394420659,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.9339189529418945
15,30,300,5,0.2,1.0,204.52164432961715,uniform,38.32362204968913,0.1873817422860384,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.8937559127807617
15,30,300,5,0.2,1.0,204.52164432961715,uniform,58.24849789222194,0.2848035868435802,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.8629188537597656
15,30,300,5,0.2,1.0,204.52164432961715,uniform,88.53253751174874,0.43287612810830595,5,1.0,"[0, 6, 10, 17, 28]",5,1.0,1.0,0.0,1.0,0.0,0.9364371299743652
