seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,K_multiplier,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
8,30,300,5,0.2,1.0,489.23926882401105,oracle,0.0,0.0,5,1.0,"[4, 6, 20, 22, 25]",5,0.6,0.6,0.4,0.6,0.4,3.5535128116607666
8,30,300,5,0.2,1.0,489.23926882401105,oracle,4.89239268824011,0.01,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.1114821434021
8,30,300,5,0.2,1.0,489.23926882401105,oracle,7.436001869014042,0.01519911082952934,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.217104196548462
8,30,300,5,0.2,1.0,489.23926882401105,oracle,11.302061653573174,0.023101297000831605,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.21087121963501
8,30,300,5,0.2,1.0,489.23926882401105,oracle,17.17812876748322,0.03511191734215131,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.111630916595459
8,30,300,5,0.2,1.0,489.23926882401105,oracle,26.10922829809037,0.0533669923120631,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.009069919586182
8,30,300,5,0.2,1.0,489.23926882401105,oracle,39.68370545761592,0.08111308307896872,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.0879669189453125
8,30,300,5,0.2,1.0,489.23926882401105,oracle,60.31570373767023,0.12328467394420659,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.188814163208008
8,30,300,5,0.2,1.0,489.23926882401105,oracle,91.6745065869907,0.1873817422860384,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.247370004653931
8,30,300,5,0.2,1.0,489.23926882401105,oracle,139.33709858580892,0.2848035868435802,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.065561056137085
8,30,300,5,0.2,1.0,489.23926882401105,oracle,211.78000040707653,0.43287612810830595,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.1795549392700195
8,30,300,5,0.2,1.0,489.23926882401105,oracle,321.8867697664925,0.6579332246575682,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.21123480796814
8,30,300,5,0.2,1.0,489.23926882401105,oracle,489.23926882401105,1.0,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.117465019226074
8,30,300,5,0.2,1.0,489.23926882401105,oracle,1054.0340524802837,2.154434690031884,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.192046880722046
8,30,300,5,0.2,1.0,489.23926882401105,oracle,2270.84752713841,4.641588833612778,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.074933052062988
8,30,300,5,0.2,1.0,489.23926882401105,oracle,4892.39268824011,10.0,5,1.0,"[5, 6, 16, 25, 26]",5,0.8,0.8,0.2,0.8,0.2,4.351714134216309
8,30,300,5,0.2,1.0,489.23926882401105,uniform,0.0,0.0,5,1.0,"[4, 6, 20, 22, 25]",5,0.6,0.6,0.4,0.6,0.4,3.593921184539795
8,30,300,5,0.2,1.0,489.23926882401105,uniform,4.89239268824011,0.01,5,1.0,"[4, 6, 20, 22, 25]",5,0.6,0.6,0.4,0.6,0.4,3.561622142791748
8,30,300,5,0.2,1.0,489.23926882401105,uniform,7.436001869014042,0.01519911082952934,5,1.0,"[4, 6, 20, 22, 25]",5,0.6,0.6,0.4,0.6,0.4,3.5986359119415283
8,30,300,5,0.2,1.0,489.23926882401105,uniform,11.302061653573174,0.023101297000831605,5,1.0,"[4, 6, 20, 22, 25]",5,0.6,0.6,0.4,0.6,0.4,3.556311845779419
