seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
2,30,300,5,0.2,0.5,76.52516137856111,oracle,0.0,0.0,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.457225561141968
2,30,300,5,0.2,0.5,76.52516137856111,oracle,0.7652516137856111,0.01,10,"[2, 8, 10, 12, 14, 15, 19, 25, 29]",9,1.0,0.5555555555555556,0.4444444444444444,8.40740418434143
2,30,300,5,0.2,0.5,76.52516137856111,oracle,1.4339418067835037,0.01873817422860384,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,8.289724349975586
2,30,300,5,0.2,0.5,76.52516137856111,oracle,2.686945140918827,0.03511191734215131,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,8.166158437728882
2,30,300,5,0.2,0.5,76.52516137856111,oracle,5.034844619323749,0.0657933224657568,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,7.966432094573975
2,30,300,5,0.2,0.5,76.52516137856111,oracle,9.434379569083697,0.12328467394420659,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,7.968355894088745
2,30,300,5,0.2,0.5,76.52516137856111,oracle,17.678304810427072,0.23101297000831592,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,7.890161037445068
2,30,300,5,0.2,0.5,76.52516137856111,oracle,33.12591556041479,0.4328761281083057,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,8.11133599281311
2,30,300,5,0.2,0.5,76.52516137856111,oracle,62.07191772530713,0.8111308307896868,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,8.067503213882446
2,30,300,5,0.2,0.5,76.52516137856111,oracle,116.31144090403679,1.5199110829529332,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,7.988158226013184
2,30,300,5,0.2,0.5,76.52516137856111,oracle,217.94640444397996,2.848035868435799,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,8.232057809829712
2,30,300,5,0.2,0.5,76.52516137856111,oracle,408.39176989690566,5.336699231206307,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,7.2026402950286865
2,30,300,5,0.2,0.5,76.52516137856111,oracle,765.2516137856111,10.0,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,7.318109512329102
2,30,300,5,0.2,0.5,76.52516137856111,uniform,0.0,0.0,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,7.618032217025757
2,30,300,5,0.2,0.5,76.52516137856111,uniform,0.7652516137856111,0.01,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.454475164413452
2,30,300,5,0.2,0.5,76.52516137856111,uniform,1.4339418067835037,0.01873817422860384,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,7.8954479694366455
2,30,300,5,0.2,0.5,76.52516137856111,uniform,2.686945140918827,0.03511191734215131,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.396281719207764
2,30,300,5,0.2,0.5,76.52516137856111,uniform,5.034844619323749,0.0657933224657568,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.486772775650024
2,30,300,5,0.2,0.5,76.52516137856111,uniform,9.434379569083697,0.12328467394420659,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.49652886390686
2,30,300,5,0.2,0.5,76.52516137856111,uniform,17.678304810427072,0.23101297000831592,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.519389867782593
2,30,300,5,0.2,0.5,76.52516137856111,uniform,33.12591556041479,0.4328761281083057,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,7.9335246086120605
2,30,300,5,0.2,0.5,76.52516137856111,uniform,62.07191772530713,0.8111308307896868,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.490561485290527
2,30,300,5,0.2,0.5,76.52516137856111,uniform,116.31144090403679,1.5199110829529332,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.385067701339722
2,30,300,5,0.2,0.5,76.52516137856111,uniform,217.94640444397996,2.848035868435799,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.392245769500732
2,30,300,5,0.2,0.5,76.52516137856111,uniform,408.39176989690566,5.336699231206307,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.43540906906128
2,30,300,5,0.2,0.5,76.52516137856111,uniform,765.2516137856111,10.0,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.614102363586426
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,0.0,0.0,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.485469102859497
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,0.7652516137856111,0.01,10,"[0, 6, 10, 14, 17, 19, 20, 25, 28]",9,0.4,0.2222222222222222,0.7777777777777778,8.792471885681152
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,1.4339418067835037,0.01873817422860384,10,"[0, 6, 10, 14, 17, 19, 20, 25, 28]",9,0.4,0.2222222222222222,0.7777777777777778,8.008256912231445
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,2.686945140918827,0.03511191734215131,10,"[4, 7, 9, 12, 15, 16, 17, 19, 22, 27]",10,0.0,0.0,1.0,7.5162882804870605
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,5.034844619323749,0.0657933224657568,10,"[4, 7, 9, 12, 15, 16, 17, 19, 22, 27]",10,0.0,0.0,1.0,7.563014030456543
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,9.434379569083697,0.12328467394420659,10,"[4, 7, 9, 12, 15, 16, 17, 19, 22, 27]",10,0.0,0.0,1.0,8.005082368850708
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,17.678304810427072,0.23101297000831592,10,"[4, 7, 9, 12, 15, 16, 17, 19, 22, 27]",10,0.0,0.0,1.0,8.601015090942383
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,33.12591556041479,0.4328761281083057,10,"[4, 7, 9, 12, 15, 16, 17, 19, 22, 27]",10,0.0,0.0,1.0,8.05174469947815
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,62.07191772530713,0.8111308307896868,10,"[4, 7, 9, 12, 15, 16, 17, 19, 22, 27]",10,0.0,0.0,1.0,7.705545663833618
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,116.31144090403679,1.5199110829529332,10,"[4, 7, 9, 12, 15, 16, 17, 19, 22, 27]",10,0.0,0.0,1.0,7.721342325210571
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,217.94640444397996,2.848035868435799,10,"[4, 7, 9, 12, 15, 16, 17, 19, 22, 27]",10,0.0,0.0,1.0,7.835668325424194
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,408.39176989690566,5.336699231206307,10,"[4, 7, 9, 12, 15, 16, 17, 19, 22, 27]",10,0.0,0.0,1.0,7.601576328277588
2,30,300,5,0.2,0.5,76.52516137856111,adversarial,765.2516137856111,10.0,10,"[4, 7, 9, 12, 15, 16, 17, 19, 22, 27]",10,0.0,0.0,1.0,7.712494134902954
2,30,300,5,0.2,0.5,76.52516137856111,pc,0.0,0.0,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.30690050125122
2,30,300,5,0.2,0.5,76.52516137856111,pc,0.7652516137856111,0.01,10,"[0, 2, 8, 10, 12, 14, 19, 23, 29]",9,1.0,0.5555555555555556,0.4444444444444444,9.208196878433228
2,30,300,5,0.2,0.5,76.52516137856111,pc,1.4339418067835037,0.01873817422860384,10,"[0, 2, 8, 10, 14, 19, 23, 25, 29]",9,1.0,0.5555555555555556,0.4444444444444444,8.49119257926941
2,30,300,5,0.2,0.5,76.52516137856111,pc,2.686945140918827,0.03511191734215131,10,"[0, 2, 8, 10, 14, 19, 23, 25, 29]",9,1.0,0.5555555555555556,0.4444444444444444,9.098876237869263
2,30,300,5,0.2,0.5,76.52516137856111,pc,5.034844619323749,0.0657933224657568,10,"[0, 2, 10, 14, 19, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,8.276519775390625
2,30,300,5,0.2,0.5,76.52516137856111,pc,9.434379569083697,0.12328467394420659,10,"[0, 2, 8, 10, 12, 14, 19, 23, 29]",9,1.0,0.5555555555555556,0.4444444444444444,10.287197351455688
2,30,300,5,0.2,0.5,76.52516137856111,pc,17.678304810427072,0.23101297000831592,10,"[0, 2, 10, 12, 14, 15, 19, 23, 25, 29]",10,0.8,0.4,0.6,9.657503843307495
2,30,300,5,0.2,0.5,76.52516137856111,pc,33.12591556041479,0.4328761281083057,10,"[0, 2, 8, 10, 12, 14, 19, 25, 28, 29]",10,1.0,0.5,0.5,9.476891040802002
2,30,300,5,0.2,0.5,76.52516137856111,pc,62.07191772530713,0.8111308307896868,10,"[0, 2, 8, 10, 12, 14, 19, 23, 29]",9,1.0,0.5555555555555556,0.4444444444444444,10.052263975143433
2,30,300,5,0.2,0.5,76.52516137856111,pc,116.31144090403679,1.5199110829529332,10,"[0, 2, 10, 12, 14, 15, 19, 23, 29]",9,0.8,0.4444444444444444,0.5555555555555556,9.159706592559814
2,30,300,5,0.2,0.5,76.52516137856111,pc,217.94640444397996,2.848035868435799,10,"[0, 2, 10, 12, 14, 15, 19, 23, 29]",9,0.8,0.4444444444444444,0.5555555555555556,9.030256748199463
2,30,300,5,0.2,0.5,76.52516137856111,pc,408.39176989690566,5.336699231206307,10,"[0, 2, 10, 12, 14, 15, 19, 23, 29]",9,0.8,0.4444444444444444,0.5555555555555556,8.36971664428711
2,30,300,5,0.2,0.5,76.52516137856111,pc,765.2516137856111,10.0,10,"[0, 2, 10, 12, 14, 17, 19, 23, 29]",9,0.8,0.4444444444444444,0.5555555555555556,8.850895404815674
2,30,300,5,0.2,0.5,76.52516137856111,ges,0.0,0.0,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.653766632080078
2,30,300,5,0.2,0.5,76.52516137856111,ges,0.7652516137856111,0.01,10,"[0, 2, 8, 10, 14, 19, 23, 25, 29]",9,1.0,0.5555555555555556,0.4444444444444444,8.921503782272339
2,30,300,5,0.2,0.5,76.52516137856111,ges,1.4339418067835037,0.01873817422860384,10,"[0, 2, 8, 10, 14, 19, 23, 25, 29]",9,1.0,0.5555555555555556,0.4444444444444444,8.710061073303223
2,30,300,5,0.2,0.5,76.52516137856111,ges,2.686945140918827,0.03511191734215131,10,"[0, 2, 8, 10, 14, 19, 23, 25, 28, 29]",10,1.0,0.5,0.5,8.641777992248535
2,30,300,5,0.2,0.5,76.52516137856111,ges,5.034844619323749,0.0657933224657568,10,"[0, 2, 8, 10, 11, 14, 19, 23, 25, 29]",10,1.0,0.5,0.5,9.579724788665771
2,30,300,5,0.2,0.5,76.52516137856111,ges,9.434379569083697,0.12328467394420659,10,"[2, 8, 10, 14, 19, 23, 25, 29]",8,1.0,0.625,0.375,9.524801969528198
2,30,300,5,0.2,0.5,76.52516137856111,ges,17.678304810427072,0.23101297000831592,10,"[2, 8, 10, 14, 15, 19, 25, 29]",8,1.0,0.625,0.375,9.950059652328491
2,30,300,5,0.2,0.5,76.52516137856111,ges,33.12591556041479,0.4328761281083057,10,"[2, 8, 10, 11, 14, 17, 25, 29]",8,1.0,0.625,0.375,9.087007522583008
2,30,300,5,0.2,0.5,76.52516137856111,ges,62.07191772530713,0.8111308307896868,10,"[2, 8, 10, 11, 14, 17, 25, 29]",8,1.0,0.625,0.375,8.554613828659058
2,30,300,5,0.2,0.5,76.52516137856111,ges,116.31144090403679,1.5199110829529332,10,"[2, 8, 10, 11, 14, 17, 25, 29]",8,1.0,0.625,0.375,9.097345352172852
2,30,300,5,0.2,0.5,76.52516137856111,ges,217.94640444397996,2.848035868435799,10,"[2, 8, 10, 11, 14, 17, 25, 29]",8,1.0,0.625,0.375,9.148422718048096
2,30,300,5,0.2,0.5,76.52516137856111,ges,408.39176989690566,5.336699231206307,10,"[2, 8, 10, 11, 14, 17, 25, 29]",8,1.0,0.625,0.375,9.243424654006958
2,30,300,5,0.2,0.5,76.52516137856111,ges,765.2516137856111,10.0,10,"[2, 8, 10, 11, 14, 17, 25, 29]",8,1.0,0.625,0.375,9.204949855804443
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,0.0,0.0,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,8.617019891738892
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,0.7652516137856111,0.01,10,"[0, 2, 10, 12, 14, 15, 16, 19, 29]",9,0.8,0.4444444444444444,0.5555555555555556,8.425585985183716
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,1.4339418067835037,0.01873817422860384,10,"[0, 2, 10, 12, 14, 15, 19, 23, 29]",9,0.8,0.4444444444444444,0.5555555555555556,8.728830099105835
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,2.686945140918827,0.03511191734215131,10,"[0, 2, 10, 12, 14, 15, 17, 19, 25, 29]",10,0.8,0.4,0.6,8.102044820785522
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,5.034844619323749,0.0657933224657568,10,"[0, 2, 10, 12, 14, 15, 17, 19, 25, 29]",10,0.8,0.4,0.6,7.1572229862213135
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,9.434379569083697,0.12328467394420659,10,"[0, 2, 10, 12, 14, 15, 17, 19, 25, 29]",10,0.8,0.4,0.6,7.776042699813843
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,17.678304810427072,0.23101297000831592,10,"[0, 2, 10, 12, 14, 15, 17, 19, 25, 29]",10,0.8,0.4,0.6,7.845423221588135
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,33.12591556041479,0.4328761281083057,10,"[0, 2, 10, 12, 14, 15, 17, 19, 25, 29]",10,0.8,0.4,0.6,8.204254388809204
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,62.07191772530713,0.8111308307896868,10,"[0, 2, 10, 12, 14, 15, 17, 19, 25, 29]",10,0.8,0.4,0.6,8.41886281967163
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,116.31144090403679,1.5199110829529332,10,"[0, 2, 10, 12, 14, 15, 17, 19, 25, 29]",10,0.8,0.4,0.6,8.747689485549927
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,217.94640444397996,2.848035868435799,10,"[0, 2, 10, 12, 14, 15, 17, 19, 25, 29]",10,0.8,0.4,0.6,9.033754587173462
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,408.39176989690566,5.336699231206307,10,"[0, 2, 10, 12, 14, 15, 17, 19, 25, 29]",10,0.8,0.4,0.6,8.973896026611328
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1,765.2516137856111,10.0,10,"[0, 2, 10, 12, 14, 15, 17, 19, 25, 29]",10,0.8,0.4,0.6,9.24887752532959
2,30,300,5,0.2,0.5,76.52516137856111,pc_hard_t0.3,0.0,0.0,2,"[14, 27]",2,0.2,0.5,0.5,0.01772308349609375
2,30,300,5,0.2,0.5,76.52516137856111,pc_hard_t0.5,0.0,0.0,1,[14],1,0.2,1.0,0.0,0.005310535430908203
2,30,300,5,0.2,0.5,76.52516137856111,pc_hard_t0.7,0.0,0.0,1,[14],1,0.2,1.0,0.0,0.0053708553314208984
2,30,300,5,0.2,0.5,76.52516137856111,ges_hard_t0.3,0.0,0.0,5,"[2, 8, 10, 14, 29]",5,1.0,1.0,0.0,0.16288232803344727
2,30,300,5,0.2,0.5,76.52516137856111,ges_hard_t0.5,0.0,0.0,5,"[2, 8, 10, 14, 29]",5,1.0,1.0,0.0,0.16387462615966797
2,30,300,5,0.2,0.5,76.52516137856111,ges_hard_t0.7,0.0,0.0,5,"[2, 8, 10, 14, 29]",5,1.0,1.0,0.0,0.16555213928222656
2,30,300,5,0.2,0.5,76.52516137856111,bootstrap_l1_hard_t0.3,0.0,0.0,10,"[0, 2, 10, 12, 14, 15, 16, 19, 29]",9,0.8,0.4444444444444444,0.5555555555555556,7.518604040145874
