seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,0.0,0.0,10,"[14, 21, 27, 28]",4,0.0,0.0,1.0,1.0,0.0,6.269147872924805
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,24.963645571284097,0.01,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.27401876449585
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,37.942521574703626,0.01519911082952934,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.299026727676392
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,57.66925905657285,0.023101297000831605,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.2825281620025635
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,87.65214598576887,0.03511191734215131,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.217422962188721
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,133.22346812837864,0.0533669923120631,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.2214930057525635
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,202.48782571774964,0.08111308307896872,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.242943048477173
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,307.76349047144964,0.12328467394420659,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.2215070724487305
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,467.773140095836,0.1873817422860384,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.2389819622039795
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,710.9735799393567,0.2848035868435802,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.242528915405273
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,1080.616623836552,0.43287612810830595,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.306981086730957
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,1642.4411829923567,0.6579332246575682,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.2606000900268555
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,2496.3645571284096,1.0,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.320626258850098
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,5378.254400843526,2.154434690031884,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.3637590408325195
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,11587.097852993935,4.641588833612778,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.3424530029296875
9,30,300,5,0.4,1.0,2496.3645571284096,oracle,24963.645571284098,10.0,10,"[20, 21, 27, 28]",4,0.2,0.25,0.75,1.0,0.0,4.36486291885376
9,30,300,5,0.4,1.0,2496.3645571284096,uniform,0.0,0.0,10,"[14, 21, 27, 28]",4,0.0,0.0,1.0,1.0,0.0,5.638143062591553
9,30,300,5,0.4,1.0,2496.3645571284096,uniform,24.963645571284097,0.01,10,"[14, 21, 27, 28]",4,0.0,0.0,1.0,1.0,0.0,5.571639060974121
9,30,300,5,0.4,1.0,2496.3645571284096,uniform,37.942521574703626,0.01519911082952934,10,"[14, 21, 27, 28]",4,0.0,0.0,1.0,1.0,0.0,5.4914870262146
9,30,300,5,0.4,1.0,2496.3645571284096,uniform,57.66925905657285,0.023101297000831605,10,"[14, 21, 27, 28]",4,0.0,0.0,1.0,1.0,0.0,5.524825096130371
9,30,300,5,0.4,1.0,2496.3645571284096,uniform,87.65214598576887,0.03511191734215131,10,"[14, 21, 27, 28]",4,0.0,0.0,1.0,1.0,0.0,5.497185945510864
9,30,300,5,0.4,1.0,2496.3645571284096,uniform,133.22346812837864,0.0533669923120631,10,"[14, 21, 27, 28]",4,0.0,0.0,1.0,1.0,0.0,5.458611011505127
