seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
8,10,300,5,0.2,1.0,42.33557650967355,oracle,0.0,0.0,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2460477352142334
8,10,300,5,0.2,1.0,42.33557650967355,oracle,0.4233557650967355,0.01,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2421095371246338
8,10,300,5,0.2,1.0,42.33557650967355,oracle,0.793291408706651,0.01873817422860384,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2641167640686035
8,10,300,5,0.2,1.0,42.33557650967355,oracle,1.4864832630399802,0.03511191734215131,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2528095245361328
8,10,300,5,0.2,1.0,42.33557650967355,oracle,2.7853982370746704,0.0657933224657568,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3144023418426514
8,10,300,5,0.2,1.0,42.33557650967355,oracle,5.219327746235115,0.12328467394420659,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.295133113861084
8,10,300,5,0.2,1.0,42.33557650967355,oracle,9.78006726651398,0.23101297000831592,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3651208877563477
8,10,300,5,0.2,1.0,42.33557650967355,oracle,18.326060440740427,0.4328761281083057,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3581032752990723
8,10,300,5,0.2,1.0,42.33557650967355,oracle,34.33969134625186,0.8111308307896868,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3986668586730957
8,10,300,5,0.2,1.0,42.33557650967355,oracle,64.3463119402547,1.5199110829529332,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4840173721313477
8,10,300,5,0.2,1.0,42.33557650967355,oracle,120.57324041045833,2.848035868435799,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.499187707901001
8,10,300,5,0.2,1.0,42.33557650967355,oracle,225.93223861185064,5.336699231206307,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.489522933959961
8,10,300,5,0.2,1.0,42.33557650967355,oracle,423.3557650967355,10.0,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4851176738739014
8,10,300,5,0.2,1.0,42.33557650967355,uniform,0.0,0.0,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3648686408996582
8,10,300,5,0.2,1.0,42.33557650967355,uniform,0.4233557650967355,0.01,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3065893650054932
8,10,300,5,0.2,1.0,42.33557650967355,uniform,0.793291408706651,0.01873817422860384,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.428762674331665
8,10,300,5,0.2,1.0,42.33557650967355,uniform,1.4864832630399802,0.03511191734215131,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.440718650817871
8,10,300,5,0.2,1.0,42.33557650967355,uniform,2.7853982370746704,0.0657933224657568,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4418613910675049
8,10,300,5,0.2,1.0,42.33557650967355,uniform,5.219327746235115,0.12328467394420659,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4456112384796143
8,10,300,5,0.2,1.0,42.33557650967355,uniform,9.78006726651398,0.23101297000831592,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4538538455963135
8,10,300,5,0.2,1.0,42.33557650967355,uniform,18.326060440740427,0.4328761281083057,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4215655326843262
8,10,300,5,0.2,1.0,42.33557650967355,uniform,34.33969134625186,0.8111308307896868,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3151206970214844
8,10,300,5,0.2,1.0,42.33557650967355,uniform,64.3463119402547,1.5199110829529332,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3764982223510742
8,10,300,5,0.2,1.0,42.33557650967355,uniform,120.57324041045833,2.848035868435799,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4446699619293213
8,10,300,5,0.2,1.0,42.33557650967355,uniform,225.93223861185064,5.336699231206307,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4412438869476318
8,10,300,5,0.2,1.0,42.33557650967355,uniform,423.3557650967355,10.0,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4420166015625
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,0.0,0.0,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4500863552093506
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,0.4233557650967355,0.01,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.400543451309204
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,0.793291408706651,0.01873817422860384,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.3432984352111816
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,1.4864832630399802,0.03511191734215131,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.2693836688995361
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,2.7853982370746704,0.0657933224657568,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.331908941268921
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,5.219327746235115,0.12328467394420659,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.2694332599639893
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,9.78006726651398,0.23101297000831592,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.2390565872192383
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,18.326060440740427,0.4328761281083057,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.218820571899414
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,34.33969134625186,0.8111308307896868,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.1133079528808594
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,64.3463119402547,1.5199110829529332,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.0956940650939941
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,120.57324041045833,2.848035868435799,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.179600477218628
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,225.93223861185064,5.336699231206307,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.118422031402588
8,10,300,5,0.2,1.0,42.33557650967355,adversarial,423.3557650967355,10.0,10,"[0, 1, 5, 8, 9]",5,1.0,1.0,0.0,1.1137568950653076
8,10,300,5,0.2,1.0,42.33557650967355,pc,0.0,0.0,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.275268793106079
8,10,300,5,0.2,1.0,42.33557650967355,pc,0.4233557650967355,0.01,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2754676342010498
8,10,300,5,0.2,1.0,42.33557650967355,pc,0.793291408706651,0.01873817422860384,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2749614715576172
8,10,300,5,0.2,1.0,42.33557650967355,pc,1.4864832630399802,0.03511191734215131,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2561085224151611
8,10,300,5,0.2,1.0,42.33557650967355,pc,2.7853982370746704,0.0657933224657568,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3320789337158203
8,10,300,5,0.2,1.0,42.33557650967355,pc,5.219327746235115,0.12328467394420659,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2959916591644287
8,10,300,5,0.2,1.0,42.33557650967355,pc,9.78006726651398,0.23101297000831592,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.293919324874878
8,10,300,5,0.2,1.0,42.33557650967355,pc,18.326060440740427,0.4328761281083057,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2587528228759766
8,10,300,5,0.2,1.0,42.33557650967355,pc,34.33969134625186,0.8111308307896868,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2318241596221924
8,10,300,5,0.2,1.0,42.33557650967355,pc,64.3463119402547,1.5199110829529332,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2228801250457764
8,10,300,5,0.2,1.0,42.33557650967355,pc,120.57324041045833,2.848035868435799,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2154042720794678
8,10,300,5,0.2,1.0,42.33557650967355,pc,225.93223861185064,5.336699231206307,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.1970160007476807
8,10,300,5,0.2,1.0,42.33557650967355,pc,423.3557650967355,10.0,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.1972978115081787
8,10,300,5,0.2,1.0,42.33557650967355,ges,0.0,0.0,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2741072177886963
8,10,300,5,0.2,1.0,42.33557650967355,ges,0.4233557650967355,0.01,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2755827903747559
8,10,300,5,0.2,1.0,42.33557650967355,ges,0.793291408706651,0.01873817422860384,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2964506149291992
8,10,300,5,0.2,1.0,42.33557650967355,ges,1.4864832630399802,0.03511191734215131,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2932777404785156
8,10,300,5,0.2,1.0,42.33557650967355,ges,2.7853982370746704,0.0657933224657568,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3312671184539795
8,10,300,5,0.2,1.0,42.33557650967355,ges,5.219327746235115,0.12328467394420659,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.284109354019165
8,10,300,5,0.2,1.0,42.33557650967355,ges,9.78006726651398,0.23101297000831592,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2868049144744873
8,10,300,5,0.2,1.0,42.33557650967355,ges,18.326060440740427,0.4328761281083057,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3025803565979004
8,10,300,5,0.2,1.0,42.33557650967355,ges,34.33969134625186,0.8111308307896868,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3627238273620605
8,10,300,5,0.2,1.0,42.33557650967355,ges,64.3463119402547,1.5199110829529332,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.37443208694458
8,10,300,5,0.2,1.0,42.33557650967355,ges,120.57324041045833,2.848035868435799,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3947069644927979
8,10,300,5,0.2,1.0,42.33557650967355,ges,225.93223861185064,5.336699231206307,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4096980094909668
8,10,300,5,0.2,1.0,42.33557650967355,ges,423.3557650967355,10.0,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.5281798839569092
8,10,300,5,0.2,1.0,42.33557650967355,bootstrap_l1,0.0,0.0,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.4047386646270752
8,10,300,5,0.2,1.0,42.33557650967355,bootstrap_l1,0.4233557650967355,0.01,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.3379011154174805
8,10,300,5,0.2,1.0,42.33557650967355,bootstrap_l1,0.793291408706651,0.01873817422860384,10,"[0, 1, 3, 5, 8, 9]",6,1.0,0.8333333333333334,0.0,1.2701053619384766
