seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
7,30,300,5,0.7,1.0,54879.680213800566,oracle,0.0,0.0,10,"[3, 4, 15, 21, 25]",5,0.0,0.0,1.0,9.292224407196045
7,30,300,5,0.7,1.0,54879.680213800566,oracle,548.7968021380057,0.01,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,9.857170581817627
7,30,300,5,0.7,1.0,54879.680213800566,oracle,1028.345009456258,0.01873817422860384,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,9.935274839401245
7,30,300,5,0.7,1.0,54879.680213800566,oracle,1926.930795430662,0.03511191734215131,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,9.900867462158203
7,30,300,5,0.7,1.0,54879.680213800566,oracle,3610.7164971241937,0.0657933224657568,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,9.901664733886719
7,30,300,5,0.7,1.0,54879.680213800566,oracle,6765.823481320728,0.12328467394420659,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,9.896967887878418
7,30,300,5,0.7,1.0,54879.680213800566,oracle,12677.917919296679,0.23101297000831592,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,9.924532175064087
7,30,300,5,0.7,1.0,54879.680213800566,oracle,23756.103482771985,0.4328761281083057,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,10.332881450653076
7,30,300,5,0.7,1.0,54879.680213800566,oracle,44514.60060529239,0.8111308307896868,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,10.323941946029663
7,30,300,5,0.7,1.0,54879.680213800566,oracle,83412.23418586828,1.5199110829529332,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,10.104318857192993
7,30,300,5,0.7,1.0,54879.680213800566,oracle,156299.29769719043,2.848035868435799,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,9.98567819595337
7,30,300,5,0.7,1.0,54879.680213800566,oracle,292876.34720583743,5.336699231206307,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,10.02149224281311
7,30,300,5,0.7,1.0,54879.680213800566,oracle,548796.8021380056,10.0,10,"[4, 15, 21, 23, 25]",5,0.2,0.2,0.8,9.986205101013184
7,30,300,5,0.7,1.0,54879.680213800566,uniform,0.0,0.0,10,"[3, 4, 15, 21, 25]",5,0.0,0.0,1.0,10.00004267692566
7,30,300,5,0.7,1.0,54879.680213800566,uniform,548.7968021380057,0.01,10,"[3, 4, 15, 21, 25]",5,0.0,0.0,1.0,9.375781059265137
