seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
7,10,300,5,0.2,1.0,21.462957481831957,oracle,0.0,0.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.567596197128296
7,10,300,5,0.2,1.0,21.462957481831957,oracle,0.21462957481831957,0.01,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.5350499153137207
7,10,300,5,0.2,1.0,21.462957481831957,oracle,0.40217663675568355,0.01873817422860384,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.515056848526001
7,10,300,5,0.2,1.0,21.462957481831957,oracle,0.7536055890201916,0.03511191734215131,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.5061538219451904
7,10,300,5,0.2,1.0,21.462957481831957,oracle,1.4121192826709974,0.0657933224657568,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.533219337463379
7,10,300,5,0.2,1.0,21.462957481831957,oracle,2.646053715026022,0.12328467394420659,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6849725246429443
7,10,300,5,0.2,1.0,21.462957481831957,oracle,4.958221553040206,0.23101297000831592,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6643331050872803
7,10,300,5,0.2,1.0,21.462957481831957,oracle,9.290801932488609,0.4328761281083057,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6345760822296143
7,10,300,5,0.2,1.0,21.462957481831957,oracle,17.40926653344208,0.8111308307896868,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.5892729759216309
7,10,300,5,0.2,1.0,21.462957481831957,oracle,32.62178694958397,1.5199110829529332,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.8472607135772705
7,10,300,5,0.2,1.0,21.462957481831957,oracle,61.12727275096991,2.848035868435799,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.8628556728363037
7,10,300,5,0.2,1.0,21.462957481831957,oracle,114.54134869270625,5.336699231206307,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.8063819408416748
7,10,300,5,0.2,1.0,21.462957481831957,oracle,214.62957481831955,10.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6887078285217285
7,10,300,5,0.2,1.0,21.462957481831957,uniform,0.0,0.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6034917831420898
7,10,300,5,0.2,1.0,21.462957481831957,uniform,0.21462957481831957,0.01,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.582564115524292
7,10,300,5,0.2,1.0,21.462957481831957,uniform,0.40217663675568355,0.01873817422860384,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.5571434497833252
7,10,300,5,0.2,1.0,21.462957481831957,uniform,0.7536055890201916,0.03511191734215131,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.5304901599884033
7,10,300,5,0.2,1.0,21.462957481831957,uniform,1.4121192826709974,0.0657933224657568,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.5211491584777832
7,10,300,5,0.2,1.0,21.462957481831957,uniform,2.646053715026022,0.12328467394420659,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6153438091278076
7,10,300,5,0.2,1.0,21.462957481831957,uniform,4.958221553040206,0.23101297000831592,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7684481143951416
7,10,300,5,0.2,1.0,21.462957481831957,uniform,9.290801932488609,0.4328761281083057,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7597756385803223
7,10,300,5,0.2,1.0,21.462957481831957,uniform,17.40926653344208,0.8111308307896868,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7698979377746582
7,10,300,5,0.2,1.0,21.462957481831957,uniform,32.62178694958397,1.5199110829529332,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.762164831161499
7,10,300,5,0.2,1.0,21.462957481831957,uniform,61.12727275096991,2.848035868435799,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7640063762664795
7,10,300,5,0.2,1.0,21.462957481831957,uniform,114.54134869270625,5.336699231206307,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7664272785186768
7,10,300,5,0.2,1.0,21.462957481831957,uniform,214.62957481831955,10.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7607152462005615
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,0.0,0.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7603161334991455
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,0.21462957481831957,0.01,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7390787601470947
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,0.40217663675568355,0.01873817422860384,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6896424293518066
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,0.7536055890201916,0.03511191734215131,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.611008882522583
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,1.4121192826709974,0.0657933224657568,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6328113079071045
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,2.646053715026022,0.12328467394420659,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6318004131317139
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,4.958221553040206,0.23101297000831592,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6448915004730225
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,9.290801932488609,0.4328761281083057,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6799564361572266
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,17.40926653344208,0.8111308307896868,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7641808986663818
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,32.62178694958397,1.5199110829529332,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.8108906745910645
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,61.12727275096991,2.848035868435799,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7048180103302002
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,114.54134869270625,5.336699231206307,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.5813801288604736
7,10,300,5,0.2,1.0,21.462957481831957,adversarial,214.62957481831955,10.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.5314295291900635
7,10,300,5,0.2,1.0,21.462957481831957,pc,0.0,0.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7635622024536133
7,10,300,5,0.2,1.0,21.462957481831957,pc,0.21462957481831957,0.01,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.754345417022705
7,10,300,5,0.2,1.0,21.462957481831957,pc,0.40217663675568355,0.01873817422860384,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7599527835845947
7,10,300,5,0.2,1.0,21.462957481831957,pc,0.7536055890201916,0.03511191734215131,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.75341796875
7,10,300,5,0.2,1.0,21.462957481831957,pc,1.4121192826709974,0.0657933224657568,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7450711727142334
7,10,300,5,0.2,1.0,21.462957481831957,pc,2.646053715026022,0.12328467394420659,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.679551124572754
7,10,300,5,0.2,1.0,21.462957481831957,pc,4.958221553040206,0.23101297000831592,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7491590976715088
7,10,300,5,0.2,1.0,21.462957481831957,pc,9.290801932488609,0.4328761281083057,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7441484928131104
7,10,300,5,0.2,1.0,21.462957481831957,pc,17.40926653344208,0.8111308307896868,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7151997089385986
7,10,300,5,0.2,1.0,21.462957481831957,pc,32.62178694958397,1.5199110829529332,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7075707912445068
7,10,300,5,0.2,1.0,21.462957481831957,pc,61.12727275096991,2.848035868435799,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7381820678710938
7,10,300,5,0.2,1.0,21.462957481831957,pc,114.54134869270625,5.336699231206307,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6468007564544678
7,10,300,5,0.2,1.0,21.462957481831957,pc,214.62957481831955,10.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.565835952758789
7,10,300,5,0.2,1.0,21.462957481831957,ges,0.0,0.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.5362012386322021
7,10,300,5,0.2,1.0,21.462957481831957,ges,0.21462957481831957,0.01,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.662144660949707
7,10,300,5,0.2,1.0,21.462957481831957,ges,0.40217663675568355,0.01873817422860384,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7502937316894531
7,10,300,5,0.2,1.0,21.462957481831957,ges,0.7536055890201916,0.03511191734215131,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.5407707691192627
7,10,300,5,0.2,1.0,21.462957481831957,ges,1.4121192826709974,0.0657933224657568,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7135202884674072
7,10,300,5,0.2,1.0,21.462957481831957,ges,2.646053715026022,0.12328467394420659,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.5789122581481934
7,10,300,5,0.2,1.0,21.462957481831957,ges,4.958221553040206,0.23101297000831592,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.511667013168335
7,10,300,5,0.2,1.0,21.462957481831957,ges,9.290801932488609,0.4328761281083057,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.730342149734497
7,10,300,5,0.2,1.0,21.462957481831957,ges,17.40926653344208,0.8111308307896868,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7347385883331299
7,10,300,5,0.2,1.0,21.462957481831957,ges,32.62178694958397,1.5199110829529332,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6114411354064941
7,10,300,5,0.2,1.0,21.462957481831957,ges,61.12727275096991,2.848035868435799,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6670434474945068
7,10,300,5,0.2,1.0,21.462957481831957,ges,114.54134869270625,5.336699231206307,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7541959285736084
7,10,300,5,0.2,1.0,21.462957481831957,ges,214.62957481831955,10.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6775743961334229
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,0.0,0.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7585930824279785
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,0.21462957481831957,0.01,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6561663150787354
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,0.40217663675568355,0.01873817422860384,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.748647689819336
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,0.7536055890201916,0.03511191734215131,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7423722743988037
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,1.4121192826709974,0.0657933224657568,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7474987506866455
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,2.646053715026022,0.12328467394420659,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7472045421600342
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,4.958221553040206,0.23101297000831592,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7661948204040527
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,9.290801932488609,0.4328761281083057,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7173070907592773
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,17.40926653344208,0.8111308307896868,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.7690412998199463
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,32.62178694958397,1.5199110829529332,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.8068556785583496
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,61.12727275096991,2.848035868435799,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.830597162246704
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,114.54134869270625,5.336699231206307,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.9140326976776123
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1,214.62957481831955,10.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.872685194015503
7,10,300,5,0.2,1.0,21.462957481831957,pc_hard_t0.3,0.0,0.0,5,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,0.17935800552368164
7,10,300,5,0.2,1.0,21.462957481831957,pc_hard_t0.5,0.0,0.0,4,"[1, 2, 8]",3,0.6,1.0,0.0,0.07027530670166016
7,10,300,5,0.2,1.0,21.462957481831957,pc_hard_t0.7,0.0,0.0,3,"[1, 2, 8]",3,0.6,1.0,0.0,0.028728485107421875
7,10,300,5,0.2,1.0,21.462957481831957,ges_hard_t0.3,0.0,0.0,4,"[1, 2, 8]",3,0.6,1.0,0.0,0.07067561149597168
7,10,300,5,0.2,1.0,21.462957481831957,ges_hard_t0.5,0.0,0.0,4,"[1, 2, 8]",3,0.6,1.0,0.0,0.07198166847229004
7,10,300,5,0.2,1.0,21.462957481831957,ges_hard_t0.7,0.0,0.0,4,"[1, 2, 8]",3,0.6,1.0,0.0,0.06459212303161621
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1_hard_t0.3,0.0,0.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6649341583251953
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1_hard_t0.5,0.0,0.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6434576511383057
7,10,300,5,0.2,1.0,21.462957481831957,bootstrap_l1_hard_t0.7,0.0,0.0,10,"[1, 2, 6, 8, 9]",5,1.0,1.0,0.0,1.6401538848876953
