seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
7,30,300,5,0.2,2.0,247.14491803273023,oracle,0.0,0.0,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,4.976950168609619
7,30,300,5,0.2,2.0,247.14491803273023,oracle,2.471449180327302,0.01,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,4.841415166854858
7,30,300,5,0.2,2.0,247.14491803273023,oracle,3.756383000134411,0.01519911082952934,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,4.522899150848389
7,30,300,5,0.2,2.0,247.14491803273023,oracle,5.709368153720284,0.023101297000831605,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,4.51651406288147
7,30,300,5,0.2,2.0,247.14491803273023,oracle,8.677731933497984,0.03511191734215131,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,4.544082880020142
7,30,300,5,0.2,2.0,247.14491803273023,oracle,13.189380940618179,0.0533669923120631,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,4.51353907585144
7,30,300,5,0.2,2.0,247.14491803273023,oracle,20.04668626893376,0.08111308307896872,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,4.534999847412109
7,30,300,5,0.2,2.0,247.14491803273023,oracle,30.46918063663281,0.12328467394420659,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,4.48441219329834
7,30,300,5,0.2,2.0,247.14491803273023,oracle,46.31044533811314,0.1873817422860384,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,4.497646808624268
7,30,300,5,0.2,2.0,247.14491803273023,oracle,70.3877591258842,0.2848035868435802,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,4.50899600982666
7,30,300,5,0.2,2.0,247.14491803273023,oracle,106.9831351996529,0.43287612810830595,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,4.488785982131958
7,30,300,5,0.2,2.0,247.14491803273023,oracle,162.60485287900457,0.6579332246575682,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,5.062551021575928
7,30,300,5,0.2,2.0,247.14491803273023,oracle,247.14491803273023,1.0,10,"[6, 9, 17, 18, 19, 20, 22, 23, 26]",9,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,5.088050127029419
