seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
6,30,300,5,0.2,2.0,880.9494714388868,oracle,0.0,0.0,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.447689533233643
6,30,300,5,0.2,2.0,880.9494714388868,oracle,8.809494714388869,0.01,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.753804922103882
6,30,300,5,0.2,2.0,880.9494714388868,oracle,16.507384682418323,0.01873817422860384,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.04029107093811
6,30,300,5,0.2,2.0,880.9494714388868,oracle,30.931825023774078,0.03511191734215131,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,9.929589748382568
6,30,300,5,0.2,2.0,880.9494714388868,oracle,57.960592650416686,0.0657933224657568,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,9.933061838150024
6,30,300,5,0.2,2.0,880.9494714388868,oracle,108.6075683476643,0.12328467394420659,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.027667045593262
6,30,300,5,0.2,2.0,880.9494714388868,oracle,203.51075382435332,0.23101297000831592,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.714037656784058
6,30,300,5,0.2,2.0,880.9494714388868,oracle,381.3419962555238,0.4328761281083057,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.808315515518188
6,30,300,5,0.2,2.0,880.9494714388868,oracle,714.5652766519597,0.8111308307896868,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.788032054901123
6,30,300,5,0.2,2.0,880.9494714388868,oracle,1338.9648651614925,1.5199110829529332,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.889616012573242
6,30,300,5,0.2,2.0,880.9494714388868,oracle,2508.975692937508,2.848035868435799,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.856181621551514
6,30,300,5,0.2,2.0,880.9494714388868,oracle,4701.36236695951,5.336699231206307,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.69206428527832
6,30,300,5,0.2,2.0,880.9494714388868,oracle,8809.494714388868,10.0,10,"[19, 21, 22, 23, 25, 26, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.417231321334839
6,30,300,5,0.2,2.0,880.9494714388868,uniform,0.0,0.0,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,7.95719575881958
6,30,300,5,0.2,2.0,880.9494714388868,uniform,8.809494714388869,0.01,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.300973892211914
6,30,300,5,0.2,2.0,880.9494714388868,uniform,16.507384682418323,0.01873817422860384,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.6243417263031
6,30,300,5,0.2,2.0,880.9494714388868,uniform,30.931825023774078,0.03511191734215131,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.308927774429321
6,30,300,5,0.2,2.0,880.9494714388868,uniform,57.960592650416686,0.0657933224657568,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.4041748046875
6,30,300,5,0.2,2.0,880.9494714388868,uniform,108.6075683476643,0.12328467394420659,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.473171710968018
6,30,300,5,0.2,2.0,880.9494714388868,uniform,203.51075382435332,0.23101297000831592,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.55854868888855
6,30,300,5,0.2,2.0,880.9494714388868,uniform,381.3419962555238,0.4328761281083057,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.51210355758667
6,30,300,5,0.2,2.0,880.9494714388868,uniform,714.5652766519597,0.8111308307896868,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.604077100753784
6,30,300,5,0.2,2.0,880.9494714388868,uniform,1338.9648651614925,1.5199110829529332,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.078152179718018
6,30,300,5,0.2,2.0,880.9494714388868,uniform,2508.975692937508,2.848035868435799,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.413148641586304
6,30,300,5,0.2,2.0,880.9494714388868,uniform,4701.36236695951,5.336699231206307,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.783497333526611
6,30,300,5,0.2,2.0,880.9494714388868,uniform,8809.494714388868,10.0,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.783055067062378
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,0.0,0.0,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.763794898986816
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,8.809494714388869,0.01,10,"[1, 10, 24]",3,0.0,0.0,1.0,9.852518320083618
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,16.507384682418323,0.01873817422860384,10,"[1, 10, 24]",3,0.0,0.0,1.0,9.843161344528198
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,30.931825023774078,0.03511191734215131,10,"[1, 10, 24]",3,0.0,0.0,1.0,9.860412359237671
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,57.960592650416686,0.0657933224657568,10,"[1, 10, 24]",3,0.0,0.0,1.0,8.918184995651245
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,108.6075683476643,0.12328467394420659,10,"[1, 10, 24]",3,0.0,0.0,1.0,9.561804294586182
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,203.51075382435332,0.23101297000831592,10,"[1, 10, 24]",3,0.0,0.0,1.0,9.45742154121399
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,381.3419962555238,0.4328761281083057,10,"[1, 10, 24]",3,0.0,0.0,1.0,9.714096069335938
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,714.5652766519597,0.8111308307896868,10,"[1, 10, 24]",3,0.0,0.0,1.0,9.677743673324585
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,1338.9648651614925,1.5199110829529332,10,"[1, 10, 24]",3,0.0,0.0,1.0,9.66378927230835
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,2508.975692937508,2.848035868435799,10,"[1, 10, 24]",3,0.0,0.0,1.0,9.768898010253906
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,4701.36236695951,5.336699231206307,10,"[1, 10, 24]",3,0.0,0.0,1.0,9.735977172851562
6,30,300,5,0.2,2.0,880.9494714388868,adversarial,8809.494714388868,10.0,10,"[1, 10, 24]",3,0.0,0.0,1.0,9.733581066131592
6,30,300,5,0.2,2.0,880.9494714388868,pc,0.0,0.0,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.188120603561401
6,30,300,5,0.2,2.0,880.9494714388868,pc,8.809494714388869,0.01,10,"[1, 10, 19, 21, 22, 23, 25, 26, 29]",9,0.8,0.4444444444444444,0.5555555555555556,10.209938049316406
6,30,300,5,0.2,2.0,880.9494714388868,pc,16.507384682418323,0.01873817422860384,10,"[1, 13, 19, 21, 23, 29]",6,0.8,0.6666666666666666,0.3333333333333333,11.251766204833984
6,30,300,5,0.2,2.0,880.9494714388868,pc,30.931825023774078,0.03511191734215131,10,"[1, 13, 19, 21, 23, 29]",6,0.8,0.6666666666666666,0.3333333333333333,11.230414628982544
6,30,300,5,0.2,2.0,880.9494714388868,pc,57.960592650416686,0.0657933224657568,10,"[1, 13, 15, 19, 21, 23, 25, 29]",8,0.8,0.5,0.5,11.164170980453491
6,30,300,5,0.2,2.0,880.9494714388868,pc,108.6075683476643,0.12328467394420659,10,"[1, 8, 13, 15, 19, 21, 23, 24, 29]",9,0.8,0.4444444444444444,0.5555555555555556,10.931339979171753
6,30,300,5,0.2,2.0,880.9494714388868,pc,203.51075382435332,0.23101297000831592,10,"[1, 3, 13, 19, 21, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.907898902893066
6,30,300,5,0.2,2.0,880.9494714388868,pc,381.3419962555238,0.4328761281083057,10,"[1, 3, 13, 19, 21, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.872519493103027
6,30,300,5,0.2,2.0,880.9494714388868,pc,714.5652766519597,0.8111308307896868,10,"[1, 11, 13, 19, 21, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,11.173574209213257
6,30,300,5,0.2,2.0,880.9494714388868,pc,1338.9648651614925,1.5199110829529332,10,"[1, 3, 8, 13, 15, 19, 21, 23, 24, 29]",10,0.8,0.4,0.6,11.282267570495605
6,30,300,5,0.2,2.0,880.9494714388868,pc,2508.975692937508,2.848035868435799,10,"[1, 3, 8, 13, 15, 19, 21, 23, 24, 29]",10,0.8,0.4,0.6,10.480930805206299
6,30,300,5,0.2,2.0,880.9494714388868,pc,4701.36236695951,5.336699231206307,10,"[1, 3, 8, 13, 15, 19, 21, 23, 24, 29]",10,0.8,0.4,0.6,10.575048208236694
6,30,300,5,0.2,2.0,880.9494714388868,pc,8809.494714388868,10.0,10,"[1, 3, 8, 13, 15, 19, 21, 23, 24, 29]",10,0.8,0.4,0.6,10.483486413955688
6,30,300,5,0.2,2.0,880.9494714388868,ges,0.0,0.0,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.10356855392456
6,30,300,5,0.2,2.0,880.9494714388868,ges,8.809494714388869,0.01,10,"[1, 3, 7, 15, 21, 23, 24, 29]",8,0.8,0.5,0.5,10.687162399291992
6,30,300,5,0.2,2.0,880.9494714388868,ges,16.507384682418323,0.01873817422860384,10,"[1, 3, 7, 15, 21, 23, 24, 29]",8,0.8,0.5,0.5,10.255284070968628
6,30,300,5,0.2,2.0,880.9494714388868,ges,30.931825023774078,0.03511191734215131,10,"[1, 7, 15, 20, 21, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.24695348739624
6,30,300,5,0.2,2.0,880.9494714388868,ges,57.960592650416686,0.0657933224657568,10,"[1, 7, 9, 15, 21, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.160322904586792
6,30,300,5,0.2,2.0,880.9494714388868,ges,108.6075683476643,0.12328467394420659,10,"[1, 7, 15, 21, 23, 29]",6,0.8,0.6666666666666666,0.3333333333333333,10.59557294845581
6,30,300,5,0.2,2.0,880.9494714388868,ges,203.51075382435332,0.23101297000831592,10,"[1, 7, 15, 21, 23, 29]",6,0.8,0.6666666666666666,0.3333333333333333,9.864786386489868
6,30,300,5,0.2,2.0,880.9494714388868,ges,381.3419962555238,0.4328761281083057,10,"[1, 3, 7, 15, 21, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,9.660454750061035
6,30,300,5,0.2,2.0,880.9494714388868,ges,714.5652766519597,0.8111308307896868,10,"[1, 3, 7, 15, 21, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,9.602271318435669
6,30,300,5,0.2,2.0,880.9494714388868,ges,1338.9648651614925,1.5199110829529332,10,"[1, 3, 7, 15, 21, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,9.655018091201782
6,30,300,5,0.2,2.0,880.9494714388868,ges,2508.975692937508,2.848035868435799,10,"[1, 3, 7, 15, 21, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,10.304931402206421
6,30,300,5,0.2,2.0,880.9494714388868,ges,4701.36236695951,5.336699231206307,10,"[1, 3, 7, 15, 21, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,9.98103404045105
6,30,300,5,0.2,2.0,880.9494714388868,ges,8809.494714388868,10.0,10,"[1, 3, 7, 15, 21, 23, 29]",7,0.8,0.5714285714285714,0.42857142857142855,9.895437717437744
6,30,300,5,0.2,2.0,880.9494714388868,bootstrap_l1,0.0,0.0,10,"[3, 10, 13, 14, 19, 21, 22, 23, 25]",9,0.6,0.3333333333333333,0.6666666666666666,8.086718082427979
6,30,300,5,0.2,2.0,880.9494714388868,bootstrap_l1,8.809494714388869,0.01,10,"[3, 10, 11, 13, 19, 21, 23, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,10.69259262084961
6,30,300,5,0.2,2.0,880.9494714388868,bootstrap_l1,16.507384682418323,0.01873817422860384,10,"[3, 10, 11, 13, 19, 21, 23, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,11.27027940750122
6,30,300,5,0.2,2.0,880.9494714388868,bootstrap_l1,30.931825023774078,0.03511191734215131,10,"[3, 9, 10, 11, 19, 21, 23, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,11.359513998031616
6,30,300,5,0.2,2.0,880.9494714388868,bootstrap_l1,57.960592650416686,0.0657933224657568,10,"[3, 9, 13, 19, 21, 23, 25, 29]",8,0.8,0.5,0.5,11.48427128791809
6,30,300,5,0.2,2.0,880.9494714388868,bootstrap_l1,108.6075683476643,0.12328467394420659,10,"[3, 9, 13, 19, 21, 23, 25, 29]",8,0.8,0.5,0.5,11.250001907348633
6,30,300,5,0.2,2.0,880.9494714388868,bootstrap_l1,203.51075382435332,0.23101297000831592,10,"[3, 9, 13, 19, 21, 23, 25, 29]",8,0.8,0.5,0.5,11.369819641113281
