seed,p,n,k_star,p_edge,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
2,30,300,3,0.2,59.927808226776676,oracle,0.0,0.0,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.775760889053345
2,30,300,3,0.2,59.927808226776676,oracle,0.5992780822677668,0.01,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.790866851806641
2,30,300,3,0.2,59.927808226776676,oracle,1.1229377116916999,0.01873817422860384,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.685714483261108
2,30,300,3,0.2,59.927808226776676,oracle,2.1041802489548775,0.03511191734215131,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.754031419754028
2,30,300,3,0.2,59.927808226776676,oracle,3.9428496113303506,0.0657933224657568,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.673362493515015
2,30,300,3,0.2,59.927808226776676,oracle,7.388180297429104,0.12328467394420659,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.660323858261108
2,30,300,3,0.2,59.927808226776676,oracle,13.844100964556468,0.23101297000831592,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.699278116226196
2,30,300,3,0.2,59.927808226776676,oracle,25.94131759122416,0.4328761281083057,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.613954305648804
2,30,300,3,0.2,59.927808226776676,oracle,48.6092928743904,0.8111308307896868,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.701590538024902
2,30,300,3,0.2,59.927808226776676,oracle,91.08493990095583,1.5199110829529332,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.705852746963501
2,30,300,3,0.2,59.927808226776676,oracle,170.67654734660195,2.848035868435799,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.6557862758636475
2,30,300,3,0.2,59.927808226776676,oracle,319.8166880917181,5.336699231206307,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.705029726028442
2,30,300,3,0.2,59.927808226776676,oracle,599.2780822677668,10.0,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.632985830307007
2,30,300,3,0.2,59.927808226776676,uniform,0.0,0.0,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.843124628067017
2,30,300,3,0.2,59.927808226776676,uniform,0.5992780822677668,0.01,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.852875709533691
2,30,300,3,0.2,59.927808226776676,uniform,1.1229377116916999,0.01873817422860384,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.782366514205933
2,30,300,3,0.2,59.927808226776676,uniform,2.1041802489548775,0.03511191734215131,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.857428312301636
2,30,300,3,0.2,59.927808226776676,uniform,3.9428496113303506,0.0657933224657568,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.751771450042725
2,30,300,3,0.2,59.927808226776676,uniform,7.388180297429104,0.12328467394420659,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.834676027297974
2,30,300,3,0.2,59.927808226776676,uniform,13.844100964556468,0.23101297000831592,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.842972040176392
2,30,300,3,0.2,59.927808226776676,uniform,25.94131759122416,0.4328761281083057,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.769763469696045
2,30,300,3,0.2,59.927808226776676,uniform,48.6092928743904,0.8111308307896868,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.832578420639038
2,30,300,3,0.2,59.927808226776676,uniform,91.08493990095583,1.5199110829529332,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.743518829345703
2,30,300,3,0.2,59.927808226776676,uniform,170.67654734660195,2.848035868435799,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.822948694229126
2,30,300,3,0.2,59.927808226776676,uniform,319.8166880917181,5.336699231206307,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.846292495727539
2,30,300,3,0.2,59.927808226776676,uniform,599.2780822677668,10.0,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.792353868484497
2,30,300,3,0.2,59.927808226776676,adversarial,0.0,0.0,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.866776704788208
2,30,300,3,0.2,59.927808226776676,adversarial,0.5992780822677668,0.01,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.629439830780029
2,30,300,3,0.2,59.927808226776676,adversarial,1.1229377116916999,0.01873817422860384,6,"[0, 10, 17, 29]",4,0.6666666666666666,0.5,0.5,7.377313137054443
2,30,300,3,0.2,59.927808226776676,adversarial,2.1041802489548775,0.03511191734215131,6,"[0, 10, 17, 29]",4,0.6666666666666666,0.5,0.5,7.335527658462524
2,30,300,3,0.2,59.927808226776676,adversarial,3.9428496113303506,0.0657933224657568,6,"[0, 5, 9, 10, 20, 22]",6,0.3333333333333333,0.16666666666666666,0.8333333333333334,7.565815210342407
2,30,300,3,0.2,59.927808226776676,adversarial,7.388180297429104,0.12328467394420659,6,"[0, 5, 9, 10, 20, 22]",6,0.3333333333333333,0.16666666666666666,0.8333333333333334,7.610316753387451
2,30,300,3,0.2,59.927808226776676,adversarial,13.844100964556468,0.23101297000831592,6,"[0, 5, 9, 10, 20, 22]",6,0.3333333333333333,0.16666666666666666,0.8333333333333334,7.537898540496826
2,30,300,3,0.2,59.927808226776676,adversarial,25.94131759122416,0.4328761281083057,6,"[0, 5, 9, 10, 20, 22]",6,0.3333333333333333,0.16666666666666666,0.8333333333333334,7.631405353546143
2,30,300,3,0.2,59.927808226776676,adversarial,48.6092928743904,0.8111308307896868,6,"[0, 5, 9, 10, 20, 22]",6,0.3333333333333333,0.16666666666666666,0.8333333333333334,7.531068801879883
2,30,300,3,0.2,59.927808226776676,adversarial,91.08493990095583,1.5199110829529332,6,"[0, 5, 9, 10, 20, 22]",6,0.3333333333333333,0.16666666666666666,0.8333333333333334,7.599350929260254
2,30,300,3,0.2,59.927808226776676,adversarial,170.67654734660195,2.848035868435799,6,"[0, 5, 9, 10, 20, 22]",6,0.3333333333333333,0.16666666666666666,0.8333333333333334,7.522054433822632
2,30,300,3,0.2,59.927808226776676,adversarial,319.8166880917181,5.336699231206307,6,"[0, 5, 9, 10, 20, 22]",6,0.3333333333333333,0.16666666666666666,0.8333333333333334,7.611944675445557
2,30,300,3,0.2,59.927808226776676,adversarial,599.2780822677668,10.0,6,"[0, 5, 9, 10, 20, 22]",6,0.3333333333333333,0.16666666666666666,0.8333333333333334,7.5816216468811035
2,30,300,3,0.2,59.927808226776676,pc,0.0,0.0,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.7675371170043945
2,30,300,3,0.2,59.927808226776676,pc,0.5992780822677668,0.01,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.634257555007935
2,30,300,3,0.2,59.927808226776676,pc,1.1229377116916999,0.01873817422860384,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.614849090576172
2,30,300,3,0.2,59.927808226776676,pc,2.1041802489548775,0.03511191734215131,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.578617334365845
2,30,300,3,0.2,59.927808226776676,pc,3.9428496113303506,0.0657933224657568,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.756856918334961
2,30,300,3,0.2,59.927808226776676,pc,7.388180297429104,0.12328467394420659,6,"[8, 10, 13, 18, 29]",5,1.0,0.6,0.4,6.963221788406372
2,30,300,3,0.2,59.927808226776676,pc,13.844100964556468,0.23101297000831592,6,"[8, 10, 13, 18, 29]",5,1.0,0.6,0.4,7.053214073181152
2,30,300,3,0.2,59.927808226776676,pc,25.94131759122416,0.4328761281083057,6,"[8, 10, 13, 18, 29]",5,1.0,0.6,0.4,6.8255064487457275
2,30,300,3,0.2,59.927808226776676,pc,48.6092928743904,0.8111308307896868,6,"[8, 10, 13, 18, 29]",5,1.0,0.6,0.4,6.900596618652344
2,30,300,3,0.2,59.927808226776676,pc,91.08493990095583,1.5199110829529332,6,"[8, 10, 29]",3,1.0,1.0,0.0,9.367743968963623
2,30,300,3,0.2,59.927808226776676,pc,170.67654734660195,2.848035868435799,6,"[8, 10, 29]",3,1.0,1.0,0.0,9.592371225357056
2,30,300,3,0.2,59.927808226776676,pc,319.8166880917181,5.336699231206307,6,"[8, 10, 29]",3,1.0,1.0,0.0,9.504470586776733
2,30,300,3,0.2,59.927808226776676,pc,599.2780822677668,10.0,6,"[8, 10, 29]",3,1.0,1.0,0.0,9.41286849975586
2,30,300,3,0.2,59.927808226776676,ges,0.0,0.0,6,"[8, 10, 29]",3,1.0,1.0,0.0,6.744354963302612
2,30,300,3,0.2,59.927808226776676,ges,0.5992780822677668,0.01,6,"[0, 8, 10, 28, 29]",5,1.0,0.6,0.4,6.293215990066528
2,30,300,3,0.2,59.927808226776676,ges,1.1229377116916999,0.01873817422860384,6,"[0, 8, 10, 28, 29]",5,1.0,0.6,0.4,6.938953399658203
2,30,300,3,0.2,59.927808226776676,ges,2.1041802489548775,0.03511191734215131,6,"[0, 8, 10, 28, 29]",5,1.0,0.6,0.4,6.976697683334351
2,30,300,3,0.2,59.927808226776676,ges,3.9428496113303506,0.0657933224657568,6,"[8, 10, 13, 18, 29]",5,1.0,0.6,0.4,8.814378499984741
2,30,300,3,0.2,59.927808226776676,ges,7.388180297429104,0.12328467394420659,6,"[8, 10, 13, 18, 29]",5,1.0,0.6,0.4,8.280444145202637
