seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
0,30,300,5,0.2,0.5,132.46054399366363,oracle,0.0,0.0,10,"[2, 5, 7, 8, 9, 10, 11, 12, 17, 18]",10,0.6,0.3,0.7,2.7980222702026367
0,30,300,5,0.2,0.5,132.46054399366363,oracle,1.3246054399366363,0.01,10,"[2, 5, 7, 8, 9, 10, 11, 12, 17, 21]",10,0.8,0.4,0.6,3.414283037185669
0,30,300,5,0.2,0.5,132.46054399366363,oracle,2.4820687517689133,0.01873817422860384,10,"[2, 5, 7, 8, 9, 10, 11, 12, 17, 21]",10,0.8,0.4,0.6,3.3348758220672607
0,30,300,5,0.2,0.5,132.46054399366363,oracle,4.650943671801914,0.03511191734215131,10,"[2, 5, 7, 8, 10, 17, 21, 25]",8,0.8,0.5,0.5,3.1285688877105713
0,30,300,5,0.2,0.5,132.46054399366363,oracle,8.715019284964676,0.0657933224657568,10,"[2, 5, 7, 8, 10, 17, 21, 25]",8,0.8,0.5,0.5,3.2216320037841797
0,30,300,5,0.2,0.5,132.46054399366363,oracle,16.33035497673105,0.12328467394420659,10,"[2, 5, 7, 8, 10, 17, 21, 25]",8,0.8,0.5,0.5,3.3009161949157715
0,30,300,5,0.2,0.5,132.46054399366363,oracle,30.60010367689343,0.23101297000831592,10,"[2, 5, 7, 8, 10, 17, 21, 25]",8,0.8,0.5,0.5,3.262302875518799
0,30,300,5,0.2,0.5,132.46054399366363,oracle,57.33900741109701,0.4328761281083057,10,"[2, 5, 7, 8, 10, 17, 21, 25]",8,0.8,0.5,0.5,3.2396397590637207
0,30,300,5,0.2,0.5,132.46054399366363,oracle,107.44283109643425,0.8111308307896868,10,"[2, 5, 7, 8, 10, 17, 21, 25]",8,0.8,0.5,0.5,3.1621320247650146
0,30,300,5,0.2,0.5,132.46054399366363,oracle,201.32824886994393,1.5199110829529332,10,"[2, 5, 7, 8, 10, 17, 21, 25]",8,0.8,0.5,0.5,3.2712838649749756
0,30,300,5,0.2,0.5,132.46054399366363,oracle,377.25238044647216,2.848035868435799,10,"[2, 5, 7, 8, 10, 17, 21, 25]",8,0.8,0.5,0.5,3.390214681625366
0,30,300,5,0.2,0.5,132.46054399366363,oracle,706.9020832961539,5.336699231206307,10,"[2, 5, 7, 8, 10, 17, 21, 25]",8,0.8,0.5,0.5,3.2666351795196533
0,30,300,5,0.2,0.5,132.46054399366363,oracle,1324.6054399366362,10.0,10,"[2, 5, 7, 8, 10, 17, 21, 25]",8,0.8,0.5,0.5,3.286449909210205
0,30,300,5,0.2,0.5,132.46054399366363,uniform,0.0,0.0,10,"[2, 5, 7, 8, 9, 10, 11, 12, 17, 18]",10,0.6,0.3,0.7,3.0672037601470947
0,30,300,5,0.2,0.5,132.46054399366363,uniform,1.3246054399366363,0.01,10,"[2, 5, 7, 8, 9, 10, 11, 12, 17, 18]",10,0.6,0.3,0.7,3.1357178688049316
0,30,300,5,0.2,0.5,132.46054399366363,uniform,2.4820687517689133,0.01873817422860384,10,"[2, 5, 7, 8, 9, 10, 11, 12, 17, 18]",10,0.6,0.3,0.7,3.0446856021881104
0,30,300,5,0.2,0.5,132.46054399366363,uniform,4.650943671801914,0.03511191734215131,10,"[2, 5, 7, 8, 9, 10, 11, 12, 17, 18]",10,0.6,0.3,0.7,3.008089065551758
0,30,300,5,0.2,0.5,132.46054399366363,uniform,8.715019284964676,0.0657933224657568,10,"[2, 5, 7, 8, 9, 10, 11, 12, 17, 18]",10,0.6,0.3,0.7,3.098712205886841
0,30,300,5,0.2,0.5,132.46054399366363,uniform,16.33035497673105,0.12328467394420659,10,"[2, 5, 7, 8, 9, 10, 11, 12, 17, 18]",10,0.6,0.3,0.7,3.1234302520751953
