seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
5,30,300,5,0.3,1.0,912.9060419244051,oracle,0.0,0.0,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.24588680267334
5,30,300,5,0.3,1.0,912.9060419244051,oracle,9.129060419244052,0.01,10,"[0, 2, 3, 4, 6, 20, 22, 27, 28]",9,1.0,0.5555555555555556,0.4444444444444444,0.8888888888888888,0.1111111111111111,5.192615270614624
5,30,300,5,0.3,1.0,912.9060419244051,oracle,13.875360108155991,0.01519911082952934,10,"[0, 2, 3, 4, 6, 20, 22, 27, 28]",9,1.0,0.5555555555555556,0.4444444444444444,0.8888888888888888,0.1111111111111111,5.21439790725708
5,30,300,5,0.3,1.0,912.9060419244051,oracle,21.08931360834931,0.023101297000831605,10,"[0, 2, 3, 4, 6, 20, 22, 27, 28]",9,1.0,0.5555555555555556,0.4444444444444444,0.8888888888888888,0.1111111111111111,5.176301956176758
5,30,300,5,0.3,1.0,912.9060419244051,oracle,32.05388148520023,0.03511191734215131,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.2155890464782715
5,30,300,5,0.3,1.0,912.9060419244051,oracle,48.719049721015686,0.0533669923120631,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.2195258140563965
5,30,300,5,0.3,1.0,912.9060419244051,oracle,74.04862362190678,0.08111308307896872,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.209136962890625
5,30,300,5,0.3,1.0,912.9060419244051,oracle,112.54732372034647,0.12328467394420659,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.124022006988525
5,30,300,5,0.3,1.0,912.9060419244051,oracle,171.06192467924626,0.1873817422860384,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.193833351135254
5,30,300,5,0.3,1.0,912.9060419244051,oracle,259.9989151912464,0.2848035868435802,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.12657904624939
5,30,300,5,0.3,1.0,912.9060419244051,oracle,395.1752327549153,0.43287612810830595,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.3206799030303955
5,30,300,5,0.3,1.0,912.9060419244051,oracle,600.631215972701,0.6579332246575682,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.264404058456421
5,30,300,5,0.3,1.0,912.9060419244051,oracle,912.9060419244051,1.0,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.159893035888672
5,30,300,5,0.3,1.0,912.9060419244051,oracle,1966.7964454616397,2.154434690031884,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.197924852371216
5,30,300,5,0.3,1.0,912.9060419244051,oracle,4237.334490333958,4.641588833612778,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.3119800090789795
5,30,300,5,0.3,1.0,912.9060419244051,oracle,9129.060419244051,10.0,10,"[1, 2, 4, 15, 16, 20, 21, 22, 27, 28]",10,1.0,0.5,0.5,1.0,0.0,5.149117946624756
5,30,300,5,0.3,1.0,912.9060419244051,uniform,0.0,0.0,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.341880798339844
5,30,300,5,0.3,1.0,912.9060419244051,uniform,9.129060419244052,0.01,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.3709330558776855
5,30,300,5,0.3,1.0,912.9060419244051,uniform,13.875360108155991,0.01519911082952934,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.341778039932251
5,30,300,5,0.3,1.0,912.9060419244051,uniform,21.08931360834931,0.023101297000831605,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.335044860839844
5,30,300,5,0.3,1.0,912.9060419244051,uniform,32.05388148520023,0.03511191734215131,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.280833959579468
5,30,300,5,0.3,1.0,912.9060419244051,uniform,48.719049721015686,0.0533669923120631,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.333592176437378
5,30,300,5,0.3,1.0,912.9060419244051,uniform,74.04862362190678,0.08111308307896872,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.434104919433594
5,30,300,5,0.3,1.0,912.9060419244051,uniform,112.54732372034647,0.12328467394420659,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.3965630531311035
5,30,300,5,0.3,1.0,912.9060419244051,uniform,171.06192467924626,0.1873817422860384,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.3022141456604
5,30,300,5,0.3,1.0,912.9060419244051,uniform,259.9989151912464,0.2848035868435802,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.33100700378418
5,30,300,5,0.3,1.0,912.9060419244051,uniform,395.1752327549153,0.43287612810830595,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.271805763244629
5,30,300,5,0.3,1.0,912.9060419244051,uniform,600.631215972701,0.6579332246575682,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.2939300537109375
5,30,300,5,0.3,1.0,912.9060419244051,uniform,912.9060419244051,1.0,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.294556140899658
5,30,300,5,0.3,1.0,912.9060419244051,uniform,1966.7964454616397,2.154434690031884,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.268423080444336
5,30,300,5,0.3,1.0,912.9060419244051,uniform,4237.334490333958,4.641588833612778,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.318417310714722
5,30,300,5,0.3,1.0,912.9060419244051,uniform,9129.060419244051,10.0,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.250380039215088
5,30,300,5,0.3,1.0,912.9060419244051,adversarial,0.0,0.0,10,"[2, 3, 6, 7, 16, 24, 28]",7,0.2,0.14285714285714285,0.8571428571428571,1.0,0.0,5.306213855743408
5,30,300,5,0.3,1.0,912.9060419244051,adversarial,9.129060419244052,0.01,10,"[1, 3, 6, 8, 11, 15, 16, 21]",8,0.0,0.0,1.0,0.875,0.125,5.558305025100708
5,30,300,5,0.3,1.0,912.9060419244051,adversarial,13.875360108155991,0.01519911082952934,10,"[1, 3, 6, 8, 11, 15, 16, 21]",8,0.0,0.0,1.0,0.875,0.125,5.5748841762542725
5,30,300,5,0.3,1.0,912.9060419244051,adversarial,21.08931360834931,0.023101297000831605,10,"[1, 3, 6, 8, 11, 15, 16, 21]",8,0.0,0.0,1.0,0.875,0.125,5.606495141983032
5,30,300,5,0.3,1.0,912.9060419244051,adversarial,32.05388148520023,0.03511191734215131,10,"[1, 3, 6, 8, 11, 15, 16, 21]",8,0.0,0.0,1.0,0.875,0.125,5.584834098815918
5,30,300,5,0.3,1.0,912.9060419244051,adversarial,48.719049721015686,0.0533669923120631,10,"[1, 3, 6, 8, 11, 15, 16, 21]",8,0.0,0.0,1.0,0.875,0.125,5.777383089065552
5,30,300,5,0.3,1.0,912.9060419244051,adversarial,74.04862362190678,0.08111308307896872,10,"[1, 3, 6, 8, 11, 15, 16, 21]",8,0.0,0.0,1.0,0.875,0.125,5.562630891799927
5,30,300,5,0.3,1.0,912.9060419244051,adversarial,112.54732372034647,0.12328467394420659,10,"[1, 3, 6, 8, 11, 15, 16, 21]",8,0.0,0.0,1.0,0.875,0.125,5.550647735595703
5,30,300,5,0.3,1.0,912.9060419244051,adversarial,171.06192467924626,0.1873817422860384,10,"[1, 3, 6, 8, 11, 15, 16, 21]",8,0.0,0.0,1.0,0.875,0.125,5.510788202285767
5,30,300,5,0.3,1.0,912.9060419244051,adversarial,259.9989151912464,0.2848035868435802,10,"[1, 3, 6, 8, 11, 15, 16, 21]",8,0.0,0.0,1.0,0.875,0.125,5.608383893966675
