seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
4,50,300,5,0.2,1.0,426.17974811138043,oracle,0.0,0.0,10,"[5, 11, 17, 30, 40]",5,0.2,0.2,0.8,0.8,0.2,6.361928939819336
4,50,300,5,0.2,1.0,426.17974811138043,oracle,4.261797481113804,0.01,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,6.082807779312134
4,50,300,5,0.2,1.0,426.17974811138043,oracle,6.477553224845768,0.01519911082952934,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,6.330223798751831
4,50,300,5,0.2,1.0,426.17974811138043,oracle,9.845304936860602,0.023101297000831605,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,6.051650047302246
4,50,300,5,0.2,1.0,426.17974811138043,oracle,14.963988088585655,0.03511191734215131,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,6.149242162704468
4,50,300,5,0.2,1.0,426.17974811138043,oracle,22.743931341017028,0.0533669923120631,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,6.113000392913818
4,50,300,5,0.2,1.0,426.17974811138043,oracle,34.56875331513236,0.08111308307896872,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,6.160063028335571
4,50,300,5,0.2,1.0,426.17974811138043,oracle,52.54143128753563,0.12328467394420659,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.784729719161987
4,50,300,5,0.2,1.0,426.17974811138043,oracle,79.85830372813545,0.1873817422860384,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.645749092102051
4,50,300,5,0.2,1.0,426.17974811138043,oracle,121.37752090221467,0.2848035868435802,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.649797201156616
4,50,300,5,0.2,1.0,426.17974811138043,oracle,184.48303924062748,0.43287612810830595,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.631244897842407
4,50,300,5,0.2,1.0,426.17974811138043,oracle,280.3978159586707,0.6579332246575682,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.648789882659912
4,50,300,5,0.2,1.0,426.17974811138043,oracle,426.17974811138043,1.0,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.712053060531616
