seed,p,n,k_star,p_edge,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
2,30,150,5,0.2,75.89358051337268,oracle,0.0,0.0,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.58882999420166
2,30,150,5,0.2,75.89358051337268,oracle,0.7589358051337268,0.01,10,"[6, 8, 10, 14, 15, 18, 19, 25, 28]",9,0.6,0.3333333333333333,0.6666666666666666,20.868921995162964
2,30,150,5,0.2,75.89358051337268,oracle,1.4221071344921505,0.01873817422860384,10,"[8, 10, 12, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,19.20024037361145
2,30,150,5,0.2,75.89358051337268,oracle,2.6647691257854467,0.03511191734215131,10,"[8, 10, 13, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,18.895068407058716
2,30,150,5,0.2,75.89358051337268,oracle,4.993290815797205,0.0657933224657568,10,"[8, 10, 13, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,18.339736700057983
2,30,150,5,0.2,75.89358051337268,oracle,9.356515328049541,0.12328467394420659,10,"[8, 10, 13, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,18.333237171173096
2,30,150,5,0.2,75.89358051337268,oracle,17.53240143895947,0.23101297000831592,10,"[8, 10, 13, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,18.33900785446167
2,30,150,5,0.2,75.89358051337268,oracle,32.85251928090473,0.4328761281083057,10,"[8, 10, 13, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,18.31599760055542
2,30,150,5,0.2,75.89358051337268,oracle,61.55962301341597,0.8111308307896868,10,"[8, 10, 13, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,18.162269115447998
2,30,150,5,0.2,75.89358051337268,oracle,115.3514941472559,1.5199110829529332,10,"[8, 10, 13, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,18.01852774620056
2,30,150,5,0.2,75.89358051337268,oracle,216.14763948610562,2.848035868435799,10,"[8, 10, 13, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,17.906978845596313
2,30,150,5,0.2,75.89358051337268,oracle,405.02121277921,5.336699231206307,10,"[8, 10, 13, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,17.873562335968018
2,30,150,5,0.2,75.89358051337268,oracle,758.9358051337268,10.0,10,"[8, 10, 13, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,17.791407108306885
2,30,150,5,0.2,75.89358051337268,uniform,0.0,0.0,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.72690987586975
2,30,150,5,0.2,75.89358051337268,uniform,0.7589358051337268,0.01,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.448640823364258
2,30,150,5,0.2,75.89358051337268,uniform,1.4221071344921505,0.01873817422860384,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.440379858016968
2,30,150,5,0.2,75.89358051337268,uniform,2.6647691257854467,0.03511191734215131,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.52929711341858
2,30,150,5,0.2,75.89358051337268,uniform,4.993290815797205,0.0657933224657568,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.547335386276245
2,30,150,5,0.2,75.89358051337268,uniform,9.356515328049541,0.12328467394420659,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.582244634628296
2,30,150,5,0.2,75.89358051337268,uniform,17.53240143895947,0.23101297000831592,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.56635284423828
2,30,150,5,0.2,75.89358051337268,uniform,32.85251928090473,0.4328761281083057,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.525551795959473
2,30,150,5,0.2,75.89358051337268,uniform,61.55962301341597,0.8111308307896868,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.529358386993408
2,30,150,5,0.2,75.89358051337268,uniform,115.3514941472559,1.5199110829529332,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.57023811340332
2,30,150,5,0.2,75.89358051337268,uniform,216.14763948610562,2.848035868435799,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.569124460220337
2,30,150,5,0.2,75.89358051337268,uniform,405.02121277921,5.336699231206307,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.562763690948486
2,30,150,5,0.2,75.89358051337268,uniform,758.9358051337268,10.0,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.634947538375854
2,30,150,5,0.2,75.89358051337268,adversarial,0.0,0.0,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.601644039154053
2,30,150,5,0.2,75.89358051337268,adversarial,0.7589358051337268,0.01,10,"[1, 6, 11, 14, 15, 18, 19, 22, 25, 26]",10,0.2,0.1,0.9,17.8729465007782
2,30,150,5,0.2,75.89358051337268,adversarial,1.4221071344921505,0.01873817422860384,10,"[0, 6, 7, 15, 18, 19, 22, 23, 25]",9,0.0,0.0,1.0,17.78030300140381
2,30,150,5,0.2,75.89358051337268,adversarial,2.6647691257854467,0.03511191734215131,10,"[0, 11, 12, 15, 17, 18, 19, 22, 29]",9,0.2,0.1111111111111111,0.8888888888888888,16.48772621154785
2,30,150,5,0.2,75.89358051337268,adversarial,4.993290815797205,0.0657933224657568,10,"[0, 11, 12, 15, 17, 18, 19, 22, 29]",9,0.2,0.1111111111111111,0.8888888888888888,16.503479957580566
2,30,150,5,0.2,75.89358051337268,adversarial,9.356515328049541,0.12328467394420659,10,"[0, 11, 12, 15, 17, 18, 19, 22, 29]",9,0.2,0.1111111111111111,0.8888888888888888,16.56641387939453
2,30,150,5,0.2,75.89358051337268,adversarial,17.53240143895947,0.23101297000831592,10,"[0, 11, 12, 15, 17, 18, 19, 22, 29]",9,0.2,0.1111111111111111,0.8888888888888888,16.497122049331665
2,30,150,5,0.2,75.89358051337268,adversarial,32.85251928090473,0.4328761281083057,10,"[0, 11, 12, 15, 17, 18, 19, 22, 29]",9,0.2,0.1111111111111111,0.8888888888888888,16.427865028381348
2,30,150,5,0.2,75.89358051337268,adversarial,61.55962301341597,0.8111308307896868,10,"[0, 11, 12, 15, 17, 18, 19, 22, 29]",9,0.2,0.1111111111111111,0.8888888888888888,16.483991622924805
2,30,150,5,0.2,75.89358051337268,adversarial,115.3514941472559,1.5199110829529332,10,"[0, 11, 12, 15, 17, 18, 19, 22, 29]",9,0.2,0.1111111111111111,0.8888888888888888,16.51010537147522
2,30,150,5,0.2,75.89358051337268,adversarial,216.14763948610562,2.848035868435799,10,"[0, 11, 12, 15, 17, 18, 19, 22, 29]",9,0.2,0.1111111111111111,0.8888888888888888,16.69449281692505
2,30,150,5,0.2,75.89358051337268,adversarial,405.02121277921,5.336699231206307,10,"[0, 11, 12, 15, 17, 18, 19, 22, 29]",9,0.2,0.1111111111111111,0.8888888888888888,16.49522089958191
2,30,150,5,0.2,75.89358051337268,adversarial,758.9358051337268,10.0,10,"[0, 11, 12, 15, 17, 18, 19, 22, 29]",9,0.2,0.1111111111111111,0.8888888888888888,16.531166315078735
2,30,150,5,0.2,75.89358051337268,pc,0.0,0.0,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.535293340682983
2,30,150,5,0.2,75.89358051337268,pc,0.7589358051337268,0.01,10,"[8, 10, 11, 12, 13, 14, 15, 17, 19, 25]",10,0.6,0.3,0.7,18.070637702941895
2,30,150,5,0.2,75.89358051337268,pc,1.4221071344921505,0.01873817422860384,10,"[8, 10, 12, 13, 14, 15, 17, 18, 19, 25]",10,0.6,0.3,0.7,18.155057668685913
2,30,150,5,0.2,75.89358051337268,pc,2.6647691257854467,0.03511191734215131,10,"[8, 10, 12, 13, 14, 15, 17, 18, 19, 25]",10,0.6,0.3,0.7,19.16558265686035
2,30,150,5,0.2,75.89358051337268,pc,4.993290815797205,0.0657933224657568,10,"[8, 10, 12, 13, 14, 15, 17, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,17.48586392402649
2,30,150,5,0.2,75.89358051337268,pc,9.356515328049541,0.12328467394420659,10,"[8, 10, 12, 13, 14, 15, 17, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,16.844096660614014
2,30,150,5,0.2,75.89358051337268,pc,17.53240143895947,0.23101297000831592,10,"[8, 10, 12, 13, 14, 15, 17, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,17.06229019165039
2,30,150,5,0.2,75.89358051337268,pc,32.85251928090473,0.4328761281083057,10,"[8, 10, 12, 13, 14, 15, 17, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,16.50259304046631
2,30,150,5,0.2,75.89358051337268,pc,61.55962301341597,0.8111308307896868,10,"[8, 10, 12, 13, 14, 15, 17, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,18.849841117858887
2,30,150,5,0.2,75.89358051337268,pc,115.3514941472559,1.5199110829529332,10,"[8, 12, 14, 17, 19, 22, 25]",7,0.4,0.2857142857142857,0.7142857142857143,16.376224994659424
2,30,150,5,0.2,75.89358051337268,pc,216.14763948610562,2.848035868435799,10,"[1, 8, 11, 12, 14, 15, 17, 18, 19, 25]",10,0.4,0.2,0.8,18.11247420310974
2,30,150,5,0.2,75.89358051337268,pc,405.02121277921,5.336699231206307,10,"[1, 8, 11, 12, 14, 15, 17, 18, 19, 25]",10,0.4,0.2,0.8,18.158002853393555
2,30,150,5,0.2,75.89358051337268,pc,758.9358051337268,10.0,10,"[1, 8, 11, 12, 14, 15, 17, 18, 19, 25]",10,0.4,0.2,0.8,17.997799158096313
2,30,150,5,0.2,75.89358051337268,ges,0.0,0.0,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.767642974853516
2,30,150,5,0.2,75.89358051337268,ges,0.7589358051337268,0.01,10,"[8, 10, 12, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,20.545962810516357
2,30,150,5,0.2,75.89358051337268,ges,1.4221071344921505,0.01873817422860384,10,"[8, 10, 12, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,19.656105756759644
2,30,150,5,0.2,75.89358051337268,ges,2.6647691257854467,0.03511191734215131,10,"[8, 10, 12, 14, 17, 18, 19, 25]",8,0.6,0.375,0.625,20.62182879447937
2,30,150,5,0.2,75.89358051337268,ges,4.993290815797205,0.0657933224657568,10,"[8, 10, 13, 14, 19, 25]",6,0.6,0.5,0.5,19.472829818725586
2,30,150,5,0.2,75.89358051337268,ges,9.356515328049541,0.12328467394420659,10,"[2, 8, 10, 14, 19, 25]",6,0.8,0.6666666666666666,0.3333333333333333,19.331008672714233
2,30,150,5,0.2,75.89358051337268,ges,17.53240143895947,0.23101297000831592,10,"[2, 8, 10, 13, 14, 19, 25]",7,0.8,0.5714285714285714,0.42857142857142855,19.71959376335144
2,30,150,5,0.2,75.89358051337268,ges,32.85251928090473,0.4328761281083057,10,"[2, 8, 10, 13, 14, 19, 25]",7,0.8,0.5714285714285714,0.42857142857142855,19.43643546104431
2,30,150,5,0.2,75.89358051337268,ges,61.55962301341597,0.8111308307896868,10,"[2, 8, 10, 13, 14, 19, 25]",7,0.8,0.5714285714285714,0.42857142857142855,19.087835788726807
2,30,150,5,0.2,75.89358051337268,ges,115.3514941472559,1.5199110829529332,10,"[2, 8, 10, 13, 14, 19, 25]",7,0.8,0.5714285714285714,0.42857142857142855,19.97046661376953
2,30,150,5,0.2,75.89358051337268,ges,216.14763948610562,2.848035868435799,10,"[2, 8, 10, 14, 25]",5,0.8,0.8,0.2,19.654893398284912
2,30,150,5,0.2,75.89358051337268,ges,405.02121277921,5.336699231206307,10,"[2, 8, 10, 14, 25]",5,0.8,0.8,0.2,19.638919830322266
2,30,150,5,0.2,75.89358051337268,ges,758.9358051337268,10.0,10,"[2, 8, 10, 14, 25]",5,0.8,0.8,0.2,19.507857084274292
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,0.0,0.0,10,"[6, 8, 10, 11, 13, 14, 15, 19, 25, 28]",10,0.6,0.3,0.7,17.74371027946472
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,0.7589358051337268,0.01,10,"[8, 10, 12, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,16.814477920532227
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,1.4221071344921505,0.01873817422860384,10,"[8, 10, 12, 14, 15, 17, 18, 19, 25]",9,0.6,0.3333333333333333,0.6666666666666666,17.092487812042236
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,2.6647691257854467,0.03511191734215131,10,"[1, 8, 12, 14, 15, 17, 18, 19, 22, 25]",10,0.4,0.2,0.8,17.30993342399597
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,4.993290815797205,0.0657933224657568,10,"[1, 8, 12, 14, 15, 17, 18, 19, 22, 25]",10,0.4,0.2,0.8,19.751057624816895
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,9.356515328049541,0.12328467394420659,10,"[1, 11, 12, 15, 17, 18, 19, 25]",8,0.0,0.0,1.0,20.381117582321167
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,17.53240143895947,0.23101297000831592,10,"[1, 11, 12, 15, 17, 18, 19, 25]",8,0.0,0.0,1.0,20.64706063270569
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,32.85251928090473,0.4328761281083057,10,"[1, 8, 12, 15, 17, 18, 19, 25, 29]",9,0.4,0.2222222222222222,0.7777777777777778,20.634805917739868
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,61.55962301341597,0.8111308307896868,10,"[1, 11, 12, 15, 17, 18, 19, 25]",8,0.0,0.0,1.0,20.682605504989624
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,115.3514941472559,1.5199110829529332,10,"[1, 8, 12, 15, 17, 18, 19, 25, 29]",9,0.4,0.2222222222222222,0.7777777777777778,20.676520109176636
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,216.14763948610562,2.848035868435799,10,"[1, 8, 12, 15, 17, 18, 19, 25, 29]",9,0.4,0.2222222222222222,0.7777777777777778,20.612770795822144
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,405.02121277921,5.336699231206307,10,"[0, 1, 12, 15, 17, 18, 19, 25]",8,0.0,0.0,1.0,20.555906772613525
2,30,150,5,0.2,75.89358051337268,bootstrap_l1,758.9358051337268,10.0,10,"[1, 8, 12, 14, 15, 17, 18, 19, 25]",9,0.4,0.2222222222222222,0.7777777777777778,20.459964752197266
2,30,150,5,0.2,75.89358051337268,pc_hard_t0.3,0.0,0.0,2,"[14, 27]",2,0.2,0.5,0.5,0.03619813919067383
2,30,150,5,0.2,75.89358051337268,pc_hard_t0.5,0.0,0.0,1,[14],1,0.2,1.0,0.0,0.012782812118530273
2,30,150,5,0.2,75.89358051337268,pc_hard_t0.7,0.0,0.0,1,[14],1,0.2,1.0,0.0,0.012354612350463867
2,30,150,5,0.2,75.89358051337268,ges_hard_t0.3,0.0,0.0,6,"[2, 8, 10, 14, 17]",5,0.8,0.8,0.2,0.6534130573272705
2,30,150,5,0.2,75.89358051337268,ges_hard_t0.5,0.0,0.0,6,"[2, 8, 10, 14, 17]",5,0.8,0.8,0.2,0.653498649597168
2,30,150,5,0.2,75.89358051337268,ges_hard_t0.7,0.0,0.0,6,"[2, 8, 10, 14, 17]",5,0.8,0.8,0.2,0.6304075717926025
2,30,150,5,0.2,75.89358051337268,bootstrap_l1_hard_t0.3,0.0,0.0,10,"[6, 11, 12, 14, 15, 17, 18, 19, 22]",9,0.2,0.1111111111111111,0.8888888888888888,7.460754632949829
2,30,150,5,0.2,75.89358051337268,bootstrap_l1_hard_t0.5,0.0,0.0,10,"[1, 14, 15, 17, 18, 19, 22, 25]",8,0.2,0.125,0.875,4.261358976364136
2,30,150,5,0.2,75.89358051337268,bootstrap_l1_hard_t0.7,0.0,0.0,5,"[12, 15, 17, 19]",4,0.0,0.0,1.0,0.37302279472351074
