seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
1,30,300,5,0.2,2.0,257.90530360062303,oracle,0.0,0.0,10,"[1, 7, 11, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,11.347108840942383
1,30,300,5,0.2,2.0,257.90530360062303,oracle,2.5790530360062305,0.01,10,"[1, 7, 11, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,11.103896141052246
1,30,300,5,0.2,2.0,257.90530360062303,oracle,3.9199312929492818,0.01519911082952934,10,"[1, 7, 11, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,11.267633199691772
1,30,300,5,0.2,2.0,257.90530360062303,oracle,5.957947016567638,0.023101297000831605,10,"[1, 7, 11, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,10.906598091125488
1,30,300,5,0.2,2.0,257.90530360062303,oracle,9.055549702127514,0.03511191734215131,10,"[1, 7, 11, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,11.038767099380493
1,30,300,5,0.2,2.0,257.90530360062303,oracle,13.76363035449475,0.0533669923120631,10,"[1, 7, 11, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,10.77812933921814
1,30,300,5,0.2,2.0,257.90530360062303,oracle,20.919494317463986,0.08111308307896872,10,"[1, 7, 11, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,10.934105157852173
1,30,300,5,0.2,2.0,257.90530360062303,oracle,31.79577126288442,0.12328467394420659,10,"[1, 7, 11, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,10.806183099746704
1,30,300,5,0.2,2.0,257.90530360062303,oracle,48.326745133494434,0.1873817422860384,10,"[1, 7, 11, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,11.062594652175903
1,30,300,5,0.2,2.0,257.90530360062303,oracle,73.45235553143996,0.2848035868435802,10,"[1, 7, 11, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,10.88967490196228
