seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
10,30,300,5,0.2,1.0,134.40001758643473,oracle,0.0,0.0,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,2.5305368900299072
10,30,300,5,0.2,1.0,134.40001758643473,oracle,1.3440001758643474,0.01,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.552011013031006
10,30,300,5,0.2,1.0,134.40001758643473,oracle,2.5184109458620343,0.01873817422860384,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.616624116897583
10,30,300,5,0.2,1.0,134.40001758643473,oracle,4.719042308278578,0.03511191734215131,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.4950599670410156
10,30,300,5,0.2,1.0,134.40001758643473,oracle,8.842623696467685,0.0657933224657568,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.5523431301116943
10,30,300,5,0.2,1.0,134.40001758643473,oracle,16.569462346239238,0.12328467394420659,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.5819180011749268
10,30,300,5,0.2,1.0,134.40001758643473,oracle,31.048147231812177,0.23101297000831592,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.5847856998443604
10,30,300,5,0.2,1.0,134.40001758643473,oracle,58.178559230504064,0.4328761281083057,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.6783640384674072
10,30,300,5,0.2,1.0,134.40001758643473,oracle,109.01599792303332,0.8111308307896868,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.6683828830718994
10,30,300,5,0.2,1.0,134.40001758643473,oracle,204.27607627869128,1.5199110829529332,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.612217664718628
10,30,300,5,0.2,1.0,134.40001758643473,oracle,382.7760708045683,2.848035868435799,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.604537010192871
10,30,300,5,0.2,1.0,134.40001758643473,oracle,717.2524705276403,5.336699231206307,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.6535441875457764
10,30,300,5,0.2,1.0,134.40001758643473,oracle,1344.0001758643473,10.0,10,"[3, 8, 9, 10, 12, 14, 26, 28]",8,1.0,0.625,0.375,2.6312801837921143
10,30,300,5,0.2,1.0,134.40001758643473,uniform,0.0,0.0,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,2.9248099327087402
10,30,300,5,0.2,1.0,134.40001758643473,uniform,1.3440001758643474,0.01,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,2.925274133682251
10,30,300,5,0.2,1.0,134.40001758643473,uniform,2.5184109458620343,0.01873817422860384,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,2.99135684967041
10,30,300,5,0.2,1.0,134.40001758643473,uniform,4.719042308278578,0.03511191734215131,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,2.9727349281311035
10,30,300,5,0.2,1.0,134.40001758643473,uniform,8.842623696467685,0.0657933224657568,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,3.0876080989837646
10,30,300,5,0.2,1.0,134.40001758643473,uniform,16.569462346239238,0.12328467394420659,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,2.9033451080322266
10,30,300,5,0.2,1.0,134.40001758643473,uniform,31.048147231812177,0.23101297000831592,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,2.9344491958618164
10,30,300,5,0.2,1.0,134.40001758643473,uniform,58.178559230504064,0.4328761281083057,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,2.924503803253174
10,30,300,5,0.2,1.0,134.40001758643473,uniform,109.01599792303332,0.8111308307896868,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,3.000115156173706
10,30,300,5,0.2,1.0,134.40001758643473,uniform,204.27607627869128,1.5199110829529332,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,3.0702898502349854
10,30,300,5,0.2,1.0,134.40001758643473,uniform,382.7760708045683,2.848035868435799,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,3.1281490325927734
10,30,300,5,0.2,1.0,134.40001758643473,uniform,717.2524705276403,5.336699231206307,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,3.2210617065429688
10,30,300,5,0.2,1.0,134.40001758643473,uniform,1344.0001758643473,10.0,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,3.1876299381256104
10,30,300,5,0.2,1.0,134.40001758643473,adversarial,0.0,0.0,10,"[2, 3, 8, 9, 10, 12, 19, 23, 26, 28]",10,0.8,0.4,0.6,3.296354055404663
10,30,300,5,0.2,1.0,134.40001758643473,adversarial,1.3440001758643474,0.01,10,"[1, 2, 3, 9, 13, 15, 18, 23, 26, 27]",10,0.2,0.1,0.9,3.115990161895752
