seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
9,30,300,5,0.2,0.5,232.54267131973472,oracle,0.0,0.0,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.6319098472595215
9,30,300,5,0.2,0.5,232.54267131973472,oracle,2.325426713197347,0.01,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.5199079513549805
9,30,300,5,0.2,0.5,232.54267131973472,oracle,3.5344418339834616,0.01519911082952934,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.6794068813323975
9,30,300,5,0.2,0.5,232.54267131973472,oracle,5.372037315523958,0.023101297000831605,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.632946968078613
9,30,300,5,0.2,0.5,232.54267131973472,oracle,8.165019053901585,0.03511191734215131,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.657672882080078
9,30,300,5,0.2,0.5,232.54267131973472,oracle,12.410102952546898,0.0533669923120631,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.578388929367065
9,30,300,5,0.2,0.5,232.54267131973472,oracle,18.86225301816296,0.08111308307896872,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.745172023773193
9,30,300,5,0.2,0.5,232.54267131973472,oracle,28.668947411768297,0.12328467394420659,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.644464015960693
9,30,300,5,0.2,0.5,232.54267131973472,oracle,43.574250907741465,0.1873817422860384,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.661755084991455
9,30,300,5,0.2,0.5,232.54267131973472,oracle,66.22898688604819,0.2848035868435802,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.56479811668396
9,30,300,5,0.2,0.5,232.54267131973472,oracle,100.66217118084917,0.43287612810830595,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.908448934555054
9,30,300,5,0.2,0.5,232.54267131973472,oracle,152.99754961187807,0.6579332246575682,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,5.111454248428345
9,30,300,5,0.2,0.5,232.54267131973472,oracle,232.54267131973472,1.0,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.767331838607788
9,30,300,5,0.2,0.5,232.54267131973472,oracle,500.9979980039189,2.154434690031884,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.803099870681763
9,30,300,5,0.2,0.5,232.54267131973472,oracle,1079.3674665361673,4.641588833612778,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.666723966598511
9,30,300,5,0.2,0.5,232.54267131973472,oracle,2325.4267131973475,10.0,10,"[1, 5, 8, 16, 18, 20, 21, 24, 28, 29]",10,1.0,0.5,0.5,1.0,0.0,4.818773031234741
9,30,300,5,0.2,0.5,232.54267131973472,uniform,0.0,0.0,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,5.0883519649505615
9,30,300,5,0.2,0.5,232.54267131973472,uniform,2.325426713197347,0.01,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,5.252076148986816
9,30,300,5,0.2,0.5,232.54267131973472,uniform,3.5344418339834616,0.01519911082952934,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,6.025989055633545
9,30,300,5,0.2,0.5,232.54267131973472,uniform,5.372037315523958,0.023101297000831605,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,5.356346845626831
9,30,300,5,0.2,0.5,232.54267131973472,uniform,8.165019053901585,0.03511191734215131,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,5.080806732177734
9,30,300,5,0.2,0.5,232.54267131973472,uniform,12.410102952546898,0.0533669923120631,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.62713098526001
9,30,300,5,0.2,0.5,232.54267131973472,uniform,18.86225301816296,0.08111308307896872,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.74055290222168
9,30,300,5,0.2,0.5,232.54267131973472,uniform,28.668947411768297,0.12328467394420659,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.5803961753845215
9,30,300,5,0.2,0.5,232.54267131973472,uniform,43.574250907741465,0.1873817422860384,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.618174076080322
9,30,300,5,0.2,0.5,232.54267131973472,uniform,66.22898688604819,0.2848035868435802,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.546864032745361
9,30,300,5,0.2,0.5,232.54267131973472,uniform,100.66217118084917,0.43287612810830595,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.59181022644043
9,30,300,5,0.2,0.5,232.54267131973472,uniform,152.99754961187807,0.6579332246575682,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.573832988739014
9,30,300,5,0.2,0.5,232.54267131973472,uniform,232.54267131973472,1.0,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.6581151485443115
9,30,300,5,0.2,0.5,232.54267131973472,uniform,500.9979980039189,2.154434690031884,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.611484050750732
9,30,300,5,0.2,0.5,232.54267131973472,uniform,1079.3674665361673,4.641588833612778,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.609573125839233
9,30,300,5,0.2,0.5,232.54267131973472,uniform,2325.4267131973475,10.0,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.635818958282471
9,30,300,5,0.2,0.5,232.54267131973472,adversarial,0.0,0.0,10,"[1, 5, 8, 16, 18, 20, 21, 24]",8,0.8,0.5,0.5,1.0,0.0,4.7126007080078125
9,30,300,5,0.2,0.5,232.54267131973472,adversarial,2.325426713197347,0.01,10,"[1, 3, 10, 12, 15, 20, 21]",7,0.2,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.14285714285714285,4.694772958755493
9,30,300,5,0.2,0.5,232.54267131973472,adversarial,3.5344418339834616,0.01519911082952934,10,"[1, 3, 10, 12, 15, 20, 21]",7,0.2,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.14285714285714285,4.649360179901123
9,30,300,5,0.2,0.5,232.54267131973472,adversarial,5.372037315523958,0.023101297000831605,10,"[1, 3, 10, 12, 15, 20, 21]",7,0.2,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.14285714285714285,4.75160813331604
9,30,300,5,0.2,0.5,232.54267131973472,adversarial,8.165019053901585,0.03511191734215131,10,"[1, 3, 10, 12, 15, 20, 21]",7,0.2,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.14285714285714285,4.657163619995117
9,30,300,5,0.2,0.5,232.54267131973472,adversarial,12.410102952546898,0.0533669923120631,10,"[1, 3, 10, 12, 15, 20, 21]",7,0.2,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.14285714285714285,4.609738826751709
