seed,p,n,k_star,p_edge,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
2,30,300,5,0.6,4555.801078610122,oracle,0.0,0.0,10,"[13, 15]",2,0.0,0.0,1.0,22.86692237854004
2,30,300,5,0.6,4555.801078610122,oracle,45.55801078610122,0.01,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.552026510238647
2,30,300,5,0.6,4555.801078610122,oracle,85.36739436185778,0.01873817422860384,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.510660886764526
2,30,300,5,0.6,4555.801078610122,oracle,159.9629108994424,0.03511191734215131,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.48915147781372
2,30,300,5,0.6,4555.801078610122,oracle,299.7412894548384,0.0657933224657568,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.492188692092896
2,30,300,5,0.6,4555.801078610122,oracle,561.6604505311136,0.12328467394420659,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.45779061317444
2,30,300,5,0.6,4555.801078610122,oracle,1052.4491379368135,0.23101297000831592,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.449970960617065
2,30,300,5,0.6,4555.801078610122,oracle,1972.0975313403926,0.4328761281083057,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.332260131835938
2,30,300,5,0.6,4555.801078610122,oracle,3695.3507138055797,0.8111308307896868,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.447669744491577
2,30,300,5,0.6,4555.801078610122,oracle,6924.412551108452,1.5199110829529332,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.58191728591919
2,30,300,5,0.6,4555.801078610122,oracle,12975.08488134013,2.848035868435799,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.49778461456299
2,30,300,5,0.6,4555.801078610122,oracle,24312.940113747503,5.336699231206307,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.418731689453125
2,30,300,5,0.6,4555.801078610122,oracle,45558.01078610122,10.0,10,"[2, 8, 15]",3,0.4,0.6666666666666666,0.3333333333333333,22.491907358169556
2,30,300,5,0.6,4555.801078610122,uniform,0.0,0.0,10,"[13, 15]",2,0.0,0.0,1.0,22.917288064956665
2,30,300,5,0.6,4555.801078610122,uniform,45.55801078610122,0.01,10,"[13, 15]",2,0.0,0.0,1.0,22.948570013046265
2,30,300,5,0.6,4555.801078610122,uniform,85.36739436185778,0.01873817422860384,10,"[13, 15]",2,0.0,0.0,1.0,22.915005683898926
2,30,300,5,0.6,4555.801078610122,uniform,159.9629108994424,0.03511191734215131,10,"[13, 15]",2,0.0,0.0,1.0,22.94315004348755
2,30,300,5,0.6,4555.801078610122,uniform,299.7412894548384,0.0657933224657568,10,"[13, 15]",2,0.0,0.0,1.0,22.9293110370636
2,30,300,5,0.6,4555.801078610122,uniform,561.6604505311136,0.12328467394420659,10,"[13, 15]",2,0.0,0.0,1.0,23.329941987991333
2,30,300,5,0.6,4555.801078610122,uniform,1052.4491379368135,0.23101297000831592,10,"[13, 15]",2,0.0,0.0,1.0,23.46461796760559
2,30,300,5,0.6,4555.801078610122,uniform,1972.0975313403926,0.4328761281083057,10,"[13, 15]",2,0.0,0.0,1.0,22.992767572402954
2,30,300,5,0.6,4555.801078610122,uniform,3695.3507138055797,0.8111308307896868,10,"[13, 15]",2,0.0,0.0,1.0,22.992557287216187
2,30,300,5,0.6,4555.801078610122,uniform,6924.412551108452,1.5199110829529332,10,"[13, 15]",2,0.0,0.0,1.0,22.945184469223022
2,30,300,5,0.6,4555.801078610122,uniform,12975.08488134013,2.848035868435799,10,"[13, 15]",2,0.0,0.0,1.0,22.93739151954651
2,30,300,5,0.6,4555.801078610122,uniform,24312.940113747503,5.336699231206307,10,"[13, 15]",2,0.0,0.0,1.0,22.916186094284058
2,30,300,5,0.6,4555.801078610122,uniform,45558.01078610122,10.0,10,"[13, 15]",2,0.0,0.0,1.0,22.921435356140137
2,30,300,5,0.6,4555.801078610122,adversarial,0.0,0.0,10,"[13, 15]",2,0.0,0.0,1.0,22.958136796951294
2,30,300,5,0.6,4555.801078610122,adversarial,45.55801078610122,0.01,10,"[13, 15, 16]",3,0.0,0.0,1.0,22.06443953514099
2,30,300,5,0.6,4555.801078610122,adversarial,85.36739436185778,0.01873817422860384,10,"[13, 15, 16]",3,0.0,0.0,1.0,21.907181978225708
2,30,300,5,0.6,4555.801078610122,adversarial,159.9629108994424,0.03511191734215131,10,"[13, 15, 16]",3,0.0,0.0,1.0,21.72601556777954
2,30,300,5,0.6,4555.801078610122,adversarial,299.7412894548384,0.0657933224657568,10,"[13, 15, 16]",3,0.0,0.0,1.0,21.785279750823975
2,30,300,5,0.6,4555.801078610122,adversarial,561.6604505311136,0.12328467394420659,10,"[13, 15, 16]",3,0.0,0.0,1.0,22.084320068359375
2,30,300,5,0.6,4555.801078610122,adversarial,1052.4491379368135,0.23101297000831592,10,"[13, 15, 16]",3,0.0,0.0,1.0,22.029370307922363
2,30,300,5,0.6,4555.801078610122,adversarial,1972.0975313403926,0.4328761281083057,10,"[13, 15, 16]",3,0.0,0.0,1.0,22.00910449028015
2,30,300,5,0.6,4555.801078610122,adversarial,3695.3507138055797,0.8111308307896868,10,"[13, 15, 16]",3,0.0,0.0,1.0,22.014092206954956
2,30,300,5,0.6,4555.801078610122,adversarial,6924.412551108452,1.5199110829529332,10,"[13, 15, 16]",3,0.0,0.0,1.0,21.895302295684814
2,30,300,5,0.6,4555.801078610122,adversarial,12975.08488134013,2.848035868435799,10,"[13, 15, 16]",3,0.0,0.0,1.0,21.94158697128296
2,30,300,5,0.6,4555.801078610122,adversarial,24312.940113747503,5.336699231206307,10,"[13, 15, 16]",3,0.0,0.0,1.0,21.807812929153442
2,30,300,5,0.6,4555.801078610122,adversarial,45558.01078610122,10.0,10,"[13, 15, 16]",3,0.0,0.0,1.0,22.062326431274414
2,30,300,5,0.6,4555.801078610122,pc,0.0,0.0,10,"[13, 15]",2,0.0,0.0,1.0,22.881006002426147
2,30,300,5,0.6,4555.801078610122,pc,45.55801078610122,0.01,10,"[13, 15]",2,0.0,0.0,1.0,23.00845718383789
2,30,300,5,0.6,4555.801078610122,pc,85.36739436185778,0.01873817422860384,10,"[13, 15]",2,0.0,0.0,1.0,23.119826078414917
2,30,300,5,0.6,4555.801078610122,pc,159.9629108994424,0.03511191734215131,10,"[13, 15]",2,0.0,0.0,1.0,23.11512804031372
2,30,300,5,0.6,4555.801078610122,pc,299.7412894548384,0.0657933224657568,10,"[13, 15]",2,0.0,0.0,1.0,23.135664463043213
2,30,300,5,0.6,4555.801078610122,pc,561.6604505311136,0.12328467394420659,10,"[13, 15]",2,0.0,0.0,1.0,22.76029634475708
2,30,300,5,0.6,4555.801078610122,pc,1052.4491379368135,0.23101297000831592,10,"[13, 15]",2,0.0,0.0,1.0,23.338746786117554
2,30,300,5,0.6,4555.801078610122,pc,1972.0975313403926,0.4328761281083057,10,"[13, 15]",2,0.0,0.0,1.0,23.910446405410767
2,30,300,5,0.6,4555.801078610122,pc,3695.3507138055797,0.8111308307896868,10,"[13, 15]",2,0.0,0.0,1.0,23.20941424369812
2,30,300,5,0.6,4555.801078610122,pc,6924.412551108452,1.5199110829529332,10,"[13, 15]",2,0.0,0.0,1.0,23.055776357650757
2,30,300,5,0.6,4555.801078610122,pc,12975.08488134013,2.848035868435799,10,"[13, 15]",2,0.0,0.0,1.0,22.84271812438965
2,30,300,5,0.6,4555.801078610122,pc,24312.940113747503,5.336699231206307,10,"[13, 15]",2,0.0,0.0,1.0,22.9872088432312
2,30,300,5,0.6,4555.801078610122,pc,45558.01078610122,10.0,10,"[13, 15]",2,0.0,0.0,1.0,23.231680631637573
2,30,300,5,0.6,4555.801078610122,ges,0.0,0.0,10,"[13, 15]",2,0.0,0.0,1.0,22.886571168899536
2,30,300,5,0.6,4555.801078610122,ges,45.55801078610122,0.01,10,"[15, 29]",2,0.2,0.5,0.5,22.571202993392944
2,30,300,5,0.6,4555.801078610122,ges,85.36739436185778,0.01873817422860384,10,"[13, 15, 24, 25, 29]",5,0.2,0.2,0.8,21.220093488693237
2,30,300,5,0.6,4555.801078610122,ges,159.9629108994424,0.03511191734215131,10,"[13, 15, 24, 25, 29]",5,0.2,0.2,0.8,21.46375608444214
2,30,300,5,0.6,4555.801078610122,ges,299.7412894548384,0.0657933224657568,10,"[13, 15, 24, 25, 29]",5,0.2,0.2,0.8,21.375482320785522
2,30,300,5,0.6,4555.801078610122,ges,561.6604505311136,0.12328467394420659,10,"[13, 15, 24, 25, 29]",5,0.2,0.2,0.8,22.184744834899902
2,30,300,5,0.6,4555.801078610122,ges,1052.4491379368135,0.23101297000831592,10,"[13, 15, 24, 25, 29]",5,0.2,0.2,0.8,21.887536764144897
2,30,300,5,0.6,4555.801078610122,ges,1972.0975313403926,0.4328761281083057,10,"[13, 15, 24, 25, 29]",5,0.2,0.2,0.8,21.026917695999146
2,30,300,5,0.6,4555.801078610122,ges,3695.3507138055797,0.8111308307896868,10,"[13, 15, 24, 25, 29]",5,0.2,0.2,0.8,21.081279754638672
2,30,300,5,0.6,4555.801078610122,ges,6924.412551108452,1.5199110829529332,10,"[13, 15, 24, 25, 29]",5,0.2,0.2,0.8,21.245366096496582
2,30,300,5,0.6,4555.801078610122,ges,12975.08488134013,2.848035868435799,10,"[13, 15, 24, 25, 29]",5,0.2,0.2,0.8,21.085010528564453
2,30,300,5,0.6,4555.801078610122,ges,24312.940113747503,5.336699231206307,10,"[13, 15, 24, 25, 29]",5,0.2,0.2,0.8,21.059539079666138
2,30,300,5,0.6,4555.801078610122,ges,45558.01078610122,10.0,10,"[13, 15, 24, 25, 29]",5,0.2,0.2,0.8,21.24303698539734
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,0.0,0.0,10,"[13, 15]",2,0.0,0.0,1.0,22.84540104866028
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,45.55801078610122,0.01,10,"[13, 15]",2,0.0,0.0,1.0,20.897926330566406
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,85.36739436185778,0.01873817422860384,10,"[13, 15]",2,0.0,0.0,1.0,20.75895619392395
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,159.9629108994424,0.03511191734215131,10,"[13, 15]",2,0.0,0.0,1.0,21.066519260406494
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,299.7412894548384,0.0657933224657568,10,"[13, 15]",2,0.0,0.0,1.0,20.893758535385132
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,561.6604505311136,0.12328467394420659,10,"[13, 15]",2,0.0,0.0,1.0,21.14935827255249
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,1052.4491379368135,0.23101297000831592,10,"[13, 15]",2,0.0,0.0,1.0,20.633098363876343
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,1972.0975313403926,0.4328761281083057,10,"[13, 15]",2,0.0,0.0,1.0,21.084131240844727
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,3695.3507138055797,0.8111308307896868,10,"[13, 15]",2,0.0,0.0,1.0,20.639919757843018
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,6924.412551108452,1.5199110829529332,10,"[13, 15]",2,0.0,0.0,1.0,20.78504967689514
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,12975.08488134013,2.848035868435799,10,"[13, 15]",2,0.0,0.0,1.0,20.794129133224487
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,24312.940113747503,5.336699231206307,10,"[13, 15]",2,0.0,0.0,1.0,18.61173415184021
2,30,300,5,0.6,4555.801078610122,bootstrap_l1,45558.01078610122,10.0,10,"[13, 15]",2,0.0,0.0,1.0,9.527592420578003
2,30,300,5,0.6,4555.801078610122,pc_hard_t0.3,0.0,0.0,1,[14],1,0.2,1.0,0.0,0.010333538055419922
2,30,300,5,0.6,4555.801078610122,pc_hard_t0.5,0.0,0.0,1,[14],1,0.2,1.0,0.0,0.006713390350341797
2,30,300,5,0.6,4555.801078610122,pc_hard_t0.7,0.0,0.0,1,[14],1,0.2,1.0,0.0,0.006659984588623047
2,30,300,5,0.6,4555.801078610122,ges_hard_t0.3,0.0,0.0,10,"[13, 15]",2,0.0,0.0,1.0,8.297618627548218
2,30,300,5,0.6,4555.801078610122,ges_hard_t0.5,0.0,0.0,10,"[13, 15]",2,0.0,0.0,1.0,6.719143629074097
2,30,300,5,0.6,4555.801078610122,ges_hard_t0.7,0.0,0.0,5,"[14, 29]",2,0.4,1.0,0.0,0.1947343349456787
2,30,300,5,0.6,4555.801078610122,bootstrap_l1_hard_t0.3,0.0,0.0,10,"[13, 15]",2,0.0,0.0,1.0,7.909547805786133
2,30,300,5,0.6,4555.801078610122,bootstrap_l1_hard_t0.5,0.0,0.0,10,"[13, 15]",2,0.0,0.0,1.0,3.3259928226470947
2,30,300,5,0.6,4555.801078610122,bootstrap_l1_hard_t0.7,0.0,0.0,7,[15],1,0.0,0.0,1.0,0.7261593341827393
