seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
3,30,300,5,0.2,0.5,44.52920347032827,oracle,0.0,0.0,10,"[1, 4, 5, 6, 7, 15, 16, 23, 25, 28]",10,0.8,0.4,0.6,7.624140977859497
3,30,300,5,0.2,0.5,44.52920347032827,oracle,0.4452920347032827,0.01,10,"[1, 3, 4, 5, 6, 7, 15, 16, 23, 25]",10,1.0,0.5,0.5,7.3344831466674805
3,30,300,5,0.2,0.5,44.52920347032827,oracle,0.8343959728879619,0.01873817422860384,10,"[1, 3, 4, 5, 6, 7, 15, 16, 23, 25]",10,1.0,0.5,0.5,7.104675054550171
3,30,300,5,0.2,0.5,44.52920347032827,oracle,1.5635057115620032,0.03511191734215131,10,"[1, 3, 4, 7, 8, 15, 16, 20, 21, 23]",10,1.0,0.5,0.5,7.300315856933594
3,30,300,5,0.2,0.5,44.52920347032827,oracle,2.9297242430666044,0.0657933224657568,10,"[1, 3, 4, 7, 8, 15, 16, 20, 21, 23]",10,1.0,0.5,0.5,7.362963914871216
3,30,300,5,0.2,0.5,44.52920347032827,oracle,5.489768330834653,0.12328467394420659,10,"[1, 3, 4, 7, 8, 15, 16, 20, 21, 23]",10,1.0,0.5,0.5,7.406259536743164
3,30,300,5,0.2,0.5,44.52920347032827,oracle,10.286823545785142,0.23101297000831592,10,"[1, 3, 4, 7, 8, 15, 16, 20, 21, 23]",10,1.0,0.5,0.5,7.465270042419434
3,30,300,5,0.2,0.5,44.52920347032827,oracle,19.27562918598263,0.4328761281083057,10,"[1, 3, 4, 7, 8, 15, 16, 20, 21, 23]",10,1.0,0.5,0.5,7.267865896224976
3,30,300,5,0.2,0.5,44.52920347032827,oracle,36.119009805290375,0.8111308307896868,10,"[1, 3, 4, 7, 8, 15, 16, 20, 21, 23]",10,1.0,0.5,0.5,7.452035665512085
3,30,300,5,0.2,0.5,44.52920347032827,oracle,67.68042986961815,1.5199110829529332,10,"[1, 3, 4, 7, 8, 15, 16, 20, 21, 23]",10,1.0,0.5,0.5,7.461275339126587
3,30,300,5,0.2,0.5,44.52920347032827,oracle,126.82076867637078,2.848035868435799,10,"[1, 3, 4, 7, 8, 15, 16, 20, 21, 23]",10,1.0,0.5,0.5,7.043143033981323
3,30,300,5,0.2,0.5,44.52920347032827,oracle,237.6389659263301,5.336699231206307,10,"[1, 3, 4, 7, 8, 15, 16, 20, 21, 23]",10,1.0,0.5,0.5,7.107748985290527
3,30,300,5,0.2,0.5,44.52920347032827,oracle,445.2920347032827,10.0,10,"[1, 3, 4, 7, 8, 15, 16, 20, 21, 23]",10,1.0,0.5,0.5,7.284865379333496
3,30,300,5,0.2,0.5,44.52920347032827,uniform,0.0,0.0,10,"[1, 4, 5, 6, 7, 15, 16, 23, 25, 28]",10,0.8,0.4,0.6,7.474796772003174
3,30,300,5,0.2,0.5,44.52920347032827,uniform,0.4452920347032827,0.01,10,"[1, 4, 5, 6, 7, 15, 16, 23, 25, 28]",10,0.8,0.4,0.6,7.5253989696502686
3,30,300,5,0.2,0.5,44.52920347032827,uniform,0.8343959728879619,0.01873817422860384,10,"[1, 4, 5, 6, 7, 15, 16, 23, 25, 28]",10,0.8,0.4,0.6,7.584081172943115
3,30,300,5,0.2,0.5,44.52920347032827,uniform,1.5635057115620032,0.03511191734215131,10,"[1, 4, 5, 6, 7, 15, 16, 23, 25, 28]",10,0.8,0.4,0.6,7.554127216339111
