seed,p,n,k_star,p_edge,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
3,30,1000,5,0.2,421.63662696009453,oracle,0.0,0.0,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.97306752204895
3,30,1000,5,0.2,421.63662696009453,oracle,4.216366269600945,0.01,10,"[1, 4, 6, 7, 11, 15, 16, 24, 28]",9,0.8,0.4444444444444444,0.5555555555555556,22.934272289276123
3,30,1000,5,0.2,421.63662696009453,oracle,7.900700577139094,0.01873817422860384,10,"[1, 4, 6, 7, 11, 15, 16, 24, 28]",9,0.8,0.4444444444444444,0.5555555555555556,22.88939142227173
3,30,1000,5,0.2,421.63662696009453,oracle,14.804470394246325,0.03511191734215131,10,"[1, 3, 7, 9, 15, 16, 23, 24, 27, 28]",10,1.0,0.5,0.5,24.539663791656494
3,30,1000,5,0.2,421.63662696009453,oracle,27.740874560959504,0.0657933224657568,10,"[1, 3, 7, 9, 15, 16, 23, 24, 27, 28]",10,1.0,0.5,0.5,24.279550075531006
3,30,1000,5,0.2,421.63662696009453,oracle,51.981334077710315,0.12328467394420659,10,"[1, 3, 7, 9, 15, 16, 23, 24, 27, 28]",10,1.0,0.5,0.5,24.448770999908447
3,30,1000,5,0.2,421.63662696009453,oracle,97.4035294583398,0.23101297000831592,10,"[1, 3, 7, 9, 15, 16, 23, 24, 27, 28]",10,1.0,0.5,0.5,24.049366235733032
3,30,1000,5,0.2,421.63662696009453,oracle,182.5164305471318,0.4328761281083057,10,"[1, 3, 7, 9, 15, 16, 23, 24, 27, 28]",10,1.0,0.5,0.5,24.042572736740112
3,30,1000,5,0.2,421.63662696009453,oracle,342.00246751750274,0.8111308307896868,10,"[1, 3, 7, 9, 15, 16, 23, 24, 27, 28]",10,1.0,0.5,0.5,23.705089807510376
3,30,1000,5,0.2,421.63662696009453,oracle,640.8501822955392,1.5199110829529332,10,"[1, 3, 7, 9, 15, 16, 23, 24, 27, 28]",10,1.0,0.5,0.5,23.67991805076599
3,30,1000,5,0.2,421.63662696009453,oracle,1200.8362370286338,2.848035868435799,10,"[1, 3, 7, 9, 15, 16, 23, 24, 27, 28]",10,1.0,0.5,0.5,23.721847772598267
3,30,1000,5,0.2,421.63662696009453,oracle,2250.147862946357,5.336699231206307,10,"[1, 3, 7, 9, 15, 16, 23, 24, 27, 28]",10,1.0,0.5,0.5,23.78065776824951
3,30,1000,5,0.2,421.63662696009453,oracle,4216.366269600945,10.0,10,"[1, 3, 7, 9, 15, 16, 23, 24, 27, 28]",10,1.0,0.5,0.5,23.65818691253662
3,30,1000,5,0.2,421.63662696009453,uniform,0.0,0.0,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.629385471343994
3,30,1000,5,0.2,421.63662696009453,uniform,4.216366269600945,0.01,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.83823871612549
3,30,1000,5,0.2,421.63662696009453,uniform,7.900700577139094,0.01873817422860384,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.789474725723267
3,30,1000,5,0.2,421.63662696009453,uniform,14.804470394246325,0.03511191734215131,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.78245210647583
3,30,1000,5,0.2,421.63662696009453,uniform,27.740874560959504,0.0657933224657568,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.81573987007141
3,30,1000,5,0.2,421.63662696009453,uniform,51.981334077710315,0.12328467394420659,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.802874088287354
3,30,1000,5,0.2,421.63662696009453,uniform,97.4035294583398,0.23101297000831592,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.741454362869263
3,30,1000,5,0.2,421.63662696009453,uniform,182.5164305471318,0.4328761281083057,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.799787521362305
3,30,1000,5,0.2,421.63662696009453,uniform,342.00246751750274,0.8111308307896868,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,28.001468181610107
3,30,1000,5,0.2,421.63662696009453,uniform,640.8501822955392,1.5199110829529332,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.829734325408936
3,30,1000,5,0.2,421.63662696009453,uniform,1200.8362370286338,2.848035868435799,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.705294370651245
3,30,1000,5,0.2,421.63662696009453,uniform,2250.147862946357,5.336699231206307,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,28.35996675491333
3,30,1000,5,0.2,421.63662696009453,uniform,4216.366269600945,10.0,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,27.921887397766113
3,30,1000,5,0.2,421.63662696009453,adversarial,0.0,0.0,10,"[1, 3, 7, 9, 13, 15, 16, 20, 24, 28]",10,1.0,0.5,0.5,28.098742246627808
3,30,1000,5,0.2,421.63662696009453,adversarial,4.216366269600945,0.01,10,"[0, 2, 5, 6, 14, 15, 24, 25, 27, 28]",10,0.2,0.1,0.9,21.584284782409668
