seed,p,n,k_star,p_edge,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
2,30,300,5,0.2,153.05032275712222,oracle,0.0,0.0,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,17.924946069717407
2,30,300,5,0.2,153.05032275712222,oracle,1.5305032275712223,0.01,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,17.466177225112915
2,30,300,5,0.2,153.05032275712222,oracle,2.8678836135670074,0.01873817422860384,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,16.92091417312622
2,30,300,5,0.2,153.05032275712222,oracle,5.373890281837654,0.03511191734215131,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,17.153879642486572
2,30,300,5,0.2,153.05032275712222,oracle,10.069689238647499,0.0657933224657568,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,17.217660903930664
2,30,300,5,0.2,153.05032275712222,oracle,18.868759138167395,0.12328467394420659,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,17.40630531311035
2,30,300,5,0.2,153.05032275712222,oracle,35.356609620854144,0.23101297000831592,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,16.86350154876709
2,30,300,5,0.2,153.05032275712222,oracle,66.25183112082958,0.4328761281083057,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,17.048376321792603
2,30,300,5,0.2,153.05032275712222,oracle,124.14383545061426,0.8111308307896868,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,17.047585487365723
2,30,300,5,0.2,153.05032275712222,oracle,232.62288180807357,1.5199110829529332,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,16.934446096420288
2,30,300,5,0.2,153.05032275712222,oracle,435.8928088879599,2.848035868435799,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,16.394118309020996
2,30,300,5,0.2,153.05032275712222,oracle,816.7835397938113,5.336699231206307,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,15.443907260894775
2,30,300,5,0.2,153.05032275712222,oracle,1530.5032275712222,10.0,10,"[0, 2, 8, 10, 12, 14, 15, 19, 23, 29]",10,1.0,0.5,0.5,15.479074239730835
2,30,300,5,0.2,153.05032275712222,uniform,0.0,0.0,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,16.43689250946045
2,30,300,5,0.2,153.05032275712222,uniform,1.5305032275712223,0.01,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,16.365661144256592
2,30,300,5,0.2,153.05032275712222,uniform,2.8678836135670074,0.01873817422860384,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,16.404006004333496
2,30,300,5,0.2,153.05032275712222,uniform,5.373890281837654,0.03511191734215131,10,"[0, 2, 10, 14, 19, 23, 26, 28]",8,0.6,0.375,0.625,16.467137098312378
