seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
8,30,300,5,0.2,0.5,244.61963441200552,oracle,0.0,0.0,10,"[3, 6, 8, 9, 16, 20, 23, 25]",8,0.6,0.375,0.625,0.75,0.25,8.407951831817627
8,30,300,5,0.2,0.5,244.61963441200552,oracle,2.446196344120055,0.01,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,8.24158787727356
8,30,300,5,0.2,0.5,244.61963441200552,oracle,4.5837253293495355,0.01873817422860384,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,8.082468032836914
8,30,300,5,0.2,0.5,244.61963441200552,oracle,8.58906438374161,0.03511191734215131,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,8.159345149993896
8,30,300,5,0.2,0.5,244.61963441200552,oracle,16.094338488324617,0.0657933224657568,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,8.249838829040527
8,30,300,5,0.2,0.5,244.61963441200552,oracle,30.157851868835117,0.12328467394420659,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,8.409388065338135
8,30,300,5,0.2,0.5,244.61963441200552,oracle,56.51030826786584,0.23101297000831592,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,9.251900911331177
8,30,300,5,0.2,0.5,244.61963441200552,oracle,105.89000020353822,0.4328761281083057,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,9.515830039978027
8,30,300,5,0.2,0.5,244.61963441200552,oracle,198.4185272880795,0.8111308307896868,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,9.506134986877441
8,30,300,5,0.2,0.5,244.61963441200552,oracle,371.8000934507019,1.5199110829529332,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,9.199087858200073
8,30,300,5,0.2,0.5,244.61963441200552,oracle,696.6854929290439,2.848035868435799,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,9.383645057678223
8,30,300,5,0.2,0.5,244.61963441200552,oracle,1305.4614149045178,5.336699231206307,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,8.972378015518188
8,30,300,5,0.2,0.5,244.61963441200552,oracle,2446.196344120055,10.0,10,"[3, 5, 6, 8, 9, 16, 20, 25, 29]",9,0.8,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,8.994497060775757
8,30,300,5,0.2,0.5,244.61963441200552,uniform,0.0,0.0,10,"[3, 6, 8, 9, 16, 20, 23, 25]",8,0.6,0.375,0.625,0.75,0.25,9.278403759002686
8,30,300,5,0.2,0.5,244.61963441200552,uniform,2.446196344120055,0.01,10,"[3, 6, 8, 9, 16, 20, 23, 25]",8,0.6,0.375,0.625,0.75,0.25,9.0450758934021
