seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
4,50,300,5,0.2,1.0,426.17974811138043,oracle,0.0,0.0,10,"[5, 11, 17, 30, 40]",5,0.2,0.2,0.8,0.8,0.2,7.136573791503906
4,50,300,5,0.2,1.0,426.17974811138043,oracle,4.261797481113804,0.01,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,6.89000391960144
4,50,300,5,0.2,1.0,426.17974811138043,oracle,7.985830372813545,0.01873817422860384,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.815648317337036
4,50,300,5,0.2,1.0,426.17974811138043,oracle,14.963988088585655,0.03511191734215131,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.682847023010254
4,50,300,5,0.2,1.0,426.17974811138043,oracle,28.03978159586706,0.0657933224657568,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.7058398723602295
4,50,300,5,0.2,1.0,426.17974811138043,oracle,52.54143128753563,0.12328467394420659,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.243357181549072
4,50,300,5,0.2,1.0,426.17974811138043,oracle,98.45304936860596,0.23101297000831592,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.1502158641815186
4,50,300,5,0.2,1.0,426.17974811138043,oracle,184.4830392406274,0.4328761281083057,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.509880065917969
4,50,300,5,0.2,1.0,426.17974811138043,oracle,345.68753315132346,0.8111308307896868,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.741992950439453
4,50,300,5,0.2,1.0,426.17974811138043,oracle,647.7553224845765,1.5199110829529332,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.578052043914795
4,50,300,5,0.2,1.0,426.17974811138043,oracle,1213.7752090221454,2.848035868435799,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,6.258460998535156
4,50,300,5,0.2,1.0,426.17974811138043,oracle,2274.3931341017014,5.336699231206307,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,6.174483060836792
4,50,300,5,0.2,1.0,426.17974811138043,oracle,4261.797481113805,10.0,10,"[5, 21, 30, 32, 40]",5,0.4,0.4,0.6,1.0,0.0,5.722107887268066
4,50,300,5,0.2,1.0,426.17974811138043,uniform,0.0,0.0,10,"[5, 11, 17, 30, 40]",5,0.2,0.2,0.8,0.8,0.2,5.900789022445679
4,50,300,5,0.2,1.0,426.17974811138043,uniform,4.261797481113804,0.01,10,"[5, 11, 17, 30, 40]",5,0.2,0.2,0.8,0.8,0.2,5.982183933258057
4,50,300,5,0.2,1.0,426.17974811138043,uniform,7.985830372813545,0.01873817422860384,10,"[5, 11, 17, 30, 40]",5,0.2,0.2,0.8,0.8,0.2,5.832756280899048
4,50,300,5,0.2,1.0,426.17974811138043,uniform,14.963988088585655,0.03511191734215131,10,"[5, 11, 17, 30, 40]",5,0.2,0.2,0.8,0.8,0.2,5.854257822036743
4,50,300,5,0.2,1.0,426.17974811138043,uniform,28.03978159586706,0.0657933224657568,10,"[5, 11, 17, 30, 40]",5,0.2,0.2,0.8,0.8,0.2,5.7148401737213135
4,50,300,5,0.2,1.0,426.17974811138043,uniform,52.54143128753563,0.12328467394420659,10,"[5, 11, 17, 30, 40]",5,0.2,0.2,0.8,0.8,0.2,5.979506015777588
4,50,300,5,0.2,1.0,426.17974811138043,uniform,98.45304936860596,0.23101297000831592,10,"[5, 11, 17, 30, 40]",5,0.2,0.2,0.8,0.8,0.2,5.888727188110352
