seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
1,30,300,5,0.2,1.0,128.95265180031151,oracle,0.0,0.0,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.733231067657471
1,30,300,5,0.2,1.0,128.95265180031151,oracle,1.2895265180031152,0.01,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.626785039901733
1,30,300,5,0.2,1.0,128.95265180031151,oracle,2.416337256674722,0.01873817422860384,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.62229585647583
1,30,300,5,0.2,1.0,128.95265180031151,oracle,4.527774851063757,0.03511191734215131,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.622415065765381
1,30,300,5,0.2,1.0,128.95265180031151,oracle,8.484223402712349,0.0657933224657568,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.615406036376953
1,30,300,5,0.2,1.0,128.95265180031151,oracle,15.89788563144221,0.12328467394420659,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.49868106842041
1,30,300,5,0.2,1.0,128.95265180031151,oracle,29.78973508283817,0.23101297000831592,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.515747785568237
1,30,300,5,0.2,1.0,128.95265180031151,oracle,55.82052462061739,0.4328761281083057,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.5514817237854
1,30,300,5,0.2,1.0,128.95265180031151,oracle,104.59747158731989,0.8111308307896868,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.500403165817261
1,30,300,5,0.2,1.0,128.95265180031151,oracle,195.996564647464,1.5199110829529332,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.57581090927124
1,30,300,5,0.2,1.0,128.95265180031151,oracle,367.26177765719945,2.848035868435799,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.457757949829102
1,30,300,5,0.2,1.0,128.95265180031151,oracle,688.1815177247371,5.336699231206307,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.556773900985718
1,30,300,5,0.2,1.0,128.95265180031151,oracle,1289.5265180031151,10.0,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.468038082122803
1,30,300,5,0.2,1.0,128.95265180031151,uniform,0.0,0.0,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.63357400894165
1,30,300,5,0.2,1.0,128.95265180031151,uniform,1.2895265180031152,0.01,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.702994108200073
1,30,300,5,0.2,1.0,128.95265180031151,uniform,2.416337256674722,0.01873817422860384,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,4.579179048538208
