seed,p,n,k_star,p_edge,noise_scale,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,causal_precision,correlate_inclusion,fit_seconds
10,30,300,5,0.4,1.0,254.75682969960008,oracle,0.0,0.0,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,4.7681169509887695
10,30,300,5,0.4,1.0,254.75682969960008,oracle,2.5475682969960007,0.01,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.468877077102661
10,30,300,5,0.4,1.0,254.75682969960008,oracle,4.773677860837863,0.01873817422860384,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.374740123748779
10,30,300,5,0.4,1.0,254.75682969960008,oracle,8.945000746760876,0.03511191734215131,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.333109140396118
10,30,300,5,0.4,1.0,254.75682969960008,oracle,16.761298246779674,0.0657933224657568,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.3090949058532715
10,30,300,5,0.4,1.0,254.75682969960008,oracle,31.40761268457496,0.12328467394420659,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.32764196395874
10,30,300,5,0.4,1.0,254.75682969960008,oracle,58.852131858807354,0.23101297000831592,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.780457973480225
10,30,300,5,0.4,1.0,254.75682969960008,oracle,110.2781500495099,0.4328761281083057,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.683802127838135
10,30,300,5,0.4,1.0,254.75682969960008,oracle,206.64111892358338,0.8111308307896868,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.6154091358184814
10,30,300,5,0.4,1.0,254.75682969960008,oracle,387.20772891837515,1.5199110829529332,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.5487401485443115
10,30,300,5,0.4,1.0,254.75682969960008,oracle,725.5565887134514,2.848035868435799,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.595578908920288
10,30,300,5,0.4,1.0,254.75682969960008,oracle,1359.5605772024117,5.336699231206307,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.630183935165405
10,30,300,5,0.4,1.0,254.75682969960008,oracle,2547.5682969960008,10.0,10,"[3, 8, 11, 12, 16, 17, 28]",7,0.6,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.14285714285714285,4.616139888763428
10,30,300,5,0.4,1.0,254.75682969960008,uniform,0.0,0.0,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,5.222527980804443
10,30,300,5,0.4,1.0,254.75682969960008,uniform,2.5475682969960007,0.01,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,5.333186149597168
10,30,300,5,0.4,1.0,254.75682969960008,uniform,4.773677860837863,0.01873817422860384,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,5.053427219390869
10,30,300,5,0.4,1.0,254.75682969960008,uniform,8.945000746760876,0.03511191734215131,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,4.989153861999512
10,30,300,5,0.4,1.0,254.75682969960008,uniform,16.761298246779674,0.0657933224657568,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,4.971228122711182
10,30,300,5,0.4,1.0,254.75682969960008,uniform,31.40761268457496,0.12328467394420659,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,4.966386079788208
10,30,300,5,0.4,1.0,254.75682969960008,uniform,58.852131858807354,0.23101297000831592,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,5.347156047821045
10,30,300,5,0.4,1.0,254.75682969960008,uniform,110.2781500495099,0.4328761281083057,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,5.235742092132568
10,30,300,5,0.4,1.0,254.75682969960008,uniform,206.64111892358338,0.8111308307896868,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,5.178391933441162
10,30,300,5,0.4,1.0,254.75682969960008,uniform,387.20772891837515,1.5199110829529332,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,5.247206211090088
10,30,300,5,0.4,1.0,254.75682969960008,uniform,725.5565887134514,2.848035868435799,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,5.162858009338379
10,30,300,5,0.4,1.0,254.75682969960008,uniform,1359.5605772024117,5.336699231206307,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,5.128522872924805
10,30,300,5,0.4,1.0,254.75682969960008,uniform,2547.5682969960008,10.0,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,5.161092042922974
10,30,300,5,0.4,1.0,254.75682969960008,adversarial,0.0,0.0,10,"[1, 11, 15, 16, 17, 23]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,5.177732229232788
10,30,300,5,0.4,1.0,254.75682969960008,adversarial,2.5475682969960007,0.01,10,"[1, 8, 11, 15, 16, 17]",6,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,4.971692085266113
