seed,p,n,k_star,p_edge,mu_scale,q_source,mu,mu_relative,K,support,k_actual,S_recall,S_precision,C_inclusion,fit_seconds
1,30,300,5,0.1,44.28119047222439,oracle,0.0,0.0,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,16.426639795303345
1,30,300,5,0.1,44.28119047222439,oracle,0.4428119047222439,0.01,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,19.56721019744873
1,30,300,5,0.1,44.28119047222439,oracle,0.8297486621185329,0.01873817422860384,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,20.479228973388672
1,30,300,5,0.1,44.28119047222439,oracle,1.5547974996728007,0.03511191734215131,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,25.229232788085938
1,30,300,5,0.1,44.28119047222439,oracle,2.9134066439066566,0.0657933224657568,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,24.783726692199707
1,30,300,5,0.1,44.28119047222439,oracle,5.459192129229491,0.12328467394420659,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,24.109878063201904
1,30,300,5,0.1,44.28119047222439,oracle,10.229529326492496,0.23101297000831592,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,21.818425178527832
1,30,300,5,0.1,44.28119047222439,oracle,19.16827027964289,0.4328761281083057,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,20.53793692588806
1,30,300,5,0.1,44.28119047222439,oracle,35.91783881609173,0.8111308307896868,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,22.442903757095337
1,30,300,5,0.1,44.28119047222439,oracle,67.30347216508368,1.5199110829529332,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,23.24845814704895
1,30,300,5,0.1,44.28119047222439,oracle,126.11441876193263,2.848035868435799,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,21.407721042633057
1,30,300,5,0.1,44.28119047222439,oracle,236.31539515001992,5.336699231206307,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,19.3155620098114
1,30,300,5,0.1,44.28119047222439,oracle,442.81190472224387,10.0,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,19.22603988647461
1,30,300,5,0.1,44.28119047222439,uniform,0.0,0.0,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,19.760283946990967
1,30,300,5,0.1,44.28119047222439,uniform,0.4428119047222439,0.01,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,19.662057876586914
1,30,300,5,0.1,44.28119047222439,uniform,0.8297486621185329,0.01873817422860384,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,22.906293153762817
1,30,300,5,0.1,44.28119047222439,uniform,1.5547974996728007,0.03511191734215131,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,23.75200581550598
1,30,300,5,0.1,44.28119047222439,uniform,2.9134066439066566,0.0657933224657568,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,21.875421047210693
1,30,300,5,0.1,44.28119047222439,uniform,5.459192129229491,0.12328467394420659,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,22.01748561859131
1,30,300,5,0.1,44.28119047222439,uniform,10.229529326492496,0.23101297000831592,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,20.37253499031067
1,30,300,5,0.1,44.28119047222439,uniform,19.16827027964289,0.4328761281083057,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,22.571702003479004
1,30,300,5,0.1,44.28119047222439,uniform,35.91783881609173,0.8111308307896868,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,21.880167961120605
1,30,300,5,0.1,44.28119047222439,uniform,67.30347216508368,1.5199110829529332,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,31.484030961990356
1,30,300,5,0.1,44.28119047222439,uniform,126.11441876193263,2.848035868435799,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,31.944605112075806
1,30,300,5,0.1,44.28119047222439,uniform,236.31539515001992,5.336699231206307,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,23.091744899749756
1,30,300,5,0.1,44.28119047222439,uniform,442.81190472224387,10.0,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,26.13967990875244
1,30,300,5,0.1,44.28119047222439,adversarial,0.0,0.0,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,27.8157000541687
1,30,300,5,0.1,44.28119047222439,adversarial,0.4428119047222439,0.01,10,"[1, 4, 7, 13, 15, 18, 27, 29]",8,1.0,0.625,0.25,30.907217025756836
1,30,300,5,0.1,44.28119047222439,adversarial,0.8297486621185329,0.01873817422860384,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,30.818050861358643
1,30,300,5,0.1,44.28119047222439,adversarial,1.5547974996728007,0.03511191734215131,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,26.298119068145752
1,30,300,5,0.1,44.28119047222439,adversarial,2.9134066439066566,0.0657933224657568,10,"[1, 7, 13, 15, 27, 29]",6,1.0,0.8333333333333334,0.16666666666666666,31.01334810256958
1,30,300,5,0.1,44.28119047222439,adversarial,5.459192129229491,0.12328467394420659,10,"[1, 5, 9, 13, 15, 16, 18, 24, 27, 29]",10,0.8,0.4,0.6,28.01490092277527
1,30,300,5,0.1,44.28119047222439,adversarial,10.229529326492496,0.23101297000831592,10,"[1, 9, 13, 18, 20, 23, 24, 27, 29]",9,0.6,0.3333333333333333,0.6666666666666666,34.04772186279297
1,30,300,5,0.1,44.28119047222439,adversarial,19.16827027964289,0.4328761281083057,10,"[1, 5, 9, 13, 16, 18, 20, 23, 24, 29]",10,0.4,0.2,0.8,34.96009278297424
1,30,300,5,0.1,44.28119047222439,adversarial,35.91783881609173,0.8111308307896868,10,"[5, 9, 13, 16, 18, 20, 23, 24, 29]",9,0.2,0.1111111111111111,0.8888888888888888,36.43337392807007
1,30,300,5,0.1,44.28119047222439,adversarial,67.30347216508368,1.5199110829529332,10,"[5, 9, 13, 16, 18, 20, 23, 24, 29]",9,0.2,0.1111111111111111,0.8888888888888888,38.64911890029907
1,30,300,5,0.1,44.28119047222439,adversarial,126.11441876193263,2.848035868435799,10,"[5, 9, 13, 16, 18, 20, 23, 24, 29]",9,0.2,0.1111111111111111,0.8888888888888888,42.13482475280762
1,30,300,5,0.1,44.28119047222439,adversarial,236.31539515001992,5.336699231206307,10,"[5, 9, 13, 16, 18, 20, 23, 24, 29]",9,0.2,0.1111111111111111,0.8888888888888888,34.581669330596924
1,30,300,5,0.1,44.28119047222439,adversarial,442.81190472224387,10.0,10,"[5, 9, 13, 16, 18, 20, 23, 24, 29]",9,0.2,0.1111111111111111,0.8888888888888888,37.90463900566101
1,30,300,5,0.1,44.28119047222439,pc,0.0,0.0,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,23.97582507133484
1,30,300,5,0.1,44.28119047222439,pc,0.4428119047222439,0.01,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,22.65592908859253
1,30,300,5,0.1,44.28119047222439,pc,0.8297486621185329,0.01873817422860384,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,26.874961137771606
1,30,300,5,0.1,44.28119047222439,pc,1.5547974996728007,0.03511191734215131,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,22.60336422920227
1,30,300,5,0.1,44.28119047222439,pc,2.9134066439066566,0.0657933224657568,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,21.196789026260376
1,30,300,5,0.1,44.28119047222439,pc,5.459192129229491,0.12328467394420659,10,"[1, 4, 7, 13, 15, 27, 29]",7,1.0,0.7142857142857143,0.14285714285714285,20.82168412208557
