param,value,seed,method,edges,sd,sc,shd,fpr,tpr,f1,tp,mcc,shd-nm,f1_bin_bin,f1_bin_cont,precision_bin_bin,precision_bin_cont,recall_bin_bin,recall_bin_cont
n_mix,2,0,cmm_logistic,mut_0->Y;mut_6->Y;mut_8->mut_5,0.6222222222222222,0.6487301587301588,0.3111111111111111,0.0,0.2,0.3333333333333333,2,0.42857142857142855,0.001382716049382716,0.0,1.0,0.0,1.0,0.0,1.0
n_mix,2,0,pc_pillai,mut_8->mut_5,0.8,0.7042857142857142,0.35555555555555557,0.0,0.0,0.0,0,1,0.001580246913580247,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,0,ges_cg,mut_2->mut_8;mut_5->mut_8,0.7777777777777778,0.6842857142857144,0.3333333333333333,0.011111111111111112,0.1,0.16666666666666666,1,0.19047619047619047,0.0014814814814814814,0.13333333333333336,0.0,0.5,0.0,0.07692307692307693,0.0
n_mix,2,0,empty,,0.8222222222222222,0.7265079365079364,0.3333333333333333,0.0,0.0,0.0,0,1,0.0014814814814814814,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,1,cmm_logistic,mut_0->mut_4;mut_1->mut_6;mut_5->mut_0,0.8222222222222222,0.7816137566137565,0.4,0.011111111111111112,0.1,0.16666666666666666,1,0.19047619047619047,0.00110803324099723,0.2,0.0,0.6666666666666666,0.0,0.11764705882352941,0.0
n_mix,2,1,pc_pillai,mut_4->mut_0;mut_6->Y,0.8666666666666667,0.8149470899470899,0.4222222222222222,0.0,0.1,0.18181818181818182,1,0.3015113445777636,0.0011695906432748538,0.0,0.6666666666666666,0.0,1.0,0.0,0.5
n_mix,2,1,ges_cg,mut_0->mut_4;mut_1->mut_6;mut_5->mut_0,0.8222222222222222,0.7816137566137565,0.4,0.011111111111111112,0.1,0.16666666666666666,1,0.19047619047619047,0.00110803324099723,0.2,0.0,0.6666666666666666,0.0,0.11764705882352941,0.0
n_mix,2,1,empty,,0.8888888888888888,0.8482804232804233,0.4222222222222222,0.0,0.0,0.0,0,1,0.0011695906432748538,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,2,cmm_logistic,mut_5->mut_8;mut_7->mut_4,0.5111111111111111,0.46649911816578477,0.24444444444444444,0.010416666666666666,0.0,0.0,0,-0.020515248496555453,0.00202020202020202,0.16666666666666669,0.0,0.5,0.0,0.1,0.0
n_mix,2,2,pc_pillai,mut_7->mut_4,0.5333333333333333,0.4702028218694885,0.2222222222222222,0.0,0.0,0.0,0,1,0.0018365472910927456,0.18181818181818182,0.0,1.0,0.0,0.1,0.0
n_mix,2,2,ges_cg,mut_7->mut_4,0.5333333333333333,0.4702028218694885,0.2222222222222222,0.0,0.0,0.0,0,1,0.0018365472910927456,0.18181818181818182,0.0,1.0,0.0,0.1,0.0
n_mix,2,2,empty,,0.6888888888888889,0.49242504409171073,0.24444444444444444,0.0,0.0,0.0,0,1,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,3,cmm_logistic,mut_2->mut_4;mut_3->Y;mut_3->mut_6;mut_3->mut_7,0.7333333333333333,0.6253439153439153,0.3111111111111111,0.0,0.8,0.8888888888888888,4,0.8897565210026094,0.0009602194787379973,0.3,1.0,1.0,1.0,0.17647058823529413,1.0
n_mix,2,3,pc_pillai,mut_3->Y;mut_4->mut_2,0.7777777777777778,0.7031216931216931,0.4,0.0,0.2,0.3333333333333333,1,0.43808582711518057,0.0012345679012345679,0.0,1.0,0.0,1.0,0.0,1.0
n_mix,2,3,ges_cg,mut_3->Y;mut_4->mut_2;mut_6->mut_3;mut_7->mut_6,0.7333333333333333,0.629047619047619,0.4,0.0,0.2,0.3333333333333333,1,0.43808582711518057,0.0012345679012345679,0.1,1.0,0.3333333333333333,1.0,0.058823529411764705,1.0
n_mix,2,3,empty,,1.0,0.7475661375661375,0.4,0.0,0.0,0.0,0,1,0.0012345679012345679,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,4,cmm_logistic,mut_5->Y;mut_5->mut_7;mut_6->Y;mut_6->mut_0;mut_6->mut_4;mut_6->mut_5;mut_7->Y;mut_7->mut_8,0.4444444444444444,0.507989417989418,0.37777777777777777,0.011363636363636364,0.3333333333333333,0.47058823529411764,4,0.4800651205161693,0.00130718954248366,0.10526315789473682,1.0,0.2,1.0,0.07142857142857142,1.0
n_mix,2,4,pc_pillai,mut_5->Y;mut_6->mut_0,0.6444444444444445,0.7457671957671957,0.37777777777777777,0.0,0.08333333333333333,0.15384615384615385,1,0.2721655269759087,0.00130718954248366,0.0,0.5,0.0,1.0,0.0,0.3333333333333333
n_mix,2,4,ges_cg,mut_0->mut_6;mut_0->mut_7;mut_7->mut_8;mut_8->mut_1,0.6,0.6765079365079365,0.37777777777777777,0.011363636363636364,0.16666666666666666,0.26666666666666666,2,0.29584579066572636,0.00130718954248366,0.22222222222222224,0.0,0.5,0.0,0.14285714285714285,0.0
n_mix,2,4,empty,,0.6888888888888889,0.7902116402116401,0.37777777777777777,0.0,0.0,0.0,0,1,0.00130718954248366,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,5,cmm_logistic,mut_0->Y;mut_1->mut_5;mut_4->Y;mut_7->mut_1;mut_7->mut_3;mut_8->Y,0.7111111111111111,0.6742328042328042,0.4222222222222222,0.0,0.36363636363636365,0.5333333333333333,4,0.5806214017078704,0.0009574200050390527,0.09523809523809525,1.0,0.3333333333333333,1.0,0.05555555555555555,1.0
n_mix,2,5,pc_pillai,mut_5->mut_1;mut_8->mut_3,0.9111111111111111,0.8260846560846561,0.5111111111111111,0.0,0.0,0.0,0,1,0.0011589821113630638,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,5,ges_cg,mut_2->mut_4;mut_5->mut_1;mut_7->mut_3;mut_8->mut_2;mut_8->mut_3,0.8666666666666667,0.7131216931216932,0.5333333333333333,0.011235955056179775,0.0,0.0,0,-0.03533326266687867,0.0012093726379440665,0.08695652173913045,0.0,0.2,0.0,0.05555555555555555,0.0
n_mix,2,5,empty,,0.9555555555555556,0.8705291005291005,0.4666666666666667,0.0,0.0,0.0,0,1,0.0010582010582010583,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,6,cmm_logistic,mut_3->mut_2;mut_5->mut_6;mut_7->Y,0.6,0.5385185185185185,0.3111111111111111,0.01098901098901099,0.1111111111111111,0.18181818181818182,1,0.204665134788565,0.0018408941485864563,0.13333333333333336,0.0,0.5,0.0,0.07692307692307693,0.0
n_mix,2,6,pc_pillai,mut_2->mut_1;mut_4->mut_3;mut_6->mut_5;mut_7->Y,0.6,0.49407407407407405,0.3333333333333333,0.01098901098901099,0.0,0.0,0,-0.0316069770620507,0.0019723865877712033,0.125,0.0,0.3333333333333333,0.0,0.07692307692307693,0.0
n_mix,2,6,ges_cg,mut_1->mut_2;mut_2->mut_3;mut_4->mut_3;mut_6->mut_2;mut_6->mut_5;mut_7->Y,0.5777777777777777,0.4437037037037037,0.4222222222222222,0.03296703296703297,0.0,0.0,0,-0.05530639088956956,0.0024983563445101905,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,6,empty,,0.8,0.5385185185185185,0.28888888888888886,0.0,0.0,0.0,0,1,0.0017094017094017092,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,7,cmm_logistic,mut_2->mut_8;mut_6->Y;mut_6->mut_3;mut_7->mut_1,0.5777777777777777,0.571137566137566,0.2222222222222222,0.0,0.3333333333333333,0.5,2,0.5654448612875199,0.0011337868480725624,0.4,0.6666666666666666,1.0,1.0,0.25,0.5
n_mix,2,7,pc_pillai,mut_6->Y;mut_7->mut_1;mut_8->mut_2,0.6888888888888889,0.6044708994708995,0.28888888888888886,0.0,0.16666666666666666,0.2857142857142857,1,0.39780542762657006,0.001473922902494331,0.14285714285714285,0.6666666666666666,0.5,1.0,0.08333333333333333,0.5
n_mix,2,7,ges_cg,mut_6->Y;mut_6->mut_3;mut_7->mut_1;mut_8->mut_2,0.6444444444444445,0.571137566137566,0.26666666666666666,0.0,0.16666666666666666,0.2857142857142857,1,0.39780542762657006,0.0013605442176870747,0.26666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.5
n_mix,2,7,empty,,0.7333333333333333,0.6711375661375661,0.3111111111111111,0.0,0.0,0.0,0,1,0.0015873015873015873,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,8,cmm_logistic,mut_3->mut_1;mut_5->mut_4;mut_7->mut_6,0.4222222222222222,0.41888888888888887,0.2222222222222222,0.0,0.0,0.0,0,1,0.0027434842249657062,0.16666666666666666,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0
n_mix,2,8,pc_pillai,mut_3->mut_1;mut_5->mut_4;mut_7->mut_6,0.4222222222222222,0.41888888888888887,0.2222222222222222,0.0,0.0,0.0,0,1,0.0027434842249657062,0.16666666666666666,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0
n_mix,2,8,ges_cg,mut_3->mut_1;mut_5->mut_4;mut_7->mut_6,0.4222222222222222,0.41888888888888887,0.2222222222222222,0.0,0.0,0.0,0,1,0.0027434842249657062,0.16666666666666666,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0
n_mix,2,8,empty,,0.4444444444444444,0.43740740740740747,0.2,0.0,0.0,0.0,0,1,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,2,9,cmm_logistic,mut_1->mut_3;mut_5->mut_8;mut_6->mut_2;mut_6->mut_7,0.5555555555555556,0.5432010582010582,0.35555555555555557,0.021739130434782608,0.125,0.18181818181818182,1,0.16422081026966037,0.001388888888888889,0.2,0.0,0.5,0.0,0.125,0.0
n_mix,2,9,pc_pillai,mut_6->mut_2;mut_8->mut_5,0.6444444444444445,0.5987566137566138,0.35555555555555557,0.0,0.0,0.0,0,1,0.001388888888888889,0.1111111111111111,0.0,0.5,0.0,0.0625,0.0
n_mix,2,9,ges_cg,mut_3->mut_0;mut_3->mut_1;mut_6->mut_2;mut_7->mut_6;mut_8->mut_5,0.6,0.540978835978836,0.37777777777777777,0.0,0.0,0.0,0,1,0.0014756944444444444,0.19047619047619047,0.0,0.4,0.0,0.125,0.0
n_mix,2,9,empty,,0.6444444444444445,0.6246825396825397,0.35555555555555557,0.0,0.0,0.0,0,1,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,0,cmm_logistic,mut_0->Y;mut_3->mut_4;mut_6->Y;mut_8->mut_5,0.6,0.6265079365079366,0.28888888888888886,0.0,0.3,0.46153846153846156,3,0.5275893435844943,0.0012839506172839506,0.13333333333333336,1.0,0.5,1.0,0.07692307692307693,1.0
n_mix,3,0,pc_pillai,mut_0->Y;mut_4->mut_3;mut_6->Y;mut_8->mut_5,0.7555555555555555,0.6265079365079366,0.3333333333333333,0.0,0.2,0.3333333333333333,2,0.42857142857142855,0.0014814814814814814,0.0,1.0,0.0,1.0,0.0,1.0
n_mix,3,0,ges_cg,mut_0->Y;mut_1->mut_4;mut_2->mut_8;mut_3->mut_4;mut_5->mut_8;mut_6->Y,0.5555555555555556,0.573174603174603,0.24444444444444444,0.011111111111111112,0.5,0.625,5,0.6175780754487806,0.0010864197530864198,0.3529411764705882,1.0,0.75,1.0,0.23076923076923078,1.0
n_mix,3,0,empty,,0.8222222222222222,0.7265079365079364,0.3333333333333333,0.0,0.0,0.0,0,1,0.0014814814814814814,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,1,cmm_logistic,mut_1->mut_6;mut_4->mut_8;mut_8->mut_3,0.8222222222222222,0.7705026455026455,0.4,0.011111111111111112,0.1,0.16666666666666666,1,0.19047619047619047,0.00110803324099723,0.2,0.0,0.6666666666666666,0.0,0.11764705882352941,0.0
n_mix,3,1,pc_pillai,mut_6->mut_1;mut_8->mut_4,0.9555555555555556,0.8038359788359788,0.4222222222222222,0.0,0.0,0.0,0,1,0.0011695906432748538,0.10526315789473684,0.0,0.5,0.0,0.058823529411764705,0.0
n_mix,3,1,ges_cg,mut_6->mut_1;mut_8->mut_3;mut_8->mut_4,0.9111111111111111,0.7705026455026455,0.4,0.0,0.0,0.0,0,1,0.00110803324099723,0.2,0.0,0.6666666666666666,0.0,0.11764705882352941,0.0
n_mix,3,1,empty,,0.8888888888888888,0.8482804232804233,0.4222222222222222,0.0,0.0,0.0,0,1,0.0011695906432748538,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,2,cmm_logistic,mut_2->mut_5;mut_2->mut_7;mut_2->mut_8;mut_6->mut_1;mut_6->mut_3,0.4222222222222222,0.39692239858906525,0.2222222222222222,0.010416666666666666,0.5,0.5714285714285714,2,0.5624005575838948,0.0018365472910927456,0.4,0.0,0.6,0.0,0.3,0.0
n_mix,3,2,pc_pillai,mut_6->mut_1;mut_7->mut_2;mut_8->mut_2,0.5777777777777777,0.4757054673721341,0.26666666666666666,0.0,0.0,0.0,0,1,0.0022038567493112946,0.15384615384615383,0.0,0.3333333333333333,0.0,0.1,0.0
n_mix,3,2,ges_cg,mut_2->mut_7;mut_4->mut_7;mut_5->mut_2;mut_6->mut_1;mut_8->mut_0;mut_8->mut_2,0.4222222222222222,0.38089065255731924,0.24444444444444444,0.010416666666666666,0.25,0.3333333333333333,1,0.33534681002388744,0.00202020202020202,0.37499999999999994,0.0,0.5,0.0,0.3,0.0
n_mix,3,2,empty,,0.6888888888888889,0.49242504409171073,0.24444444444444444,0.0,0.0,0.0,0,1,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,3,cmm_logistic,mut_2->mut_7;mut_2->mut_8;mut_3->Y,0.7555555555555555,0.6697883597883598,0.4222222222222222,0.021052631578947368,0.2,0.25,1,0.22862600438803554,0.0013031550068587105,0.0,1.0,0.0,1.0,0.0,1.0
n_mix,3,3,pc_pillai,mut_3->Y;mut_7->mut_2;mut_8->mut_2,0.7111111111111111,0.6697883597883598,0.3333333333333333,0.0,0.2,0.3333333333333333,1,0.43808582711518057,0.0010288065843621398,0.21052631578947367,1.0,1.0,1.0,0.11764705882352941,1.0
n_mix,3,3,ges_cg,mut_6->mut_3;mut_7->mut_2;mut_8->mut_2,0.8888888888888888,0.6697883597883598,0.37777777777777777,0.0,0.0,0.0,0,1,0.0011659807956104253,0.2,0.0,0.6666666666666666,0.0,0.11764705882352941,0.0
n_mix,3,3,empty,,1.0,0.7475661375661375,0.4,0.0,0.0,0.0,0,1,0.0012345679012345679,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,4,cmm_logistic,mut_0->Y;mut_5->Y;mut_6->Y;mut_7->Y;mut_7->mut_3;mut_7->mut_8,0.4888888888888889,0.5579365079365078,0.3333333333333333,0.011363636363636364,0.3333333333333333,0.47058823529411764,4,0.4800651205161693,0.0011534025374855825,0.125,0.8571428571428571,0.5,0.75,0.07142857142857142,1.0
n_mix,3,4,pc_pillai,mut_5->mut_8;mut_7->mut_8,0.5777777777777777,0.7346560846560846,0.3333333333333333,0.0,0.16666666666666666,0.2857142857142857,2,0.3868589716493314,0.0011534025374855825,0.25,0.0,1.0,0.0,0.14285714285714285,0.0
n_mix,3,4,ges_cg,mut_3->mut_7;mut_8->mut_5;mut_8->mut_7,0.7111111111111111,0.7135978835978836,0.4444444444444444,0.011363636363636364,0.0,0.0,0,-0.037113480951260276,0.0015378700499807765,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,4,empty,,0.6888888888888889,0.7902116402116401,0.37777777777777777,0.0,0.0,0.0,0,1,0.00130718954248366,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,5,cmm_logistic,mut_0->Y;mut_3->mut_7;mut_4->Y;mut_8->Y,0.7333333333333333,0.7483068783068783,0.37777777777777777,0.0,0.36363636363636365,0.5333333333333333,4,0.5806214017078704,0.0008566389518770471,0.10526315789473684,1.0,1.0,1.0,0.05555555555555555,1.0
n_mix,3,5,pc_pillai,mut_7->mut_3;mut_8->mut_3,0.9333333333333333,0.814973544973545,0.5111111111111111,0.0,0.0,0.0,0,1,0.0011589821113630638,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,5,ges_cg,mut_3->mut_7;mut_8->mut_3,0.9111111111111111,0.814973544973545,0.4666666666666667,0.0,0.09090909090909091,0.16666666666666666,1,0.2858782161229274,0.0010582010582010583,0.09999999999999999,0.0,0.5,0.0,0.05555555555555555,0.0
n_mix,3,5,empty,,0.9555555555555556,0.8705291005291005,0.4666666666666667,0.0,0.0,0.0,0,1,0.0010582010582010583,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,6,cmm_logistic,mut_2->mut_4,0.7777777777777778,0.5162962962962964,0.3111111111111111,0.01098901098901099,0.0,0.0,0,-0.0316069770620507,0.0018408941485864563,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,6,pc_pillai,,0.8,0.5385185185185185,0.28888888888888886,0.0,0.0,0.0,0,1,0.0017094017094017092,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,6,ges_cg,mut_4->mut_2;mut_8->mut_6,0.7111111111111111,0.49407407407407405,0.28888888888888886,0.0,0.0,0.0,0,1,0.0017094017094017092,0.13333333333333336,0.0,0.5,0.0,0.07692307692307693,0.0
n_mix,3,6,empty,,0.8,0.5385185185185185,0.28888888888888886,0.0,0.0,0.0,0,1,0.0017094017094017092,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,7,cmm_logistic,mut_3->Y;mut_6->Y;mut_6->mut_1;mut_6->mut_7;mut_8->mut_2,0.5555555555555556,0.5118783068783068,0.28888888888888886,0.010638297872340425,0.3333333333333333,0.4444444444444444,2,0.4492471612253934,0.001473922902494331,0.13333333333333333,1.0,0.3333333333333333,1.0,0.08333333333333333,1.0
n_mix,3,7,pc_pillai,mut_6->mut_1,0.7111111111111111,0.648915343915344,0.28888888888888886,0.0,0.0,0.0,0,1,0.001473922902494331,0.15384615384615385,0.0,1.0,0.0,0.08333333333333333,0.0
n_mix,3,7,ges_cg,mut_1->mut_6;mut_3->mut_6;mut_3->mut_7;mut_6->mut_7;mut_8->mut_2,0.6444444444444445,0.5341005291005291,0.37777777777777777,0.031914893617021274,0.16666666666666666,0.2,1,0.16330836399097562,0.001927437641723356,0.11764705882352941,0.0,0.2,0.0,0.08333333333333333,0.0
n_mix,3,7,empty,,0.7333333333333333,0.6711375661375661,0.3111111111111111,0.0,0.0,0.0,0,1,0.0015873015873015873,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,8,cmm_logistic,mut_3->mut_1,0.4444444444444444,0.43,0.2222222222222222,0.0,0.0,0.0,0,1,0.0027434842249657062,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,8,pc_pillai,mut_3->mut_1,0.4444444444444444,0.43,0.2222222222222222,0.0,0.0,0.0,0,1,0.0027434842249657062,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,8,ges_cg,mut_3->mut_1,0.4444444444444444,0.43,0.2222222222222222,0.0,0.0,0.0,0,1,0.0027434842249657062,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,8,empty,,0.4444444444444444,0.43740740740740747,0.2,0.0,0.0,0.0,0,1,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,9,cmm_logistic,mut_2->mut_5;mut_3->mut_4;mut_5->mut_6,0.5555555555555556,0.5532539682539682,0.37777777777777777,0.021739130434782608,0.125,0.18181818181818182,1,0.16422081026966037,0.0014756944444444444,0.10526315789473684,0.0,0.3333333333333333,0.0,0.0625,0.0
n_mix,3,9,pc_pillai,mut_6->mut_5;mut_8->mut_0,0.7555555555555555,0.5865873015873017,0.4,0.0,0.0,0.0,0,1,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,3,9,ges_cg,mut_4->mut_3;mut_5->mut_2;mut_6->mut_5;mut_8->mut_0,0.7111111111111111,0.5310317460317461,0.4,0.0,0.0,0.0,0,1,0.0015625,0.1,0.0,0.25,0.0,0.0625,0.0
n_mix,3,9,empty,,0.6444444444444445,0.6246825396825397,0.35555555555555557,0.0,0.0,0.0,0,1,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,4,0,cmm_logistic,mut_0->Y;mut_0->mut_4;mut_1->mut_3;mut_6->Y;mut_6->mut_1;mut_8->mut_5,0.5777777777777777,0.5907407407407407,0.3333333333333333,0.011111111111111112,0.3,0.42857142857142855,3,0.4422689813358516,0.0014814814814814814,0.11764705882352941,1.0,0.25,1.0,0.07692307692307693,1.0
n_mix,4,0,pc_pillai,mut_4->mut_0;mut_6->mut_1,0.8,0.6885714285714286,0.37777777777777777,0.0,0.0,0.0,0,1,0.0016790123456790122,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,4,0,ges_cg,mut_1->mut_3;mut_1->mut_4;mut_4->mut_0;mut_6->mut_1;mut_8->mut_5,0.7555555555555555,0.6251851851851852,0.4,0.011111111111111112,0.1,0.16666666666666666,1,0.19047619047619047,0.0017777777777777779,0.1111111111111111,0.0,0.2,0.0,0.07692307692307693,0.0
n_mix,4,0,empty,,0.8222222222222222,0.7265079365079364,0.3333333333333333,0.0,0.0,0.0,0,1,0.0014814814814814814,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,4,1,cmm_logistic,mut_0->mut_2;mut_3->Y;mut_8->mut_7,0.7777777777777778,0.7816137566137566,0.35555555555555557,0.0,0.2,0.3333333333333333,2,0.42857142857142855,0.0009849184364419822,0.21052631578947367,0.6666666666666666,1.0,1.0,0.11764705882352941,0.5
n_mix,4,1,pc_pillai,mut_1->Y;mut_3->Y;mut_8->mut_7,0.8,0.7853174603174603,0.4,0.011111111111111112,0.1,0.16666666666666666,1,0.19047619047619047,0.00110803324099723,0.1111111111111111,0.5,1.0,0.5,0.058823529411764705,0.5
n_mix,4,1,ges_cg,mut_2->mut_0;mut_3->Y;mut_8->mut_7,0.8222222222222222,0.7816137566137566,0.4,0.0,0.1,0.18181818181818182,1,0.3015113445777636,0.00110803324099723,0.10526315789473684,0.6666666666666666,0.5,1.0,0.058823529411764705,0.5
n_mix,4,1,empty,,0.8888888888888888,0.8482804232804233,0.4222222222222222,0.0,0.0,0.0,0,1,0.0011695906432748538,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,4,2,cmm_logistic,mut_2->mut_5;mut_3->mut_6;mut_7->mut_4;mut_8->mut_0,0.3333333333333333,0.4035361552028219,0.2,0.010416666666666666,0.25,0.3333333333333333,1,0.33534681002388744,0.0016528925619834713,0.4285714285714285,0.0,0.75,0.0,0.3,0.0
n_mix,4,2,pc_pillai,mut_6->mut_3;mut_7->mut_4;mut_8->mut_0,0.37777777777777777,0.42575837742504413,0.17777777777777778,0.0,0.0,0.0,0,1,0.0014692378328741967,0.4615384615384615,0.0,1.0,0.0,0.3,0.0
n_mix,4,2,ges_cg,mut_4->mut_7;mut_5->mut_2;mut_5->mut_7;mut_6->mut_3;mut_8->mut_0,0.4666666666666667,0.3850176366843034,0.26666666666666666,0.020833333333333332,0.0,0.0,0,-0.029160592175990215,0.0022038567493112946,0.26666666666666666,0.0,0.4,0.0,0.2,0.0
n_mix,4,2,empty,,0.6888888888888889,0.49242504409171073,0.24444444444444444,0.0,0.0,0.0,0,1,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,4,3,cmm_logistic,mut_3->mut_6;mut_6->mut_0,0.9333333333333333,0.6957142857142857,0.4,0.0,0.2,0.3333333333333333,1,0.43808582711518057,0.0012345679012345679,0.10526315789473684,0.0,0.5,0.0,0.058823529411764705,0.0
n_mix,4,3,pc_pillai,mut_3->Y;mut_6->mut_0,0.7777777777777778,0.7031216931216931,0.4,0.0,0.2,0.3333333333333333,1,0.43808582711518057,0.0012345679012345679,0.0,1.0,0.0,1.0,0.0,1.0
n_mix,4,3,ges_cg,mut_0->mut_6;mut_1->mut_6;mut_3->Y;mut_3->mut_2;mut_3->mut_6;mut_5->mut_2,0.6888888888888889,0.586084656084656,0.35555555555555557,0.010526315789473684,0.6,0.6666666666666666,3,0.6556100681071858,0.0010973936899862826,0.2727272727272727,1.0,0.6,1.0,0.17647058823529413,1.0
n_mix,4,3,empty,,1.0,0.7475661375661375,0.4,0.0,0.0,0.0,0,1,0.0012345679012345679,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,4,4,cmm_logistic,mut_4->mut_0;mut_4->mut_3;mut_5->Y;mut_6->Y;mut_7->Y;mut_7->mut_8,0.4888888888888889,0.5939153439153438,0.28888888888888886,0.0,0.3333333333333333,0.5,4,0.5527707983925666,0.0009996155324875047,0.23529411764705882,1.0,0.6666666666666666,1.0,0.14285714285714285,1.0
n_mix,4,4,pc_pillai,mut_0->mut_4;mut_3->mut_4;mut_8->mut_7,0.6888888888888889,0.7124338624338624,0.4,0.011363636363636364,0.08333333333333333,0.14285714285714285,1,0.16705273775766585,0.0013840830449826991,0.11764705882352941,0.0,0.3333333333333333,0.0,0.07142857142857142,0.0
n_mix,4,4,ges_cg,mut_0->mut_4;mut_3->mut_4;mut_8->mut_7,0.6888888888888889,0.7124338624338624,0.4,0.011363636363636364,0.08333333333333333,0.14285714285714285,1,0.16705273775766585,0.0013840830449826991,0.11764705882352941,0.0,0.3333333333333333,0.0,0.07142857142857142,0.0
n_mix,4,4,empty,,0.6888888888888889,0.7902116402116401,0.37777777777777777,0.0,0.0,0.0,0,1,0.00130718954248366,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,4,5,cmm_logistic,mut_0->Y;mut_4->Y;mut_8->Y;mut_8->mut_1;mut_8->mut_7,0.7111111111111111,0.677936507936508,0.35555555555555557,0.0,0.2727272727272727,0.42857142857142855,3,0.5002342469090791,0.0008062484252960443,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1.0
n_mix,4,5,pc_pillai,mut_1->mut_8;mut_7->mut_8,0.9333333333333333,0.814973544973545,0.5111111111111111,0.02247191011235955,0.0,0.0,0,-0.050223074950760886,0.0011589821113630638,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,4,5,ges_cg,mut_8->Y;mut_8->mut_1;mut_8->mut_7,0.8888888888888888,0.7705291005291005,0.4,0.0,0.09090909090909091,0.16666666666666666,1,0.2858782161229274,0.0009070294784580499,0.19999999999999998,0.5,1.0,1.0,0.1111111111111111,0.3333333333333333
n_mix,4,5,empty,,0.9555555555555556,0.8705291005291005,0.4666666666666667,0.0,0.0,0.0,0,1,0.0010582010582010583,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,4,6,cmm_logistic,mut_1->mut_2;mut_3->mut_4;mut_5->mut_7,0.6888888888888889,0.4718518518518519,0.26666666666666666,0.01098901098901099,0.2222222222222222,0.3333333333333333,2,0.35437057866279753,0.0015779092702169625,0.25,0.0,0.6666666666666666,0.0,0.15384615384615385,0.0
n_mix,4,6,pc_pillai,mut_1->mut_2;mut_4->mut_3;mut_5->mut_2,0.5777777777777777,0.47555555555555556,0.35555555555555557,0.01098901098901099,0.0,0.0,0,-0.0316069770620507,0.00210387902695595,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,4,6,ges_cg,mut_2->mut_1;mut_2->mut_5;mut_4->mut_3;mut_7->mut_5,0.5555555555555556,0.42370370370370375,0.28888888888888886,0.0,0.1111111111111111,0.2,1,0.3195816569607348,0.0017094017094017092,0.23529411764705882,0.0,0.5,0.0,0.15384615384615385,0.0
n_mix,4,6,empty,,0.8,0.5385185185185185,0.28888888888888886,0.0,0.0,0.0,0,1,0.0017094017094017092,0.0,0.0,0.0,0.0,0.0,0.0
n_mix,4,7,cmm_logistic,mut_2->mut_8;mut_3->Y,0.6444444444444445,0.6266931216931216,0.26666666666666666,0.0,0.3333333333333333,0.5,2,0.5654448612875199,0.0013605442176870747,0.15384615384615385,0.6666666666666666,1.0,1.0,0.08333333333333333,0.5
